,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,230,107,91,62,0,49,35,37,0,0,0,14,21,16,0,0,6,0,0,0,0,0,0,0,3,10,19,12,4,0,0
1,294,104,107,56,0,71,64,43,0,0,0,16,20,17,0,0,7,0,0,0,0,0,0,0,7,10,8,11,7,0,0
2,285,71,122,40,0,79,64,32,0,0,0,17,16,21,0,0,11,0,0,0,0,0,0,0,11,4,6,15,19,0,0
3,189,93,92,43,0,58,44,23,0,0,0,15,15,21,0,0,6,0,0,0,0,0,0,0,8,10,4,28,10,0,0
4,347,52,156,53,0,19,34,34,0,0,0,10,17,16,0,0,5,0,0,0,0,0,0,0,12,5,10,13,11,0,0
5,229,46,115,48,0,40,44,26,0,0,0,17,27,18,0,0,4,0,0,0,0,0,0,0,4,6,10,11,12,0,0
6,160,83,140,85,0,51,31,18,0,0,0,19,19,14,0,0,5,0,0,0,0,0,0,0,3,13,3,14,13,0,0
7,262,60,154,58,0,67,35,24,0,0,0,13,17,35,0,0,6,0,0,0,0,0,0,0,8,16,7,24,7,0,0
8,344,57,133,68,0,47,45,28,0,0,0,11,30,13,0,0,4,0,0,0,0,0,0,0,8,13,9,11,15,0,0
9,168,94,198,50,0,52,59,16,0,0,0,27,16,23,0,0,6,0,0,0,0,0,0,0,7,7,5,19,6,0,0
10,383,166,156,45,0,54,49,12,0,0,0,28,17,26,0,0,2,0,0,0,0,0,0,0,9,6,9,13,4,0,0
11,218,80,77,40,0,73,26,29,0,0,0,18,15,22,0,0,7,0,0,0,0,0,0,0,15,14,6,10,16,0,0
12,386,99,79,45,0,55,60,14,0,0,0,16,14,18,0,0,7,0,0,0,0,0,0,0,8,7,8,12,13,0,0
13,267,104,86,62,0,51,30,26,0,0,0,18,29,17,0,0,4,0,0,0,0,0,0,0,8,15,7,15,10,0,0
