,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,235,117,121,0,56,51,35,0,0,18,21,13,17,0,20,0,0,0,0,2,6,1,7,0,6,6,3,0,0,0,5
1,261,106,108,0,37,48,45,0,0,16,18,18,17,0,16,0,0,0,0,4,9,7,8,0,3,12,2,0,0,0,13
2,253,112,113,0,44,47,36,0,0,20,29,15,23,0,15,0,0,0,0,4,5,8,7,0,4,4,4,0,0,0,9
3,249,112,112,0,43,45,34,0,0,19,18,17,16,0,13,0,0,0,0,4,2,11,6,0,5,6,2,0,0,0,6
4,254,114,114,0,47,55,45,0,0,18,20,18,20,0,20,0,0,0,0,3,7,17,4,0,3,3,1,0,0,0,8
5,248,91,114,0,46,58,40,0,0,12,18,18,24,0,24,0,0,0,0,5,6,6,4,0,6,5,3,0,0,0,10
6,238,114,128,0,41,50,47,0,0,19,18,13,17,0,21,0,0,0,0,1,4,7,8,0,3,6,5,0,0,0,9
7,245,102,116,0,41,42,33,0,0,10,22,7,19,0,15,0,0,0,0,4,9,6,7,0,4,1,2,0,0,0,6
8,246,114,109,0,36,48,44,0,0,12,19,10,15,0,23,0,0,0,0,2,9,7,7,0,6,9,3,0,0,0,7
9,193,104,131,0,41,48,51,0,0,18,26,17,16,0,16,0,0,0,0,3,5,10,6,0,3,8,0,0,0,0,6
10,208,118,106,0,49,56,33,0,0,18,22,17,16,0,17,0,0,0,0,5,5,6,9,0,5,10,1,0,0,0,10
11,240,104,113,0,33,38,34,0,0,13,23,14,18,0,20,0,0,0,0,7,5,10,8,0,6,5,1,0,0,0,8
12,231,106,112,0,48,47,37,0,0,12,29,7,18,0,27,0,0,0,0,6,6,7,7,0,7,9,4,0,0,0,11
13,230,108,103,0,42,56,50,0,0,11,19,14,16,0,26,0,0,0,0,0,6,6,5,0,0,7,3,0,0,0,5
14,226,108,143,0,36,60,47,0,0,19,19,18,16,0,18,0,0,0,0,4,11,7,4,0,7,5,2,0,0,0,12
15,255,98,131,0,44,55,40,0,0,13,24,12,20,0,21,0,0,0,0,5,6,15,5,0,3,14,3,0,0,0,4
16,246,125,134,0,45,61,43,0,0,21,17,14,22,0,15,0,0,0,0,4,5,6,5,0,5,6,3,0,0,0,8
17,259,105,101,0,36,53,49,0,0,17,16,19,14,0,16,0,0,0,0,4,9,11,9,0,5,4,4,0,0,0,8
18,241,111,144,0,27,57,48,0,0,16,19,13,20,0,12,0,0,0,0,5,7,10,8,0,0,6,1,0,0,0,8
19,255,83,132,0,38,64,38,0,0,20,22,13,27,0,13,0,0,0,0,1,7,12,5,0,3,4,4,0,0,0,6
20,243,121,104,0,38,39,52,0,0,28,19,18,23,0,17,0,0,0,0,2,7,10,4,0,2,6,2,0,0,0,8
21,224,98,117,0,40,56,46,0,0,18,23,18,17,0,25,0,0,0,0,4,10,11,6,0,4,5,2,0,0,0,14
22,214,102,115,0,46,58,39,0,0,17,18,17,18,0,25,0,0,0,0,4,5,11,5,0,3,6,3,0,0,0,7
23,270,116,135,0,40,59,51,0,0,8,16,14,16,0,18,0,0,0,0,4,5,10,4,0,4,6,3,0,0,0,7
24,241,119,135,0,41,47,53,0,0,14,25,16,11,0,25,0,0,0,0,6,6,8,7,0,1,4,1,0,0,0,14
25,226,114,105,0,33,64,44,0,0,10,16,14,26,0,23,0,0,0,0,6,8,7,8,0,4,13,7,0,0,0,11
26,228,113,120,0,49,59,38,0,0,24,10,22,18,0,20,0,0,0,0,6,5,8,8,0,3,7,0,0,0,0,9
27,251,127,115,0,41,51,53,0,0,19,16,20,27,0,21,0,0,0,0,10,8,5,8,0,6,3,2,0,0,0,8
28,247,112,127,0,45,55,35,0,0,15,20,20,20,0,12,0,0,0,0,7,6,8,7,0,4,8,4,0,0,0,3
29,244,109,106,0,39,62,46,0,0,16,10,19,15,0,16,0,0,0,0,3,7,11,11,0,2,3,5,0,0,0,8
30,242,110,122,0,30,57,41,0,0,13,23,14,18,0,15,0,0,0,0,3,6,8,5,0,4,7,3,0,0,0,14
31,261,98,109,0,43,45,51,0,0,18,18,16,14,0,27,0,0,0,0,5,7,12,4,0,5,6,7,0,0,0,7
32,231,111,109,0,31,54,48,0,0,12,15,16,17,0,22,0,0,0,0,2,5,10,6,0,5,8,3,0,0,0,4
33,245,97,123,0,47,58,38,0,0,18,18,18,15,0,25,0,0,0,0,1,5,14,8,0,2,5,1,0,0,0,10
34,222,110,118,0,53,32,46,0,0,13,16,12,22,0,13,0,0,0,0,5,8,10,8,0,6,6,4,0,0,0,4
35,231,108,111,0,45,48,47,0,0,16,26,9,19,0,17,0,0,0,0,6,8,12,9,0,8,7,2,0,0,0,10
36,243,97,104,0,33,52,46,0,0,14,16,14,21,0,18,0,0,0,0,6,6,8,9,0,5,9,0,0,0,0,9
37,253,119,142,0,44,49,50,0,0,15,17,15,15,0,21,0,0,0,0,1,8,13,7,0,0,5,4,0,0,0,9
38,244,106,103,0,46,52,45,0,0,18,23,18,15,0,23,0,0,0,0,2,8,9,11,0,3,9,3,0,0,0,9
39,231,112,118,0,44,45,42,0,0,15,17,16,25,0,19,0,0,0,0,3,8,15,3,0,5,8,4,0,0,0,6
40,268,111,132,0,38,56,38,0,0,16,17,10,22,0,21,0,0,0,0,5,8,9,4,0,3,10,2,0,0,0,6
41,246,98,122,0,48,60,42,0,0,19,21,8,18,0,20,0,0,0,0,2,8,14,10,0,2,10,5,0,0,0,10
42,243,100,119,0,45,52,38,0,0,12,13,12,22,0,23,0,0,0,0,6,6,10,6,0,4,8,6,0,0,0,7
43,218,116,119,0,41,42,39,0,0,17,27,19,19,0,14,0,0,0,0,2,3,12,8,0,3,7,2,0,0,0,9
44,242,135,97,0,42,53,41,0,0,19,20,13,21,0,25,0,0,0,0,1,7,8,7,0,3,7,2,0,0,0,6
45,238,108,118,0,44,49,41,0,0,19,16,8,26,0,21,0,0,0,0,4,6,12,10,0,1,4,3,0,0,0,10
46,232,114,96,0,43,45,47,0,0,23,16,16,21,0,24,0,0,0,0,4,4,7,7,0,5,8,7,0,0,0,8
47,242,117,124,0,37,76,51,0,0,18,17,13,21,0,21,0,0,0,0,7,13,5,4,0,2,7,10,0,0,0,7
48,225,103,109,0,42,48,43,0,0,12,17,14,10,0,16,0,0,0,0,2,5,10,5,0,3,5,6,0,0,0,9
49,228,89,120,0,41,51,54,0,0,19,19,4,22,0,15,0,0,0,0,4,4,8,10,0,0,11,3,0,0,0,10
50,251,110,110,0,36,51,35,0,0,19,18,25,12,0,24,0,0,0,0,3,2,8,7,0,3,4,1,0,0,0,8
51,243,100,117,0,31,40,48,0,0,20,20,14,16,0,24,0,0,0,0,2,8,5,7,0,5,5,5,0,0,0,4
52,266,106,128,0,38,63,54,0,0,25,16,19,25,0,11,0,0,0,0,4,8,7,6,0,5,5,3,0,0,0,7
53,217,108,150,0,41,46,44,0,0,15,16,20,13,0,26,0,0,0,0,3,6,12,10,0,5,8,7,0,0,0,12
54,243,111,119,0,48,51,45,0,0,17,20,9,17,0,16,0,0,0,0,5,5,10,9,0,3,11,6,0,0,0,8
55,224,111,110,0,36,51,43,0,0,19,20,16,19,0,13,0,0,0,0,7,4,6,5,0,5,6,1,0,0,0,9
56,257,110,123,0,53,46,35,0,0,20,24,11,24,0,25,0,0,0,0,5,7,9,7,0,6,6,1,0,0,0,11
57,226,102,114,0,26,44,46,0,0,19,24,17,20,0,15,0,0,0,0,3,10,7,7,0,5,11,1,0,0,0,7
58,232,124,124,0,39,50,33,0,0,19,13,21,17,0,22,0,0,0,0,5,10,5,11,0,8,6,1,0,0,0,7
59,233,116,127,0,43,46,38,0,0,13,27,10,19,0,15,0,0,0,0,7,7,11,7,0,1,9,5,0,0,0,8
60,257,93,121,0,47,37,45,0,0,11,19,13,19,0,19,0,0,0,0,4,9,7,5,0,4,6,2,0,0,0,13
61,230,118,103,0,41,47,47,0,0,17,18,24,13,0,19,0,0,0,0,0,5,3,4,0,3,5,4,0,0,0,14
62,274,99,112,0,46,48,40,0,0,14,18,14,19,0,26,0,0,0,0,4,9,10,5,0,4,12,4,0,0,0,9
63,237,98,127,0,42,53,45,0,0,18,19,11,17,0,14,0,0,0,0,4,5,9,9,0,4,3,2,0,0,0,5
64,254,127,128,0,37,48,53,0,0,15,17,17,28,0,16,0,0,0,0,5,2,5,6,0,3,14,2,0,0,0,9
65,220,109,106,0,49,69,42,0,0,15,15,23,22,0,24,0,0,0,0,1,3,8,6,0,6,4,5,0,0,0,3
66,224,106,120,0,24,63,41,0,0,16,24,19,21,0,21,0,0,0,0,1,7,10,6,0,8,4,3,0,0,0,9
67,217,99,136,0,42,54,36,0,0,14,13,14,16,0,17,0,0,0,0,3,7,6,11,0,4,4,2,0,0,0,7
68,237,117,134,0,39,59,43,0,0,17,10,7,28,0,18,0,0,0,0,5,4,7,7,0,7,8,4,0,0,0,6
69,227,115,127,0,35,51,36,0,0,21,19,24,17,0,17,0,0,0,0,2,7,8,5,0,2,10,5,0,0,0,6
70,233,97,118,0,41,42,40,0,0,21,18,13,21,0,24,0,0,0,0,6,6,12,2,0,5,7,1,0,0,0,5
71,238,128,109,0,42,39,35,0,0,20,23,13,15,0,20,0,0,0,0,5,6,13,6,0,3,4,2,0,0,0,8
72,216,110,128,0,42,42,48,0,0,13,19,18,19,0,24,0,0,0,0,2,7,6,3,0,3,11,3,0,0,0,9
73,233,108,123,0,45,53,40,0,0,16,19,15,23,0,21,0,0,0,0,3,4,15,11,0,1,6,2,0,0,0,7
74,259,122,123,0,37,45,38,0,0,23,19,9,22,0,23,0,0,0,0,1,12,10,4,0,3,8,4,0,0,0,8
75,239,127,125,0,43,44,51,0,0,16,28,19,24,0,16,0,0,0,0,5,4,13,9,0,4,12,3,0,0,0,11
76,255,112,129,0,35,37,49,0,0,15,23,10,16,0,11,0,0,0,0,2,6,5,9,0,8,11,2,0,0,0,4
77,224,113,132,0,50,60,48,0,0,17,17,14,17,0,25,0,0,0,0,4,2,11,8,0,2,8,2,0,0,0,10
78,238,105,96,0,42,54,48,0,0,15,16,19,17,0,14,0,0,0,0,5,4,6,3,0,7,3,3,0,0,0,10
79,255,119,116,0,41,43,37,0,0,19,16,9,17,0,16,0,0,0,0,8,10,14,4,0,5,8,4,0,0,0,13
80,225,113,141,0,29,49,52,0,0,28,21,11,23,0,20,0,0,0,0,4,2,11,10,0,3,8,1,0,0,0,15
81,256,100,96,0,39,65,39,0,0,11,22,14,14,0,18,0,0,0,0,2,3,6,4,0,2,6,1,0,0,0,5
82,244,112,111,0,50,42,53,0,0,13,15,10,19,0,18,0,0,0,0,5,6,8,10,0,5,7,3,0,0,0,5
83,248,108,124,0,47,50,35,0,0,12,19,23,15,0,24,0,0,0,0,3,13,8,7,0,4,2,3,0,0,0,8
84,267,116,121,0,37,44,51,0,0,18,11,17,22,0,23,0,0,0,0,5,5,15,4,0,5,4,3,0,0,0,3
85,261,121,116,0,52,58,36,0,0,16,18,21,18,0,22,0,0,0,0,2,7,8,6,0,1,8,2,0,0,0,5
86,231,108,119,0,43,59,38,0,0,17,21,16,12,0,25,0,0,0,0,4,8,16,7,0,6,3,5,0,0,0,4
87,223,103,121,0,51,52,49,0,0,13,11,11,16,0,18,0,0,0,0,5,2,7,5,0,5,13,5,0,0,0,5
88,247,105,108,0,49,44,43,0,0,18,23,16,16,0,18,0,0,0,0,2,5,5,6,0,3,10,3,0,0,0,8
89,221,106,111,0,35,49,45,0,0,21,22,18,16,0,18,0,0,0,0,5,6,8,14,0,6,4,3,0,0,0,7
90,240,122,114,0,53,57,44,0,0,21,13,18,11,0,21,0,0,0,0,3,4,13,11,0,2,10,2,0,0,0,10
91,221,112,119,0,42,54,59,0,0,18,20,19,19,0,23,0,0,0,0,4,3,11,6,0,3,4,2,0,0,0,6
92,237,104,119,0,32,44,48,0,0,17,13,16,20,0,22,0,0,0,0,6,7,6,11,0,6,14,7,0,0,0,13
93,219,122,116,0,45,58,46,0,0,8,19,15,15,0,21,0,0,0,0,3,8,11,5,0,3,12,1,0,0,0,4
94,240,122,130,0,40,57,38,0,0,10,21,7,14,0,18,0,0,0,0,1,7,10,8,0,1,9,6,0,0,0,6
95,251,112,118,0,31,46,51,0,0,18,11,13,22,0,17,0,0,0,0,7,12,7,7,0,5,7,4,0,0,0,11
96,236,116,116,0,38,58,46,0,0,10,17,14,10,0,18,0,0,0,0,0,8,6,5,0,6,5,7,0,0,0,13
97,231,102,140,0,40,47,46,0,0,15,15,9,14,0,24,0,0,0,0,2,8,12,7,0,4,6,7,0,0,0,9
98,240,103,101,0,41,36,40,0,0,15,21,12,17,0,23,0,0,0,0,3,6,6,8,0,4,17,2,0,0,0,9
99,251,108,133,0,39,47,31,0,0,20,20,12,21,0,28,0,0,0,0,3,6,8,9,0,5,3,3,0,0,0,10
100,220,116,126,0,43,65,38,0,0,13,21,19,23,0,20,0,0,0,0,3,2,14,11,0,4,5,5,0,0,0,7
101,244,110,114,0,40,52,35,0,0,19,18,17,20,0,18,0,0,0,0,6,4,5,6,0,5,7,7,0,0,0,11
