,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,242,99,125,57,0,57,46,20,0,0,0,14,16,40,0,0,14,0,0,0,0,0,0,6,0,8,2,5,11,0,0
1,252,98,116,52,0,64,47,28,0,0,0,13,19,23,0,0,6,0,0,0,0,0,0,6,0,9,6,10,4,0,0
2,239,115,126,58,0,46,46,23,0,0,0,14,17,22,0,0,9,0,0,0,0,0,0,8,0,5,3,6,4,0,0
3,222,102,117,60,0,66,50,24,0,0,0,11,16,22,0,0,8,0,0,0,0,0,0,7,0,11,3,12,5,0,0
4,228,97,111,38,0,52,38,28,0,0,0,12,18,30,0,0,9,0,0,0,0,0,0,6,0,6,2,11,8,0,0
5,225,104,93,44,0,41,46,18,0,0,0,9,16,24,0,0,17,0,0,0,0,0,0,7,0,9,6,7,4,0,0
6,195,81,125,43,0,55,37,27,0,0,0,11,22,33,0,0,10,0,0,0,0,0,0,10,0,5,4,7,4,0,0
7,249,95,135,51,0,37,40,21,0,0,0,19,12,24,0,0,10,0,0,0,0,0,0,8,0,6,2,11,3,0,0
8,257,111,116,37,0,53,41,28,0,0,0,16,15,15,0,0,11,0,0,0,0,0,0,9,0,7,4,11,5,0,0
9,257,101,127,43,0,49,45,22,0,0,0,17,20,29,0,0,7,0,0,0,0,0,0,3,0,8,1,10,13,0,0
10,236,113,118,54,0,55,33,17,0,0,0,17,18,25,0,0,9,0,0,0,0,0,0,8,0,6,3,4,8,0,0
11,225,113,111,46,0,49,49,21,0,0,0,14,21,29,0,0,8,0,0,0,0,0,0,7,0,5,2,7,5,0,0
12,237,106,116,43,0,47,55,22,0,0,0,16,23,29,0,0,13,0,0,0,0,0,0,10,0,6,4,9,4,0,0
13,242,105,143,41,0,52,50,16,0,0,0,13,18,24,0,0,8,0,0,0,0,0,0,10,0,6,1,11,5,0,0
14,228,109,127,43,0,57,48,32,0,0,0,17,14,23,0,0,8,0,0,0,0,0,0,14,0,8,2,9,4,0,0
15,237,92,110,55,0,57,46,23,0,0,0,13,19,17,0,0,7,0,0,0,0,0,0,8,0,10,1,11,2,0,0
16,238,95,119,40,0,48,42,23,0,0,0,17,18,29,0,0,11,0,0,0,0,0,0,10,0,8,2,5,3,0,0
17,228,107,108,35,0,58,39,20,0,0,0,15,24,21,0,0,14,0,0,0,0,0,0,10,0,8,4,7,1,0,0
18,210,112,135,42,0,41,40,17,0,0,0,12,23,23,0,0,8,0,0,0,0,0,0,9,0,5,5,8,4,0,0
19,235,110,96,40,0,57,56,22,0,0,0,13,25,27,0,0,13,0,0,0,0,0,0,8,0,6,5,5,7,0,0
