,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,242,122,112,46,0,56,32,0,25,0,0,10,23,28,0,0,0,11,7,0,0,0,0,0,7,8,4,11,3,0,0
1,220,112,99,61,0,39,39,0,26,0,0,6,21,36,0,0,0,14,11,0,0,0,0,0,6,7,3,9,6,0,0
2,217,119,127,39,0,66,36,0,22,0,0,17,18,15,0,0,0,14,6,0,0,0,0,0,8,4,6,6,3,0,0
3,254,107,122,36,0,52,41,0,20,0,0,16,12,30,0,0,0,11,7,0,0,0,0,0,4,4,5,4,9,0,0
4,253,128,126,44,0,58,51,0,18,0,0,18,14,24,0,0,0,16,7,0,0,0,0,0,3,1,1,8,6,0,0
5,238,101,116,43,0,53,44,0,22,0,0,16,16,20,0,0,0,10,4,0,0,0,0,0,4,9,2,8,5,0,0
6,243,101,124,37,0,53,46,0,25,0,0,9,27,26,0,0,0,8,11,0,0,0,0,0,6,4,2,7,5,0,0
7,215,109,116,52,0,54,43,0,16,0,0,12,16,30,0,0,0,6,6,0,0,0,0,0,4,6,2,8,2,0,0
8,243,111,125,34,0,42,39,0,24,0,0,17,19,22,0,0,0,10,13,0,0,0,0,0,5,6,3,7,9,0,0
9,260,113,128,46,0,55,38,0,24,0,0,18,17,30,0,0,0,8,10,0,0,0,0,0,2,6,2,11,3,0,0
10,261,112,127,37,0,58,56,0,16,0,0,9,19,20,0,0,0,8,12,0,0,0,0,0,7,3,2,8,5,0,0
11,229,111,121,50,0,59,61,0,26,0,0,16,23,29,0,0,0,12,12,0,0,0,0,0,7,5,6,9,2,0,0
12,230,106,109,59,0,49,45,0,23,0,0,10,14,32,0,0,0,10,10,0,0,0,0,0,4,6,2,4,8,0,0
13,249,116,118,53,0,50,39,0,30,0,0,14,23,28,0,0,0,14,8,0,0,0,0,0,3,10,2,11,9,0,0
14,230,109,111,44,0,46,41,0,31,0,0,8,15,31,0,0,0,10,9,0,0,0,0,0,6,7,2,9,3,0,0
15,227,116,162,41,0,59,47,0,30,0,0,16,12,25,0,0,0,13,10,0,0,0,0,0,4,8,3,4,3,0,0
16,228,103,108,42,0,51,27,0,15,0,0,17,21,29,0,0,0,12,8,0,0,0,0,0,8,6,4,13,9,0,0
17,245,122,130,42,0,53,36,0,24,0,0,16,22,24,0,0,0,15,10,0,0,0,0,0,1,5,5,7,4,0,0
18,253,109,123,41,0,56,43,0,32,0,0,13,16,22,0,0,0,9,9,0,0,0,0,0,5,13,2,3,2,0,0
19,238,122,129,33,0,45,46,0,22,0,0,11,18,21,0,0,0,14,6,0,0,0,0,0,5,3,2,8,6,0,0
20,255,105,122,50,0,46,44,0,28,0,0,20,21,25,0,0,0,10,7,0,0,0,0,0,3,5,2,7,5,0,0
21,230,112,132,46,0,38,45,0,19,0,0,14,16,23,0,0,0,5,13,0,0,0,0,0,5,9,2,7,2,0,0
22,251,117,111,49,0,38,45,0,19,0,0,8,17,22,0,0,0,10,8,0,0,0,0,0,2,9,1,6,12,0,0
23,240,115,120,45,0,47,46,0,17,0,0,21,17,24,0,0,0,9,11,0,0,0,0,0,8,5,4,9,2,0,0
24,265,105,135,52,0,42,45,0,21,0,0,20,16,44,0,0,0,14,12,0,0,0,0,0,7,3,4,5,4,0,0
25,242,125,120,51,0,61,58,0,19,0,0,13,22,34,0,0,0,8,7,0,0,0,0,0,8,5,4,11,5,0,0
26,213,117,117,55,0,53,47,0,29,0,0,18,19,21,0,0,0,14,9,0,0,0,0,0,1,11,5,4,5,0,0
