,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,227,118,119,51,0,51,41,23,0,0,0,9,18,27,0,12,0,0,0,0,0,0,0,6,0,4,6,8,5,0,0
1,239,114,116,39,0,46,49,25,0,0,0,21,8,25,0,10,0,0,0,0,0,0,0,8,0,13,5,5,5,0,0
2,252,131,122,43,0,45,40,22,0,0,0,12,22,19,0,10,0,0,0,0,0,0,0,10,0,5,5,10,3,0,0
3,237,113,121,56,0,55,41,24,0,0,0,10,18,24,0,7,0,0,0,0,0,0,0,7,0,5,3,6,6,0,0
4,231,114,124,43,0,42,40,27,0,0,0,11,19,23,0,5,0,0,0,0,0,0,0,10,0,7,3,9,4,0,0
5,239,109,139,35,0,56,36,21,0,0,0,15,19,23,0,5,0,0,0,0,0,0,0,5,0,7,6,9,3,0,0
6,241,115,116,46,0,46,50,34,0,0,0,14,21,25,0,6,0,0,0,0,0,0,0,9,0,8,6,6,3,0,0
7,219,125,124,50,0,45,45,18,0,0,0,14,14,27,0,8,0,0,0,0,0,0,0,8,0,3,2,12,2,0,0
8,213,116,123,45,0,55,41,26,0,0,0,13,13,27,0,7,0,0,0,0,0,0,0,7,0,4,2,5,4,0,0
9,238,103,121,45,0,40,38,29,0,0,0,18,23,32,0,7,0,0,0,0,0,0,0,8,0,9,5,11,2,0,0
10,235,114,140,53,0,52,55,31,0,0,0,12,15,27,0,10,0,0,0,0,0,0,0,4,0,5,2,12,9,0,0
11,227,108,116,48,0,44,45,21,0,0,0,19,18,24,0,13,0,0,0,0,0,0,0,7,0,10,3,5,5,0,0
12,244,115,113,47,0,61,41,17,0,0,0,13,14,29,0,5,0,0,0,0,0,0,0,3,0,5,1,11,5,0,0
13,248,96,105,34,0,54,42,31,0,0,0,20,18,19,0,5,0,0,0,0,0,0,0,2,0,3,2,8,4,0,0
14,245,106,107,38,0,54,34,28,0,0,0,10,20,27,0,8,0,0,0,0,0,0,0,6,0,6,2,7,8,0,0
15,229,114,124,63,0,46,43,22,0,0,0,22,15,25,0,8,0,0,0,0,0,0,0,8,0,3,4,10,3,0,0
