,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,257,111,141,0,41,58,37,0,0,14,16,13,19,18,0,0,0,0,0,5,8,7,6,0,5,5,1,4,4,0,0
1,254,101,116,0,47,62,43,0,0,18,18,14,24,26,0,0,0,0,0,3,5,6,6,0,6,3,0,7,4,0,0
2,214,113,109,0,60,55,47,0,0,16,20,16,18,26,0,0,0,0,0,2,4,16,6,0,9,11,3,6,3,0,0
3,242,101,100,0,38,60,39,0,0,15,16,16,23,23,0,0,0,0,0,3,6,8,5,0,3,8,3,12,4,0,0
4,257,122,124,0,43,43,46,0,0,18,21,13,21,15,0,0,0,0,0,5,3,7,7,0,4,11,3,8,7,0,0
5,257,116,112,0,43,65,40,0,0,16,15,18,21,27,0,0,0,0,0,3,4,8,7,0,4,4,4,6,9,0,0
6,217,110,124,0,48,48,48,0,0,25,16,16,19,28,0,0,0,0,0,4,9,13,5,0,3,16,3,8,3,0,0
7,235,96,131,0,38,50,33,0,0,18,26,15,24,33,0,0,0,0,0,4,6,9,7,0,2,5,1,13,8,0,0
8,224,97,124,0,34,48,44,0,0,9,19,9,22,30,0,0,0,0,0,6,5,6,10,0,2,9,4,7,11,0,0
9,246,117,137,0,40,45,34,0,0,17,22,19,14,19,0,0,0,0,0,2,11,6,7,0,7,4,1,6,10,0,0
10,244,110,123,0,40,46,56,0,0,23,15,10,18,31,0,0,0,0,0,2,6,9,9,0,2,8,0,9,7,0,0
11,185,100,133,0,34,51,32,0,0,11,15,12,18,27,0,0,0,0,0,3,3,8,9,0,2,5,3,6,5,0,0
12,236,110,127,0,34,48,48,0,0,18,24,10,22,20,0,0,0,0,0,8,6,11,4,0,1,9,3,7,2,0,0
13,239,107,125,0,54,48,33,0,0,13,28,14,12,28,0,0,0,0,0,4,6,4,2,0,5,7,4,3,3,0,0
14,259,118,138,0,40,36,39,0,0,16,25,15,19,24,0,0,0,0,0,3,6,12,10,0,4,4,1,3,3,0,0
15,224,120,117,0,42,58,47,0,0,19,17,13,18,30,0,0,0,0,0,3,9,9,4,0,7,6,4,7,5,0,0
16,224,97,123,0,33,41,49,0,0,17,25,20,19,19,0,0,0,0,0,5,7,13,12,0,3,9,2,8,4,0,0
17,241,82,127,0,42,45,39,0,0,17,18,12,14,27,0,0,0,0,0,4,4,11,10,0,4,5,2,6,5,0,0
18,228,127,115,0,39,47,41,0,0,18,22,15,17,21,0,0,0,0,0,5,5,5,4,0,4,10,2,8,7,0,0
19,210,113,115,0,36,38,35,0,0,12,22,12,13,23,0,0,0,0,0,3,6,14,7,0,7,11,1,7,2,0,0
20,252,105,112,0,52,46,32,0,0,22,24,16,28,27,0,0,0,0,0,4,3,11,10,0,5,5,6,6,5,0,0
