,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,48,71,84,24,0,10,17,29,0,0,0,24,25,0,26,52,0,0,0,0,0,0,0,0,5,2,0,0,0,17,0
1,170,87,54,84,0,24,78,62,0,0,0,26,42,0,21,2,0,0,0,0,0,0,0,0,5,17,0,0,0,2,0
2,301,59,23,212,0,56,6,52,0,0,0,32,9,0,38,4,0,0,0,0,0,0,0,0,5,2,4,0,0,3,0
3,77,27,47,7,0,57,81,0,0,0,0,20,29,0,15,21,0,0,0,0,0,0,0,0,10,23,3,0,0,8,0
4,478,55,76,0,0,60,35,8,0,0,0,23,0,0,26,13,0,0,0,0,0,0,0,0,1,17,0,0,0,16,0
5,647,152,54,50,0,23,1,15,0,0,0,16,4,0,23,15,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0
6,41,93,75,1,0,8,45,8,0,0,0,7,4,0,2,1,0,0,0,0,0,0,0,0,20,9,7,0,0,9,0
7,106,226,45,1,0,24,60,3,0,0,0,9,20,0,0,18,0,0,0,0,0,0,0,0,0,1,2,0,0,15,0
8,5,224,169,33,0,36,13,12,0,0,0,26,59,0,13,7,0,0,0,0,0,0,0,0,5,31,0,0,0,12,0
9,361,141,51,0,0,13,18,0,0,0,0,18,25,0,29,0,0,0,0,0,0,0,0,0,3,47,1,0,0,16,0
10,249,2,180,114,0,21,33,10,0,0,0,15,30,0,14,7,0,0,0,0,0,0,0,0,6,7,2,0,0,4,0
11,362,59,21,2,0,5,15,3,0,0,0,74,12,0,35,10,0,0,0,0,0,0,0,0,7,30,5,0,0,5,0
12,25,26,31,24,0,22,12,17,0,0,0,6,19,0,34,1,0,0,0,0,0,0,0,0,12,11,3,0,0,4,0
13,369,56,48,0,0,43,60,2,0,0,0,10,61,0,46,16,0,0,0,0,0,0,0,0,24,19,0,0,0,23,0
14,30,175,77,84,0,49,10,3,0,0,0,16,14,0,74,14,0,0,0,0,0,0,0,0,22,43,4,0,0,10,0
15,213,6,125,235,0,26,41,5,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,25,2,0,0,17,0
16,35,191,81,2,0,29,14,11,0,0,0,20,20,0,33,17,0,0,0,0,0,0,0,0,12,16,1,0,0,16,0
17,24,165,45,15,0,4,16,24,0,0,0,55,55,0,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,21,0
18,225,162,86,60,0,81,38,21,0,0,0,8,18,0,5,14,0,0,0,0,0,0,0,0,2,10,0,0,0,9,0
19,126,38,72,47,0,25,30,23,0,0,0,5,18,0,0,2,0,0,0,0,0,0,0,0,10,16,4,0,0,7,0
20,417,62,75,95,0,35,34,57,0,0,0,0,7,0,29,3,0,0,0,0,0,0,0,0,12,16,2,0,0,5,0
21,493,116,113,145,0,20,18,76,0,0,0,10,37,0,24,4,0,0,0,0,0,0,0,0,30,12,0,0,0,2,0
22,95,27,35,33,0,49,29,3,0,0,0,14,38,0,2,2,0,0,0,0,0,0,0,0,0,27,2,0,0,10,0
23,37,24,42,0,0,29,26,0,0,0,0,55,0,0,66,16,0,0,0,0,0,0,0,0,4,4,1,0,0,16,0
24,19,85,66,40,0,73,30,2,0,0,0,43,28,0,10,0,0,0,0,0,0,0,0,0,5,24,1,0,0,13,0
25,309,74,222,10,0,10,102,40,0,0,0,9,58,0,12,0,0,0,0,0,0,0,0,0,13,6,1,0,0,4,0
26,336,23,163,8,0,44,6,0,0,0,0,1,13,0,12,9,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0
27,792,81,190,15,0,112,53,6,0,0,0,3,58,0,20,8,0,0,0,0,0,0,0,0,4,9,0,0,0,14,0
28,162,60,57,33,0,17,39,0,0,0,0,7,3,0,5,25,0,0,0,0,0,0,0,0,16,3,5,0,0,11,0
29,529,233,165,107,0,79,46,10,0,0,0,45,3,0,4,3,0,0,0,0,0,0,0,0,16,10,1,0,0,13,0
30,870,51,79,39,0,49,57,44,0,0,0,9,23,0,9,3,0,0,0,0,0,0,0,0,4,37,6,0,0,14,0
31,100,135,91,112,0,233,15,21,0,0,0,21,24,0,5,0,0,0,0,0,0,0,0,0,4,10,3,0,0,3,0
32,188,9,69,86,0,38,45,23,0,0,0,10,3,0,7,32,0,0,0,0,0,0,0,0,0,38,5,0,0,21,0
33,14,100,59,3,0,29,34,0,0,0,0,20,57,0,25,21,0,0,0,0,0,0,0,0,6,20,0,0,0,3,0
34,578,63,77,9,0,12,11,5,0,0,0,8,42,0,9,7,0,0,0,0,0,0,0,0,12,4,2,0,0,4,0
35,783,208,116,8,0,58,68,9,0,0,0,13,44,0,5,7,0,0,0,0,0,0,0,0,23,17,3,0,0,4,0
36,613,138,41,0,0,19,28,3,0,0,0,34,7,0,15,5,0,0,0,0,0,0,0,0,1,19,1,0,0,14,0
37,49,136,118,2,0,25,30,15,0,0,0,4,35,0,31,0,0,0,0,0,0,0,0,0,6,2,0,0,0,10,0
38,352,90,54,44,0,101,86,5,0,0,0,43,0,0,3,4,0,0,0,0,0,0,0,0,3,10,0,0,0,13,0
39,267,74,74,102,0,69,116,15,0,0,0,26,8,0,43,8,0,0,0,0,0,0,0,0,6,9,1,0,0,3,0
40,66,19,83,39,0,3,20,30,0,0,0,43,35,0,3,9,0,0,0,0,0,0,0,0,2,7,1,0,0,20,0
41,277,238,93,48,0,39,80,0,0,0,0,60,47,0,17,3,0,0,0,0,0,0,0,0,19,13,2,0,0,6,0
42,984,134,97,153,0,109,21,0,0,0,0,40,0,0,9,3,0,0,0,0,0,0,0,0,10,8,6,0,0,5,0
43,323,54,93,70,0,11,79,33,0,0,0,8,6,0,0,9,0,0,0,0,0,0,0,0,30,4,2,0,0,5,0
44,111,185,41,210,0,130,23,11,0,0,0,3,36,0,4,0,0,0,0,0,0,0,0,0,35,9,5,0,0,8,0
45,115,24,168,1,0,43,58,7,0,0,0,35,41,0,2,25,0,0,0,0,0,0,0,0,1,3,1,0,0,3,0
46,158,241,118,54,0,63,9,0,0,0,0,28,33,0,6,17,0,0,0,0,0,0,0,0,2,30,0,0,0,12,0
47,333,174,141,40,0,64,76,7,0,0,0,34,2,0,31,17,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0
48,381,95,29,175,0,49,60,2,0,0,0,7,25,0,46,0,0,0,0,0,0,0,0,0,7,6,0,0,0,17,0
49,150,17,22,7,0,113,7,3,0,0,0,0,45,0,9,19,0,0,0,0,0,0,0,0,0,4,2,0,0,14,0
50,11,41,154,1,0,39,35,70,0,0,0,6,18,0,25,3,0,0,0,0,0,0,0,0,8,28,0,0,0,12,0
51,256,22,31,46,0,76,26,0,0,0,0,12,33,0,14,6,0,0,0,0,0,0,0,0,6,8,8,0,0,3,0
52,76,151,248,28,0,10,17,10,0,0,0,58,55,0,3,6,0,0,0,0,0,0,0,0,2,19,1,0,0,5,0
53,606,147,160,13,0,45,16,12,0,0,0,28,9,0,27,0,0,0,0,0,0,0,0,0,1,13,2,0,0,8,0
54,216,13,83,17,0,39,58,23,0,0,0,8,12,0,4,10,0,0,0,0,0,0,0,0,3,16,0,0,0,6,0
55,420,27,86,5,0,35,46,8,0,0,0,15,1,0,9,25,0,0,0,0,0,0,0,0,10,13,4,0,0,9,0
56,476,53,30,83,0,47,29,23,0,0,0,11,54,0,12,1,0,0,0,0,0,0,0,0,15,22,3,0,0,6,0
57,86,251,26,67,0,12,69,0,0,0,0,23,4,0,7,0,0,0,0,0,0,0,0,0,6,9,2,0,0,6,0
58,292,17,99,73,0,56,5,6,0,0,0,11,33,0,10,15,0,0,0,0,0,0,0,0,14,24,0,0,0,11,0
59,312,26,112,17,0,69,22,4,0,0,0,15,28,0,15,3,0,0,0,0,0,0,0,0,12,17,0,0,0,4,0
60,139,336,180,1,0,22,49,0,0,0,0,56,5,0,2,0,0,0,0,0,0,0,0,0,20,6,1,0,0,5,0
61,547,172,181,13,0,40,51,12,0,0,0,15,23,0,6,5,0,0,0,0,0,0,0,0,3,7,2,0,0,4,0
62,159,79,125,23,0,6,24,8,0,0,0,25,19,0,15,2,0,0,0,0,0,0,0,0,3,7,4,0,0,17,0
63,162,3,72,207,0,13,38,2,0,0,0,22,12,0,33,10,0,0,0,0,0,0,0,0,11,11,0,0,0,7,0
64,998,374,47,157,0,14,56,8,0,0,0,28,41,0,66,2,0,0,0,0,0,0,0,0,4,2,0,0,0,8,0
65,36,25,41,0,0,56,71,2,0,0,0,7,6,0,15,5,0,0,0,0,0,0,0,0,0,59,2,0,0,2,0
66,41,108,50,43,0,9,44,50,0,0,0,10,30,0,2,14,0,0,0,0,0,0,0,0,5,2,1,0,0,3,0
67,88,311,145,0,0,44,6,26,0,0,0,26,6,0,1,15,0,0,0,0,0,0,0,0,2,6,0,0,0,6,0
68,38,58,55,14,0,66,52,1,0,0,0,8,7,0,79,3,0,0,0,0,0,0,0,0,21,13,1,0,0,13,0
69,317,135,128,73,0,11,30,19,0,0,0,29,16,0,27,22,0,0,0,0,0,0,0,0,7,20,3,0,0,26,0
70,108,143,104,197,0,80,33,6,0,0,0,13,32,0,17,6,0,0,0,0,0,0,0,0,1,19,1,0,0,8,0
71,62,93,62,0,0,22,21,9,0,0,0,5,9,0,25,8,0,0,0,0,0,0,0,0,8,15,0,0,0,14,0
72,1564,148,51,0,0,6,10,1,0,0,0,9,2,0,6,13,0,0,0,0,0,0,0,0,1,20,5,0,0,14,0
73,319,154,51,13,0,0,49,2,0,0,0,8,14,0,29,1,0,0,0,0,0,0,0,0,5,5,2,0,0,7,0
74,35,102,69,171,0,44,28,18,0,0,0,18,58,0,28,6,0,0,0,0,0,0,0,0,19,8,1,0,0,7,0
75,731,28,212,377,0,4,69,0,0,0,0,11,38,0,5,2,0,0,0,0,0,0,0,0,2,6,0,0,0,12,0
76,208,135,64,21,0,53,10,6,0,0,0,6,27,0,23,0,0,0,0,0,0,0,0,0,26,1,0,0,0,9,0
77,79,86,170,12,0,46,76,11,0,0,0,29,63,0,8,8,0,0,0,0,0,0,0,0,6,16,1,0,0,35,0
78,164,157,118,95,0,48,10,15,0,0,0,30,42,0,43,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0
79,205,22,12,10,0,77,19,0,0,0,0,7,7,0,4,11,0,0,0,0,0,0,0,0,8,34,7,0,0,6,0
80,23,96,31,10,0,6,7,13,0,0,0,43,26,0,2,10,0,0,0,0,0,0,0,0,3,5,7,0,0,1,0
81,313,71,27,174,0,0,64,42,0,0,0,8,5,0,8,11,0,0,0,0,0,0,0,0,2,34,3,0,0,12,0
82,364,120,125,9,0,10,21,1,0,0,0,40,4,0,45,6,0,0,0,0,0,0,0,0,3,26,2,0,0,15,0
83,175,134,48,48,0,89,25,0,0,0,0,16,16,0,5,3,0,0,0,0,0,0,0,0,0,14,3,0,0,4,0
84,74,213,134,138,0,87,60,1,0,0,0,17,33,0,27,15,0,0,0,0,0,0,0,0,11,3,0,0,0,5,0
85,128,193,36,36,0,3,67,1,0,0,0,31,17,0,4,9,0,0,0,0,0,0,0,0,5,13,13,0,0,9,0
86,843,78,90,0,0,15,6,0,0,0,0,14,9,0,7,24,0,0,0,0,0,0,0,0,7,16,0,0,0,2,0
87,333,292,75,71,0,42,45,26,0,0,0,27,53,0,23,8,0,0,0,0,0,0,0,0,0,3,2,0,0,10,0
