,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,230,24,44,45,0,32,34,2,0,0,0,19,2,0,24,4,0,0,0,0,0,0,0,3,0,8,4,0,0,7,0
1,323,51,133,311,0,9,14,21,0,0,0,7,15,0,10,6,0,0,0,0,0,0,0,28,0,41,1,0,0,26,0
2,8,18,45,101,0,31,45,2,0,0,0,18,12,0,76,2,0,0,0,0,0,0,0,20,0,10,1,0,0,2,0
3,185,43,71,34,0,59,20,34,0,0,0,54,14,0,26,1,0,0,0,0,0,0,0,9,0,21,2,0,0,6,0
4,71,62,109,138,0,25,19,9,0,0,0,41,74,0,13,0,0,0,0,0,0,0,0,2,0,17,2,0,0,6,0
5,430,23,170,59,0,46,78,41,0,0,0,13,12,0,3,0,0,0,0,0,0,0,0,0,0,15,1,0,0,3,0
6,90,209,36,89,0,62,10,12,0,0,0,9,5,0,14,3,0,0,0,0,0,0,0,2,0,44,5,0,0,27,0
7,92,88,154,77,0,223,58,43,0,0,0,26,18,0,10,2,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0
8,76,334,31,9,0,108,76,1,0,0,0,0,50,0,24,10,0,0,0,0,0,0,0,1,0,11,0,0,0,12,0
9,151,62,34,20,0,109,43,7,0,0,0,11,28,0,68,5,0,0,0,0,0,0,0,2,0,38,0,0,0,15,0
10,62,21,35,3,0,36,98,19,0,0,0,13,51,0,46,45,0,0,0,0,0,0,0,3,0,12,2,0,0,21,0
11,201,88,32,35,0,36,15,5,0,0,0,12,36,0,135,13,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0
12,674,106,87,267,0,11,96,18,0,0,0,11,8,0,7,1,0,0,0,0,0,0,0,3,0,4,3,0,0,24,0
13,71,61,124,11,0,210,22,7,0,0,0,38,12,0,28,1,0,0,0,0,0,0,0,4,0,13,0,0,0,11,0
14,57,46,16,26,0,62,60,14,0,0,0,13,51,0,5,4,0,0,0,0,0,0,0,12,0,15,1,0,0,6,0
15,191,86,68,120,0,2,17,0,0,0,0,26,5,0,15,3,0,0,0,0,0,0,0,2,0,21,2,0,0,3,0
16,589,101,151,21,0,75,44,8,0,0,0,2,6,0,6,7,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
17,323,40,148,56,0,29,38,6,0,0,0,18,11,0,16,7,0,0,0,0,0,0,0,19,0,5,2,0,0,17,0
18,276,282,81,2,0,36,83,2,0,0,0,26,5,0,1,28,0,0,0,0,0,0,0,4,0,6,2,0,0,6,0
19,128,28,70,157,0,96,20,3,0,0,0,46,115,0,79,19,0,0,0,0,0,0,0,2,0,13,3,0,0,5,0
20,101,119,62,32,0,77,43,1,0,0,0,6,9,0,1,1,0,0,0,0,0,0,0,1,0,2,4,0,0,4,0
21,401,41,37,70,0,35,48,2,0,0,0,4,3,0,12,11,0,0,0,0,0,0,0,4,0,10,1,0,0,14,0
22,261,26,103,22,0,6,50,6,0,0,0,4,23,0,33,0,0,0,0,0,0,0,0,0,0,26,4,0,0,6,0
23,187,64,105,65,0,16,41,3,0,0,0,7,22,0,3,14,0,0,0,0,0,0,0,5,0,40,2,0,0,8,0
24,804,16,129,83,0,23,35,19,0,0,0,71,28,0,10,8,0,0,0,0,0,0,0,4,0,5,1,0,0,5,0
25,562,129,47,97,0,14,79,12,0,0,0,6,4,0,15,9,0,0,0,0,0,0,0,11,0,27,2,0,0,6,0
26,128,143,127,166,0,34,32,1,0,0,0,1,41,0,18,20,0,0,0,0,0,0,0,0,0,38,3,0,0,6,0
27,30,78,148,0,0,38,12,0,0,0,0,4,33,0,34,7,0,0,0,0,0,0,0,10,0,16,1,0,0,13,0
28,240,55,26,80,0,18,24,3,0,0,0,26,5,0,22,4,0,0,0,0,0,0,0,0,0,8,2,0,0,12,0
29,491,135,166,41,0,5,29,6,0,0,0,25,9,0,29,0,0,0,0,0,0,0,0,2,0,5,0,0,0,6,0
30,0,132,55,2,0,22,32,1,0,0,0,72,37,0,5,1,0,0,0,0,0,0,0,0,0,7,4,0,0,1,0
31,514,4,21,4,0,48,53,2,0,0,0,9,20,0,69,15,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0
32,84,122,3,5,0,18,45,0,0,0,0,12,34,0,38,5,0,0,0,0,0,0,0,15,0,7,3,0,0,1,0
33,99,67,136,35,0,32,6,37,0,0,0,13,13,0,23,12,0,0,0,0,0,0,0,5,0,14,5,0,0,18,0
34,730,43,59,4,0,3,4,3,0,0,0,9,60,0,47,2,0,0,0,0,0,0,0,7,0,23,5,0,0,14,0
35,969,206,83,51,0,16,32,5,0,0,0,12,17,0,3,25,0,0,0,0,0,0,0,8,0,21,0,0,0,9,0
36,512,44,90,93,0,41,150,1,0,0,0,11,32,0,0,33,0,0,0,0,0,0,0,1,0,6,2,0,0,11,0
37,309,42,45,8,0,34,117,1,0,0,0,2,11,0,14,10,0,0,0,0,0,0,0,12,0,17,4,0,0,9,0
38,61,17,44,65,0,28,9,9,0,0,0,17,4,0,0,4,0,0,0,0,0,0,0,2,0,15,3,0,0,3,0
39,50,228,53,0,0,3,11,104,0,0,0,28,13,0,5,7,0,0,0,0,0,0,0,0,0,17,1,0,0,3,0
40,295,418,111,18,0,16,50,12,0,0,0,35,20,0,7,38,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
41,66,72,112,7,0,5,16,13,0,0,0,23,7,0,55,4,0,0,0,0,0,0,0,7,0,13,4,0,0,2,0
42,388,32,40,3,0,66,64,2,0,0,0,30,15,0,1,25,0,0,0,0,0,0,0,6,0,22,0,0,0,19,0
