,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0,96,36,173,0,32,20,0,12,0,0,7,5,0,3,0,0,12,3,0,0,0,0,0,15,12,0,0,0,11,0
1,80,44,147,56,0,146,7,0,35,0,0,19,3,0,9,0,0,19,4,0,0,0,0,0,7,5,0,0,0,4,0
2,499,24,118,1,0,46,70,0,56,0,0,6,24,0,14,0,0,6,14,0,0,0,0,0,1,26,5,0,0,12,0
3,278,362,168,296,0,61,8,0,45,0,0,20,45,0,1,0,0,35,2,0,0,0,0,0,13,24,1,0,0,30,0
4,744,113,80,19,0,25,42,0,23,0,0,45,11,0,35,0,0,6,9,0,0,0,0,0,11,12,1,0,0,22,0
5,448,57,95,2,0,28,66,0,17,0,0,26,13,0,51,0,0,4,13,0,0,0,0,0,7,19,0,0,0,2,0
6,91,73,127,20,0,36,41,0,6,0,0,4,24,0,26,0,0,41,6,0,0,0,0,0,16,7,1,0,0,2,0
7,433,140,124,14,0,30,12,0,17,0,0,23,32,0,2,0,0,67,1,0,0,0,0,0,8,11,2,0,0,18,0
8,242,47,47,183,0,89,135,0,14,0,0,13,7,0,41,0,0,4,4,0,0,0,0,0,11,9,1,0,0,0,0
9,402,177,85,57,0,81,14,0,18,0,0,1,29,0,47,0,0,11,4,0,0,0,0,0,19,0,0,0,0,4,0
10,175,22,88,67,0,20,29,0,28,0,0,5,13,0,1,0,0,9,7,0,0,0,0,0,6,17,0,0,0,3,0
11,339,278,106,77,0,41,141,0,12,0,0,11,56,0,8,0,0,9,4,0,0,0,0,0,10,7,6,0,0,22,0
12,312,191,52,37,0,21,6,0,20,0,0,45,5,0,6,0,0,14,6,0,0,0,0,0,3,26,0,0,0,18,0
13,986,235,53,51,0,25,18,0,37,0,0,26,46,0,23,0,0,26,12,0,0,0,0,0,25,6,1,0,0,3,0
14,560,116,153,96,0,60,31,0,8,0,0,24,10,0,36,0,0,37,9,0,0,0,0,0,1,11,1,0,0,5,0
15,189,149,91,67,0,21,64,0,30,0,0,7,22,0,24,0,0,18,11,0,0,0,0,0,12,18,2,0,0,3,0
16,148,7,94,109,0,15,2,0,28,0,0,4,11,0,0,0,0,2,8,0,0,0,0,0,11,16,8,0,0,13,0
17,68,79,73,7,0,55,38,0,22,0,0,1,15,0,27,0,0,24,8,0,0,0,0,0,35,37,2,0,0,13,0
18,405,39,120,54,0,11,53,0,17,0,0,7,11,0,14,0,0,15,18,0,0,0,0,0,8,28,0,0,0,2,0
19,56,67,88,2,0,59,36,0,12,0,0,18,14,0,11,0,0,10,6,0,0,0,0,0,3,17,1,0,0,8,0
20,91,134,142,2,0,66,65,0,18,0,0,6,14,0,24,0,0,6,3,0,0,0,0,0,2,5,1,0,0,8,0
21,134,39,99,93,0,17,35,0,7,0,0,50,12,0,0,0,0,21,5,0,0,0,0,0,1,5,8,0,0,6,0
22,65,42,77,8,0,98,9,0,23,0,0,5,36,0,14,0,0,36,8,0,0,0,0,0,13,2,2,0,0,11,0
23,419,197,13,140,0,12,62,0,0,0,0,40,22,0,17,0,0,7,1,0,0,0,0,0,4,5,2,0,0,3,0
24,43,43,38,154,0,119,15,0,14,0,0,31,13,0,88,0,0,8,3,0,0,0,0,0,18,3,0,0,0,6,0
25,282,94,29,29,0,5,59,0,25,0,0,30,20,0,32,0,0,4,1,0,0,0,0,0,24,8,4,0,0,3,0
26,206,12,13,46,0,54,3,0,9,0,0,19,32,0,15,0,0,10,3,0,0,0,0,0,4,6,1,0,0,5,0
27,460,226,75,7,0,22,9,0,31,0,0,21,16,0,9,0,0,17,1,0,0,0,0,0,0,0,0,0,0,11,0
28,120,243,33,37,0,36,41,0,15,0,0,22,12,0,5,0,0,7,4,0,0,0,0,0,14,2,2,0,0,6,0
29,384,42,124,5,0,30,32,0,29,0,0,22,19,0,54,0,0,4,4,0,0,0,0,0,19,26,3,0,0,6,0
30,155,83,29,27,0,68,9,0,4,0,0,18,3,0,14,0,0,24,10,0,0,0,0,0,17,24,1,0,0,9,0
31,245,197,153,3,0,5,36,0,13,0,0,31,18,0,37,0,0,16,5,0,0,0,0,0,8,4,4,0,0,8,0
32,91,2,77,128,0,91,22,0,4,0,0,2,6,0,21,0,0,20,18,0,0,0,0,0,1,5,0,0,0,11,0
33,31,21,194,0,0,13,25,0,5,0,0,20,2,0,10,0,0,35,7,0,0,0,0,0,1,15,4,0,0,1,0
34,272,8,121,156,0,15,36,0,30,0,0,88,2,0,2,0,0,13,4,0,0,0,0,0,10,35,1,0,0,6,0
35,161,184,120,16,0,100,50,0,8,0,0,19,1,0,42,0,0,2,3,0,0,0,0,0,5,17,4,0,0,20,0
36,20,300,29,2,0,215,10,0,18,0,0,9,5,0,15,0,0,11,1,0,0,0,0,0,2,4,7,0,0,10,0
37,190,2,70,65,0,25,21,0,62,0,0,19,12,0,13,0,0,10,11,0,0,0,0,0,6,6,2,0,0,3,0
38,181,71,77,22,0,85,19,0,24,0,0,25,43,0,11,0,0,3,5,0,0,0,0,0,4,22,7,0,0,2,0
39,408,165,199,84,0,16,10,0,21,0,0,6,39,0,30,0,0,0,1,0,0,0,0,0,5,32,2,0,0,5,0
