,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,631,125,150,0,53,52,35,0,0,38,18,9,16,12,0,0,0,0,0,1,1,6,1,6,0,3,0,0,4,0,0
1,219,165,59,0,23,15,5,0,0,11,5,34,15,2,0,0,0,0,0,5,7,5,2,23,0,8,2,3,9,0,0
2,202,87,96,0,86,54,20,0,0,19,22,30,62,28,0,0,0,0,0,0,0,5,5,11,0,21,0,5,14,0,0
3,25,23,75,0,52,65,37,0,0,23,19,18,54,15,0,0,0,0,0,0,7,3,6,20,0,2,0,2,16,0,0
4,273,137,62,0,87,106,32,0,0,18,9,33,17,20,0,0,0,0,0,10,2,5,2,4,0,35,2,6,3,0,0
5,132,39,124,0,22,29,36,0,0,43,33,13,11,18,0,0,0,0,0,4,4,6,8,0,0,13,2,10,19,0,0
6,148,75,163,0,8,58,51,0,0,13,11,6,57,15,0,0,0,0,0,0,0,8,1,3,0,28,1,0,5,0,0
7,369,92,23,0,36,46,24,0,0,25,15,36,18,43,0,0,0,0,0,1,2,13,4,5,0,17,3,16,11,0,0
8,174,152,79,0,21,24,11,0,0,70,7,7,22,40,0,0,0,0,0,1,13,5,0,1,0,22,0,10,16,0,0
9,110,118,67,0,19,23,86,0,0,39,2,5,25,26,0,0,0,0,0,6,5,2,4,6,0,27,1,1,10,0,0
10,85,28,45,0,3,30,83,0,0,8,22,59,2,6,0,0,0,0,0,23,18,3,5,2,0,24,2,6,1,0,0
11,115,50,214,0,17,18,28,0,0,9,26,16,15,30,0,0,0,0,0,10,2,10,2,2,0,14,0,1,1,0,0
12,276,145,51,0,70,36,29,0,0,33,9,2,9,0,0,0,0,0,0,23,0,4,0,1,0,13,1,7,10,0,0
13,109,37,55,0,95,26,47,0,0,22,37,36,20,6,0,0,0,0,0,13,1,6,11,6,0,6,3,9,9,0,0
14,600,68,175,0,50,38,54,0,0,18,20,16,4,32,0,0,0,0,0,13,3,5,1,6,0,18,1,8,1,0,0
15,92,187,121,0,37,0,34,0,0,33,28,18,30,14,0,0,0,0,0,9,12,4,0,6,0,16,0,6,4,0,0
16,248,104,68,0,18,20,10,0,0,10,16,13,45,11,0,0,0,0,0,4,7,1,10,4,0,24,0,11,13,0,0
17,60,31,69,0,21,0,58,0,0,44,6,54,7,9,0,0,0,0,0,0,4,0,2,7,0,21,1,13,5,0,0
18,170,147,43,0,23,34,22,0,0,26,11,21,21,20,0,0,0,0,0,17,0,3,17,7,0,9,2,8,5,0,0
19,308,361,68,0,27,38,62,0,0,37,9,2,12,2,0,0,0,0,0,4,18,2,5,6,0,20,3,4,2,0,0
20,679,112,25,0,29,13,31,0,0,3,24,19,5,3,0,0,0,0,0,18,0,6,1,5,0,15,1,12,13,0,0
21,1,126,52,0,38,55,15,0,0,8,4,74,31,24,0,0,0,0,0,2,16,1,0,14,0,14,1,5,3,0,0
