,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,51,97,101,145,0,0,83,0,6,0,0,34,36,10,0,0,0,5,19,0,0,0,0,15,0,19,4,11,8,0,0
1,31,83,201,82,0,44,7,0,18,0,0,19,31,32,0,0,0,2,6,0,0,0,0,4,0,26,1,8,1,0,0
2,76,303,27,325,0,11,18,0,14,0,0,31,26,0,0,0,0,4,1,0,0,0,0,20,0,10,2,4,14,0,0
3,84,156,109,48,0,37,21,0,21,0,0,1,14,47,0,0,0,19,4,0,0,0,0,5,0,0,0,15,3,0,0
4,219,15,176,34,0,78,67,0,5,0,0,70,36,12,0,0,0,2,10,0,0,0,0,10,0,12,2,7,9,0,0
5,296,7,33,0,0,64,44,0,7,0,0,34,3,11,0,0,0,9,7,0,0,0,0,10,0,5,2,22,5,0,0
6,199,64,62,209,0,120,31,0,5,0,0,10,34,7,0,0,0,3,5,0,0,0,0,4,0,4,0,26,1,0,0
7,200,95,43,192,0,17,42,0,33,0,0,44,45,7,0,0,0,5,6,0,0,0,0,0,0,7,2,0,5,0,0
8,52,160,63,40,0,50,45,0,35,0,0,31,14,4,0,0,0,36,34,0,0,0,0,1,0,4,2,17,5,0,0
9,520,64,67,114,0,69,31,0,49,0,0,17,42,2,0,0,0,27,4,0,0,0,0,23,0,4,1,0,5,0,0
10,62,260,41,20,0,26,84,0,25,0,0,22,12,25,0,0,0,4,13,0,0,0,0,1,0,17,10,4,12,0,0
11,678,136,137,136,0,5,14,0,2,0,0,5,13,28,0,0,0,5,17,0,0,0,0,15,0,4,9,6,1,0,0
12,594,234,13,43,0,11,49,0,13,0,0,15,15,0,0,0,0,8,0,0,0,0,0,6,0,16,3,8,9,0,0
13,194,139,75,96,0,67,5,0,20,0,0,7,12,8,0,0,0,2,7,0,0,0,0,1,0,6,0,3,4,0,0
14,324,23,136,18,0,27,30,0,8,0,0,19,24,0,0,0,0,8,23,0,0,0,0,10,0,2,6,14,10,0,0
15,47,187,157,137,0,47,16,0,6,0,0,16,45,14,0,0,0,7,4,0,0,0,0,2,0,4,1,7,6,0,0
16,844,56,1,0,0,19,45,0,6,0,0,7,26,32,0,0,0,12,6,0,0,0,0,2,0,0,2,1,12,0,0
17,154,35,152,56,0,16,37,0,8,0,0,6,88,25,0,0,0,3,7,0,0,0,0,10,0,8,2,18,13,0,0
18,72,52,103,104,0,0,18,0,4,0,0,14,18,1,0,0,0,22,4,0,0,0,0,13,0,11,7,1,7,0,0
19,1135,135,120,44,0,16,96,0,13,0,0,58,19,5,0,0,0,0,6,0,0,0,0,7,0,18,2,4,10,0,0
20,24,59,103,41,0,45,42,0,5,0,0,2,40,15,0,0,0,16,6,0,0,0,0,0,0,29,1,14,19,0,0
21,571,151,58,13,0,21,18,0,16,0,0,23,13,6,0,0,0,29,6,0,0,0,0,2,0,17,2,2,15,0,0
22,25,143,63,0,0,62,20,0,26,0,0,37,53,47,0,0,0,9,5,0,0,0,0,2,0,23,0,5,14,0,0
23,407,75,49,0,0,1,43,0,47,0,0,23,4,0,0,0,0,7,1,0,0,0,0,0,0,24,2,6,3,0,0
24,139,172,67,2,0,9,73,0,14,0,0,33,2,76,0,0,0,11,3,0,0,0,0,14,0,26,0,4,9,0,0
25,817,20,78,3,0,18,26,0,12,0,0,12,2,2,0,0,0,5,12,0,0,0,0,3,0,15,2,7,6,0,0
26,346,163,45,57,0,27,3,0,20,0,0,7,21,37,0,0,0,14,2,0,0,0,0,10,0,1,1,13,4,0,0
27,115,321,89,0,0,43,86,0,17,0,0,25,20,22,0,0,0,6,8,0,0,0,0,7,0,8,4,9,8,0,0
28,369,35,24,11,0,51,6,0,10,0,0,2,1,74,0,0,0,3,17,0,0,0,0,13,0,14,0,1,0,0,0
29,225,14,158,3,0,50,74,0,5,0,0,3,64,52,0,0,0,10,4,0,0,0,0,2,0,6,0,1,21,0,0
30,315,249,246,25,0,23,21,0,39,0,0,32,16,11,0,0,0,20,6,0,0,0,0,5,0,7,2,19,8,0,0
31,0,255,42,5,0,18,22,0,61,0,0,4,11,39,0,0,0,2,2,0,0,0,0,0,0,6,3,10,11,0,0
32,712,304,49,352,0,12,30,0,24,0,0,26,11,7,0,0,0,19,1,0,0,0,0,1,0,3,2,2,8,0,0
33,188,138,79,146,0,39,45,0,28,0,0,16,27,7,0,0,0,5,1,0,0,0,0,12,0,22,1,11,1,0,0
34,366,203,99,74,0,40,5,0,11,0,0,15,0,13,0,0,0,16,8,0,0,0,0,5,0,27,5,8,1,0,0
35,11,78,158,97,0,6,12,0,13,0,0,25,8,6,0,0,0,1,7,0,0,0,0,1,0,18,1,5,6,0,0
36,105,181,24,15,0,47,24,0,4,0,0,14,27,1,0,0,0,9,6,0,0,0,0,10,0,1,7,10,9,0,0
37,435,60,163,1,0,53,41,0,21,0,0,45,22,21,0,0,0,2,2,0,0,0,0,7,0,7,9,3,1,0,0
38,224,64,51,65,0,16,28,0,21,0,0,30,63,13,0,0,0,6,8,0,0,0,0,11,0,10,2,3,2,0,0
39,374,64,78,8,0,28,67,0,3,0,0,17,7,7,0,0,0,18,5,0,0,0,0,19,0,6,1,16,8,0,0
40,67,71,183,40,0,25,72,0,11,0,0,25,16,12,0,0,0,18,7,0,0,0,0,12,0,19,0,0,7,0,0
41,52,19,178,29,0,25,71,0,6,0,0,4,0,45,0,0,0,35,2,0,0,0,0,4,0,24,9,12,14,0,0
42,263,167,66,43,0,20,23,0,18,0,0,48,2,9,0,0,0,21,4,0,0,0,0,7,0,1,6,7,2,0,0
43,1047,365,33,1,0,27,25,0,15,0,0,9,16,2,0,0,0,11,2,0,0,0,0,4,0,24,0,3,10,0,0
44,112,50,73,74,0,50,16,0,9,0,0,8,7,96,0,0,0,25,3,0,0,0,0,13,0,11,3,7,17,0,0
45,183,124,72,34,0,64,38,0,27,0,0,22,8,4,0,0,0,6,4,0,0,0,0,6,0,2,2,5,7,0,0
46,571,32,103,13,0,31,6,0,14,0,0,7,1,36,0,0,0,12,5,0,0,0,0,1,0,5,0,10,3,0,0
47,26,278,85,140,0,9,13,0,21,0,0,59,11,16,0,0,0,11,6,0,0,0,0,0,0,9,5,20,3,0,0
48,131,40,144,63,0,35,62,0,34,0,0,42,6,9,0,0,0,14,9,0,0,0,0,4,0,21,1,7,3,0,0
49,73,34,125,16,0,2,14,0,23,0,0,28,23,24,0,0,0,10,12,0,0,0,0,1,0,8,3,17,15,0,0
50,58,199,114,8,0,21,48,0,10,0,0,3,12,18,0,0,0,18,3,0,0,0,0,7,0,29,4,10,4,0,0
51,28,60,74,67,0,19,11,0,16,0,0,31,20,2,0,0,0,1,5,0,0,0,0,4,0,7,4,5,5,0,0
52,84,20,181,82,0,8,11,0,20,0,0,25,20,38,0,0,0,10,7,0,0,0,0,15,0,27,3,2,2,0,0
53,969,110,133,87,0,76,22,0,2,0,0,8,19,8,0,0,0,3,6,0,0,0,0,3,0,7,2,9,19,0,0
54,109,35,18,64,0,175,9,0,13,0,0,15,8,31,0,0,0,23,2,0,0,0,0,9,0,2,4,6,8,0,0
55,60,35,195,127,0,93,9,0,7,0,0,1,66,7,0,0,0,13,5,0,0,0,0,39,0,15,1,0,2,0,0
56,26,74,11,10,0,32,2,0,20,0,0,10,30,0,0,0,0,20,0,0,0,0,0,0,0,20,0,2,1,0,0
57,350,71,107,156,0,17,21,0,21,0,0,17,56,45,0,0,0,12,3,0,0,0,0,7,0,26,4,14,2,0,0
58,48,153,2,21,0,8,28,0,71,0,0,36,44,12,0,0,0,4,0,0,0,0,0,5,0,19,1,6,4,0,0
59,72,43,87,146,0,136,17,0,55,0,0,3,7,27,0,0,0,6,14,0,0,0,0,1,0,4,0,1,10,0,0
60,79,49,24,41,0,11,2,0,48,0,0,0,20,24,0,0,0,6,9,0,0,0,0,2,0,10,0,22,5,0,0
61,62,116,157,2,0,42,49,0,17,0,0,22,11,22,0,0,0,3,2,0,0,0,0,1,0,6,0,5,11,0,0
62,360,166,64,55,0,17,26,0,9,0,0,6,33,25,0,0,0,8,5,0,0,0,0,23,0,18,0,0,4,0,0
63,569,33,152,75,0,197,30,0,10,0,0,29,5,1,0,0,0,17,2,0,0,0,0,2,0,9,2,13,1,0,0
64,179,179,106,2,0,21,96,0,20,0,0,7,2,27,0,0,0,16,2,0,0,0,0,6,0,14,4,15,5,0,0
65,312,47,16,579,0,104,12,0,12,0,0,51,29,88,0,0,0,31,10,0,0,0,0,23,0,8,1,2,8,0,0
66,0,71,221,80,0,57,24,0,14,0,0,17,3,6,0,0,0,17,15,0,0,0,0,10,0,15,0,4,12,0,0
67,432,21,45,4,0,33,19,0,2,0,0,7,10,80,0,0,0,18,11,0,0,0,0,1,0,13,2,7,11,0,0
68,356,216,21,341,0,9,27,0,6,0,0,15,17,6,0,0,0,39,19,0,0,0,0,8,0,6,5,9,14,0,0
69,572,86,100,4,0,33,49,0,13,0,0,30,6,6,0,0,0,3,2,0,0,0,0,0,0,28,1,2,6,0,0
70,130,37,101,207,0,31,22,0,35,0,0,17,7,0,0,0,0,3,10,0,0,0,0,0,0,0,7,5,8,0,0
71,277,82,21,6,0,28,48,0,17,0,0,29,21,9,0,0,0,4,18,0,0,0,0,1,0,32,1,7,0,0,0
72,229,268,201,15,0,40,3,0,21,0,0,13,19,33,0,0,0,1,3,0,0,0,0,10,0,10,2,9,4,0,0
73,49,64,56,1,0,83,39,0,15,0,0,15,30,60,0,0,0,10,6,0,0,0,0,18,0,3,3,10,4,0,0
74,8,61,97,160,0,6,12,0,20,0,0,3,10,4,0,0,0,9,4,0,0,0,0,11,0,12,1,8,8,0,0
75,147,122,22,0,0,7,15,0,0,0,0,14,15,16,0,0,0,8,5,0,0,0,0,14,0,23,3,3,5,0,0
76,108,194,96,0,0,52,26,0,15,0,0,5,13,55,0,0,0,12,7,0,0,0,0,7,0,16,2,4,31,0,0
77,8,28,37,8,0,7,12,0,13,0,0,17,3,19,0,0,0,1,6,0,0,0,0,0,0,7,1,5,26,0,0
78,482,35,67,175,0,62,90,0,3,0,0,18,26,63,0,0,0,9,11,0,0,0,0,3,0,9,0,0,1,0,0
79,16,163,23,1,0,3,59,0,23,0,0,4,4,4,0,0,0,2,13,0,0,0,0,5,0,29,0,3,9,0,0
80,636,134,41,103,0,27,23,0,33,0,0,35,9,22,0,0,0,29,8,0,0,0,0,3,0,5,0,15,2,0,0
81,465,89,178,99,0,102,17,0,15,0,0,6,16,34,0,0,0,1,4,0,0,0,0,2,0,15,6,4,4,0,0
82,104,328,76,2,0,9,68,0,34,0,0,27,4,11,0,0,0,21,13,0,0,0,0,53,0,19,1,4,2,0,0
83,163,142,47,49,0,62,77,0,12,0,0,6,11,12,0,0,0,10,4,0,0,0,0,6,0,23,3,4,21,0,0
84,51,36,208,6,0,31,12,0,4,0,0,0,24,13,0,0,0,27,1,0,0,0,0,4,0,12,1,10,6,0,0
85,25,43,42,23,0,21,32,0,18,0,0,8,84,19,0,0,0,21,4,0,0,0,0,2,0,18,1,8,9,0,0
86,58,202,95,6,0,106,22,0,19,0,0,34,19,3,0,0,0,3,6,0,0,0,0,19,0,17,1,20,7,0,0
87,721,44,57,2,0,65,7,0,21,0,0,6,5,11,0,0,0,1,7,0,0,0,0,3,0,9,0,2,9,0,0
88,136,36,206,99,0,68,33,0,5,0,0,13,9,35,0,0,0,13,16,0,0,0,0,28,0,9,1,21,3,0,0
89,214,317,108,63,0,22,55,0,7,0,0,59,26,27,0,0,0,3,4,0,0,0,0,1,0,20,4,10,1,0,0
90,103,70,92,53,0,24,24,0,21,0,0,19,21,7,0,0,0,17,22,0,0,0,0,1,0,4,4,15,7,0,0
91,361,86,43,56,0,82,59,0,10,0,0,1,11,6,0,0,0,6,15,0,0,0,0,1,0,14,3,2,6,0,0
92,199,136,12,228,0,43,54,0,3,0,0,38,27,22,0,0,0,10,6,0,0,0,0,5,0,7,5,1,12,0,0
93,486,97,75,48,0,25,43,0,25,0,0,34,33,13,0,0,0,0,4,0,0,0,0,1,0,11,0,21,18,0,0
94,13,90,68,13,0,18,8,0,2,0,0,9,38,33,0,0,0,12,1,0,0,0,0,4,0,7,4,3,6,0,0
95,8,243,113,196,0,52,36,0,33,0,0,0,6,19,0,0,0,3,8,0,0,0,0,4,0,4,0,19,10,0,0
96,334,25,63,7,0,50,6,0,4,0,0,32,4,21,0,0,0,1,13,0,0,0,0,1,0,46,1,14,3,0,0
97,288,68,27,60,0,16,21,0,12,0,0,6,7,4,0,0,0,8,18,0,0,0,0,15,0,9,0,2,29,0,0
98,206,160,33,18,0,75,27,0,5,0,0,15,26,16,0,0,0,6,7,0,0,0,0,5,0,29,0,5,9,0,0
99,192,395,52,119,0,60,36,0,25,0,0,47,0,14,0,0,0,21,10,0,0,0,0,0,0,16,3,10,7,0,0
