,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,39,49,30,0,10,55,24,0,0,2,10,5,18,50,0,0,0,0,0,6,0,2,17,0,21,17,0,6,11,0,0
1,458,44,18,0,24,3,44,0,0,16,22,16,30,4,0,0,0,0,0,8,0,12,15,0,3,7,0,13,6,0,0
2,13,301,129,0,90,45,24,0,0,13,22,17,6,11,0,0,0,0,0,8,8,4,1,0,3,81,6,6,7,0,0
3,165,80,50,0,34,73,22,0,0,9,11,12,6,3,0,0,0,0,0,0,1,13,5,0,1,13,2,20,8,0,0
4,235,97,142,0,43,43,8,0,0,8,1,6,15,12,0,0,0,0,0,0,0,6,9,0,7,17,2,7,3,0,0
5,582,102,116,0,17,46,41,0,0,14,2,35,0,16,0,0,0,0,0,5,22,4,0,0,12,25,4,7,5,0,0
6,274,66,18,0,12,8,19,0,0,18,10,39,3,1,0,0,0,0,0,5,0,0,8,0,3,23,4,1,24,0,0
7,133,65,38,0,20,19,20,0,0,57,19,28,19,49,0,0,0,0,0,0,28,9,3,0,3,8,0,8,7,0,0
8,173,48,38,0,26,9,37,0,0,32,40,26,28,1,0,0,0,0,0,11,2,4,2,0,5,11,2,13,10,0,0
9,278,75,42,0,44,8,16,0,0,33,16,4,14,30,0,0,0,0,0,2,0,8,14,0,3,19,0,26,2,0,0
10,33,116,97,0,17,157,8,0,0,21,8,32,13,41,0,0,0,0,0,36,0,5,11,0,14,8,4,16,4,0,0
11,55,74,35,0,6,51,66,0,0,6,28,3,97,22,0,0,0,0,0,2,3,12,1,0,1,4,1,43,0,0,0
12,19,41,73,0,23,3,22,0,0,17,29,20,13,4,0,0,0,0,0,4,7,7,5,0,3,18,2,1,0,0,0
13,303,134,33,0,27,44,11,0,0,41,15,23,21,17,0,0,0,0,0,0,5,0,4,0,2,12,1,6,10,0,0
14,216,83,50,0,46,68,17,0,0,5,30,6,22,10,0,0,0,0,0,0,6,16,0,0,5,22,0,2,20,0,0
15,142,13,42,0,10,42,5,0,0,21,17,40,2,37,0,0,0,0,0,0,23,6,3,0,6,14,2,5,3,0,0
16,130,154,66,0,27,50,24,0,0,7,3,1,20,3,0,0,0,0,0,14,1,3,0,0,1,17,9,15,6,0,0
17,196,34,88,0,33,33,18,0,0,8,7,16,19,5,0,0,0,0,0,5,8,0,7,0,1,5,0,17,3,0,0
18,73,13,74,0,42,118,6,0,0,10,15,7,27,38,0,0,0,0,0,6,0,7,8,0,0,19,2,8,3,0,0
19,20,99,51,0,56,60,39,0,0,17,24,16,61,42,0,0,0,0,0,1,9,14,11,0,7,8,3,2,2,0,0
20,326,70,82,0,26,20,126,0,0,36,29,4,31,20,0,0,0,0,0,1,3,1,2,0,21,4,0,6,4,0,0
21,203,79,102,0,5,143,64,0,0,49,33,6,10,31,0,0,0,0,0,13,33,7,1,0,0,5,3,17,10,0,0
22,118,9,112,0,15,56,7,0,0,16,0,3,29,6,0,0,0,0,0,7,18,2,2,0,18,3,1,10,5,0,0
23,100,12,140,0,35,51,38,0,0,7,29,5,23,21,0,0,0,0,0,29,0,3,3,0,8,7,2,11,10,0,0
24,40,103,47,0,14,69,58,0,0,1,25,15,11,10,0,0,0,0,0,16,3,0,3,0,3,14,3,2,7,0,0
25,219,187,126,0,44,32,50,0,0,19,13,5,20,1,0,0,0,0,0,9,0,3,3,0,7,16,1,13,2,0,0
26,633,23,26,0,58,43,64,0,0,31,21,18,8,9,0,0,0,0,0,9,3,20,4,0,24,8,1,6,4,0,0
27,287,143,255,0,13,29,18,0,0,44,15,4,36,17,0,0,0,0,0,41,0,1,3,0,12,6,0,4,5,0,0
28,221,32,82,0,3,11,6,0,0,14,21,23,33,30,0,0,0,0,0,0,5,9,3,0,2,12,0,3,0,0,0
29,327,232,94,0,20,19,36,0,0,3,48,3,34,7,0,0,0,0,0,1,3,2,2,0,3,25,0,35,8,0,0
30,715,117,88,0,21,3,33,0,0,22,23,7,8,4,0,0,0,0,0,3,18,6,0,0,6,10,4,2,3,0,0
31,169,39,72,0,36,15,42,0,0,6,9,16,2,23,0,0,0,0,0,0,5,6,4,0,2,15,2,1,13,0,0
32,5,62,68,0,28,66,36,0,0,17,18,11,30,5,0,0,0,0,0,3,5,11,8,0,8,16,2,5,5,0,0
33,23,160,21,0,24,23,63,0,0,21,35,15,36,6,0,0,0,0,0,1,0,7,3,0,6,13,4,4,5,0,0
34,180,43,114,0,14,37,33,0,0,1,13,38,37,0,0,0,0,0,0,4,17,0,9,0,3,3,0,0,17,0,0
35,11,10,140,0,35,18,38,0,0,9,1,6,4,18,0,0,0,0,0,22,2,1,4,0,1,11,0,3,12,0,0
36,411,47,87,0,57,37,41,0,0,7,28,27,7,52,0,0,0,0,0,18,19,15,8,0,5,6,1,16,12,0,0
