,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,39,19,124,7,0,55,94,0,2,0,0,10,12,0,24,0,0,5,8,0,0,0,0,6,0,30,2,0,0,0,2
1,277,17,100,64,0,91,35,0,25,0,0,10,48,0,15,0,0,18,21,0,0,0,0,8,0,5,0,0,0,0,9
2,11,278,185,39,0,47,26,0,19,0,0,34,20,0,6,0,0,3,2,0,0,0,0,6,0,3,1,0,0,0,0
3,191,44,83,28,0,83,39,0,18,0,0,10,3,0,9,0,0,13,20,0,0,0,0,8,0,5,1,0,0,0,9
4,225,20,28,10,0,91,8,0,12,0,0,5,14,0,26,0,0,7,7,0,0,0,0,6,0,14,0,0,0,0,14
5,22,196,69,38,0,23,65,0,11,0,0,6,23,0,17,0,0,11,6,0,0,0,0,11,0,19,2,0,0,0,16
6,4,97,89,65,0,98,18,0,26,0,0,4,22,0,3,0,0,9,21,0,0,0,0,13,0,5,5,0,0,0,11
7,128,24,184,16,0,14,20,0,16,0,0,9,14,0,1,0,0,9,16,0,0,0,0,4,0,9,2,0,0,0,34
8,106,261,88,20,0,9,14,0,9,0,0,11,27,0,43,0,0,13,8,0,0,0,0,14,0,15,2,0,0,0,4
9,319,111,23,0,0,10,20,0,17,0,0,32,46,0,6,0,0,10,3,0,0,0,0,2,0,3,1,0,0,0,2
10,522,8,59,70,0,156,71,0,7,0,0,9,22,0,0,0,0,5,18,0,0,0,0,7,0,13,0,0,0,0,2
11,190,193,108,182,0,2,34,0,10,0,0,0,6,0,5,0,0,5,7,0,0,0,0,3,0,4,4,0,0,0,11
12,1465,15,101,14,0,52,40,0,14,0,0,37,67,0,3,0,0,15,0,0,0,0,0,3,0,11,0,0,0,0,5
13,70,98,150,23,0,60,32,0,23,0,0,11,47,0,9,0,0,5,4,0,0,0,0,18,0,1,2,0,0,0,16
14,99,286,19,23,0,18,41,0,24,0,0,2,9,0,3,0,0,9,14,0,0,0,0,24,0,30,0,0,0,0,1
15,319,51,81,29,0,20,6,0,15,0,0,0,30,0,66,0,0,4,15,0,0,0,0,1,0,8,1,0,0,0,6
16,174,118,104,289,0,51,99,0,36,0,0,23,5,0,20,0,0,11,4,0,0,0,0,12,0,30,3,0,0,0,9
17,172,150,41,0,0,69,56,0,10,0,0,19,9,0,4,0,0,1,5,0,0,0,0,17,0,2,0,0,0,0,2
18,110,82,37,77,0,44,57,0,21,0,0,39,5,0,1,0,0,18,7,0,0,0,0,2,0,15,5,0,0,0,13
19,51,244,159,4,0,57,50,0,22,0,0,13,0,0,14,0,0,16,3,0,0,0,0,2,0,6,4,0,0,0,1
20,91,82,91,148,0,121,82,0,21,0,0,7,21,0,5,0,0,8,8,0,0,0,0,4,0,45,3,0,0,0,21
21,73,177,110,35,0,48,29,0,14,0,0,11,14,0,18,0,0,3,11,0,0,0,0,4,0,10,3,0,0,0,41
22,362,23,85,155,0,59,9,0,13,0,0,31,8,0,1,0,0,15,4,0,0,0,0,10,0,16,2,0,0,0,0
23,22,33,71,9,0,5,43,0,21,0,0,25,41,0,6,0,0,2,21,0,0,0,0,2,0,4,0,0,0,0,13
24,114,97,120,11,0,19,11,0,35,0,0,16,8,0,22,0,0,24,8,0,0,0,0,6,0,6,2,0,0,0,0
25,262,151,77,21,0,44,14,0,17,0,0,53,11,0,6,0,0,12,6,0,0,0,0,21,0,3,0,0,0,0,12
26,1042,77,90,54,0,1,26,0,42,0,0,69,16,0,27,0,0,23,3,0,0,0,0,0,0,12,2,0,0,0,16
27,361,18,137,99,0,27,5,0,9,0,0,3,9,0,6,0,0,17,3,0,0,0,0,7,0,12,0,0,0,0,15
28,62,48,125,4,0,64,14,0,10,0,0,16,15,0,1,0,0,11,4,0,0,0,0,6,0,11,2,0,0,0,21
29,100,126,95,56,0,35,26,0,6,0,0,6,24,0,10,0,0,23,9,0,0,0,0,0,0,24,2,0,0,0,14
30,159,108,52,6,0,9,23,0,16,0,0,35,1,0,32,0,0,4,1,0,0,0,0,15,0,7,1,0,0,0,5
31,214,156,47,29,0,5,54,0,14,0,0,25,15,0,33,0,0,8,6,0,0,0,0,10,0,28,7,0,0,0,19
