,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,369,44,178,15,0,12,13,0,18,0,0,7,43,4,0,0,0,2,3,0,0,0,0,0,8,11,3,8,11,0,0
1,224,219,150,155,0,28,5,0,12,0,0,38,28,5,0,0,0,21,4,0,0,0,0,0,5,17,4,12,5,0,0
2,567,96,67,2,0,74,98,0,12,0,0,22,49,22,0,0,0,35,5,0,0,0,0,0,7,40,3,6,15,0,0
3,91,139,71,22,0,27,34,0,26,0,0,60,5,9,0,0,0,6,2,0,0,0,0,0,15,7,3,1,3,0,0
4,91,193,63,83,0,9,30,0,35,0,0,7,7,6,0,0,0,5,8,0,0,0,0,0,15,21,0,30,7,0,0
5,41,44,74,1,0,32,3,0,17,0,0,13,11,47,0,0,0,5,4,0,0,0,0,0,2,1,1,10,13,0,0
6,88,5,71,5,0,2,22,0,15,0,0,23,27,2,0,0,0,0,11,0,0,0,0,0,11,5,1,2,9,0,0
7,475,191,30,0,0,11,13,0,14,0,0,11,5,15,0,0,0,9,13,0,0,0,0,0,16,8,0,0,2,0,0
8,382,225,109,93,0,0,27,0,14,0,0,8,7,23,0,0,0,5,6,0,0,0,0,0,11,19,0,13,7,0,0
9,353,15,74,18,0,8,72,0,13,0,0,8,7,33,0,0,0,6,4,0,0,0,0,0,12,10,1,5,26,0,0
10,92,211,22,2,0,133,24,0,21,0,0,19,11,23,0,0,0,5,4,0,0,0,0,0,2,16,0,4,15,0,0
11,26,192,46,14,0,44,11,0,26,0,0,73,32,8,0,0,0,4,1,0,0,0,0,0,1,24,4,16,1,0,0
12,155,227,182,30,0,72,17,0,5,0,0,22,14,18,0,0,0,1,17,0,0,0,0,0,10,4,1,5,9,0,0
13,114,45,46,36,0,17,11,0,13,0,0,13,16,11,0,0,0,14,0,0,0,0,0,0,4,10,2,15,13,0,0
14,115,113,44,240,0,99,19,0,1,0,0,85,26,10,0,0,0,2,11,0,0,0,0,0,2,9,2,14,4,0,0
15,3,155,46,10,0,29,6,0,10,0,0,16,16,48,0,0,0,18,5,0,0,0,0,0,7,2,2,6,11,0,0
16,76,102,211,274,0,174,19,0,12,0,0,0,5,41,0,0,0,16,3,0,0,0,0,0,1,15,2,4,10,0,0
17,96,76,60,29,0,49,38,0,18,0,0,19,1,13,0,0,0,10,10,0,0,0,0,0,20,26,3,4,3,0,0
18,166,122,15,7,0,16,44,0,22,0,0,7,72,13,0,0,0,2,14,0,0,0,0,0,1,13,1,10,7,0,0
19,62,84,97,2,0,15,25,0,4,0,0,14,77,37,0,0,0,41,18,0,0,0,0,0,16,13,2,11,3,0,0
