,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,163,27,106,0,29,15,26,0,0,14,18,35,17,0,22,0,0,0,0,6,0,3,8,0,3,11,2,0,0,0,9
1,160,24,113,0,20,0,48,0,0,12,8,71,81,0,19,0,0,0,0,6,2,1,1,0,6,17,5,0,0,0,11
2,34,126,177,0,23,6,66,0,0,14,20,6,9,0,15,0,0,0,0,12,23,22,1,0,17,5,0,0,0,0,4
3,232,26,31,0,20,19,75,0,0,19,21,1,6,0,8,0,0,0,0,5,7,2,3,0,15,2,0,0,0,0,1
4,744,57,58,0,23,60,15,0,0,32,5,10,6,0,13,0,0,0,0,33,0,2,5,0,11,20,0,0,0,0,16
5,50,54,58,0,52,43,14,0,0,0,60,6,14,0,8,0,0,0,0,20,0,2,2,0,6,22,0,0,0,0,9
6,912,143,70,0,25,31,19,0,0,11,5,19,4,0,1,0,0,0,0,6,0,6,6,0,5,27,3,0,0,0,20
7,307,45,102,0,28,11,68,0,0,12,22,46,7,0,13,0,0,0,0,7,24,2,1,0,1,7,2,0,0,0,6
8,291,185,152,0,35,40,1,0,0,59,35,17,10,0,56,0,0,0,0,7,3,8,4,0,15,30,2,0,0,0,9
9,133,52,48,0,11,3,17,0,0,17,42,9,27,0,64,0,0,0,0,31,7,15,1,0,30,4,0,0,0,0,6
10,435,7,79,0,54,63,9,0,0,25,9,37,12,0,10,0,0,0,0,8,5,8,5,0,3,2,8,0,0,0,16
11,12,124,29,0,37,22,24,0,0,8,2,14,9,0,1,0,0,0,0,1,0,1,1,0,1,17,0,0,0,0,0
12,550,134,146,0,27,52,34,0,0,28,6,24,5,0,6,0,0,0,0,4,0,4,6,0,18,7,0,0,0,0,3
13,581,159,50,0,76,25,32,0,0,31,18,12,28,0,3,0,0,0,0,0,0,1,5,0,18,27,1,0,0,0,8
14,129,187,74,0,141,111,46,0,0,10,12,22,4,0,18,0,0,0,0,9,29,3,8,0,5,1,1,0,0,0,7
15,88,130,166,0,63,2,27,0,0,16,10,49,17,0,4,0,0,0,0,12,10,1,2,0,14,55,0,0,0,0,16
16,89,180,53,0,33,13,41,0,0,3,9,6,29,0,12,0,0,0,0,24,3,0,2,0,0,11,0,0,0,0,6
17,100,133,83,0,22,117,23,0,0,37,5,11,23,0,3,0,0,0,0,3,10,1,7,0,4,14,3,0,0,0,2
18,84,186,35,0,25,43,35,0,0,6,6,24,0,0,17,0,0,0,0,2,2,1,4,0,17,7,1,0,0,0,11
19,20,5,96,0,7,8,74,0,0,29,4,8,30,0,1,0,0,0,0,5,6,3,1,0,5,3,4,0,0,0,15
20,55,89,132,0,46,23,8,0,0,12,28,0,14,0,26,0,0,0,0,0,15,4,2,0,5,9,4,0,0,0,9
21,394,118,130,0,29,5,26,0,0,5,46,12,2,0,14,0,0,0,0,41,3,2,14,0,12,4,1,0,0,0,10
22,182,161,55,0,26,1,8,0,0,9,9,6,20,0,2,0,0,0,0,5,0,1,12,0,8,18,1,0,0,0,3
23,143,54,58,0,44,14,3,0,0,19,29,18,10,0,17,0,0,0,0,12,21,2,0,0,2,16,1,0,0,0,10
24,219,216,29,0,6,20,23,0,0,9,3,32,38,0,10,0,0,0,0,28,0,5,6,0,19,12,3,0,0,0,7
25,343,122,137,0,11,0,23,0,0,73,2,2,2,0,0,0,0,0,0,8,3,2,1,0,0,10,12,0,0,0,11
26,488,64,45,0,39,86,46,0,0,27,8,5,52,0,2,0,0,0,0,7,0,0,6,0,5,35,1,0,0,0,4
27,8,105,186,0,78,109,50,0,0,13,30,18,12,0,35,0,0,0,0,1,3,11,13,0,0,6,1,0,0,0,18
