,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,237,103,109,0,38,32,62,0,0,0,18,16,20,18,0,0,0,0,0,0,0,0,10,7,13,15,5,5,3,0,0
1,266,105,103,0,54,45,60,0,0,0,13,21,26,17,0,0,0,0,0,0,0,0,9,7,9,18,6,7,9,0,0
2,279,83,110,0,52,37,58,0,0,0,11,18,18,12,0,0,0,0,0,0,0,0,5,11,9,8,3,9,4,0,0
3,301,89,88,0,50,40,51,0,0,0,14,18,26,10,0,0,0,0,0,0,0,0,4,13,12,12,17,9,6,0,0
4,262,100,93,0,39,36,54,0,0,0,22,18,24,23,0,0,0,0,0,0,0,0,6,12,10,15,7,7,12,0,0
5,257,118,103,0,57,33,56,0,0,0,14,23,18,18,0,0,0,0,0,0,0,0,10,12,8,10,2,6,5,0,0
6,270,109,96,0,55,44,44,0,0,0,24,20,18,20,0,0,0,0,0,0,0,0,7,10,12,10,6,6,5,0,0
7,238,103,106,0,57,32,44,0,0,0,16,21,20,12,0,0,0,0,0,0,0,0,6,16,11,7,7,10,4,0,0
8,267,112,83,0,49,53,58,0,0,0,16,24,18,20,0,0,0,0,0,0,0,0,10,8,6,16,9,7,7,0,0
9,273,122,110,0,37,51,64,0,0,0,19,20,21,17,0,0,0,0,0,0,0,0,7,7,9,12,9,8,7,0,0
10,252,132,100,0,53,42,47,0,0,0,25,15,16,16,0,0,0,0,0,0,0,0,9,7,7,5,9,9,6,0,0
11,255,106,103,0,57,44,57,0,0,0,15,18,18,11,0,0,0,0,0,0,0,0,3,4,15,19,7,10,8,0,0
12,252,101,118,0,49,41,52,0,0,0,20,32,19,22,0,0,0,0,0,0,0,0,4,14,13,8,6,6,5,0,0
13,252,106,103,0,40,37,53,0,0,0,12,23,19,20,0,0,0,0,0,0,0,0,4,10,10,8,6,12,5,0,0
14,251,105,98,0,40,33,46,0,0,0,11,22,12,18,0,0,0,0,0,0,0,0,2,4,10,14,6,9,1,0,0
15,267,114,95,0,50,39,57,0,0,0,25,23,12,14,0,0,0,0,0,0,0,0,6,8,9,6,8,6,8,0,0
16,284,127,99,0,60,44,51,0,0,0,22,23,25,22,0,0,0,0,0,0,0,0,6,7,9,16,8,6,0,0,0
17,260,99,99,0,46,47,58,0,0,0,15,15,19,18,0,0,0,0,0,0,0,0,10,15,7,10,7,7,5,0,0
18,275,94,108,0,37,37,58,0,0,0,16,27,12,19,0,0,0,0,0,0,0,0,6,8,12,16,3,8,7,0,0
19,232,109,101,0,56,44,49,0,0,0,21,19,19,17,0,0,0,0,0,0,0,0,7,11,9,18,7,13,9,0,0
20,285,105,104,0,43,45,49,0,0,0,17,23,18,16,0,0,0,0,0,0,0,0,9,19,14,8,10,5,10,0,0
21,285,99,83,0,50,47,40,0,0,0,14,22,21,24,0,0,0,0,0,0,0,0,4,10,14,12,5,7,6,0,0
22,257,119,101,0,48,44,51,0,0,0,18,21,15,20,0,0,0,0,0,0,0,0,3,13,19,20,6,9,5,0,0
23,275,108,107,0,45,48,48,0,0,0,22,21,17,19,0,0,0,0,0,0,0,0,5,4,18,6,8,4,6,0,0
24,263,94,114,0,51,41,43,0,0,0,14,23,19,18,0,0,0,0,0,0,0,0,4,8,12,11,9,16,5,0,0
25,303,111,112,0,50,47,52,0,0,0,15,23,19,19,0,0,0,0,0,0,0,0,2,3,2,11,11,4,8,0,0
26,283,112,101,0,59,46,48,0,0,0,17,22,27,16,0,0,0,0,0,0,0,0,8,7,14,12,9,16,5,0,0
27,259,130,101,0,52,46,34,0,0,0,21,19,23,18,0,0,0,0,0,0,0,0,4,11,11,15,8,11,7,0,0
28,249,119,94,0,55,43,50,0,0,0,31,22,23,22,0,0,0,0,0,0,0,0,6,8,15,15,7,10,4,0,0
29,262,116,95,0,51,47,56,0,0,0,18,25,19,21,0,0,0,0,0,0,0,0,5,7,6,9,9,9,3,0,0
30,276,118,87,0,57,47,56,0,0,0,16,9,24,21,0,0,0,0,0,0,0,0,6,14,9,13,10,7,5,0,0
31,286,101,123,0,53,51,56,0,0,0,19,27,22,20,0,0,0,0,0,0,0,0,4,6,19,12,14,10,4,0,0
32,257,110,123,0,55,54,49,0,0,0,26,27,20,23,0,0,0,0,0,0,0,0,6,14,15,12,11,12,5,0,0
33,250,112,115,0,49,40,50,0,0,0,15,27,22,9,0,0,0,0,0,0,0,0,8,10,17,8,4,6,9,0,0
34,239,125,92,0,51,32,60,0,0,0,15,25,22,15,0,0,0,0,0,0,0,0,7,10,15,5,5,3,1,0,0
35,255,108,92,0,57,38,55,0,0,0,19,18,24,13,0,0,0,0,0,0,0,0,4,15,9,8,7,11,5,0,0
36,234,107,101,0,52,37,59,0,0,0,15,25,20,19,0,0,0,0,0,0,0,0,6,8,15,6,6,9,3,0,0
37,262,118,94,0,54,38,43,0,0,0,19,18,17,22,0,0,0,0,0,0,0,0,3,7,9,5,8,9,8,0,0
38,267,129,104,0,56,38,60,0,0,0,27,20,15,27,0,0,0,0,0,0,0,0,9,10,7,11,1,15,6,0,0
39,281,123,116,0,56,45,43,0,0,0,17,31,22,23,0,0,0,0,0,0,0,0,10,6,5,9,9,7,2,0,0
40,274,109,94,0,47,39,56,0,0,0,9,23,24,16,0,0,0,0,0,0,0,0,6,5,6,12,7,8,3,0,0
41,274,101,105,0,49,43,38,0,0,0,15,25,20,13,0,0,0,0,0,0,0,0,4,8,8,5,9,11,5,0,0
42,272,85,101,0,39,47,63,0,0,0,18,13,20,16,0,0,0,0,0,0,0,0,5,10,10,10,11,6,5,0,0
43,269,116,108,0,39,37,49,0,0,0,19,24,12,11,0,0,0,0,0,0,0,0,7,12,13,12,6,4,3,0,0
44,260,130,110,0,45,40,60,0,0,0,20,16,14,16,0,0,0,0,0,0,0,0,7,6,4,7,9,12,4,0,0
45,277,102,114,0,41,44,58,0,0,0,17,17,20,11,0,0,0,0,0,0,0,0,3,10,18,15,10,5,6,0,0
46,278,123,96,0,53,40,52,0,0,0,15,19,27,12,0,0,0,0,0,0,0,0,5,10,16,8,9,9,10,0,0
47,238,110,87,0,55,48,51,0,0,0,30,17,24,15,0,0,0,0,0,0,0,0,9,12,8,8,6,13,3,0,0
48,253,102,105,0,60,33,57,0,0,0,24,30,19,19,0,0,0,0,0,0,0,0,6,5,5,6,5,10,12,0,0
49,253,107,113,0,50,44,41,0,0,0,22,24,23,11,0,0,0,0,0,0,0,0,8,10,8,14,11,3,11,0,0
50,264,108,87,0,56,43,43,0,0,0,14,22,15,24,0,0,0,0,0,0,0,0,4,11,9,18,8,6,6,0,0
51,244,122,93,0,47,42,46,0,0,0,18,20,17,19,0,0,0,0,0,0,0,0,7,14,7,12,8,11,7,0,0
52,255,116,109,0,42,42,56,0,0,0,14,16,20,19,0,0,0,0,0,0,0,0,6,4,11,14,3,9,6,0,0
53,258,113,97,0,57,55,56,0,0,0,15,21,23,18,0,0,0,0,0,0,0,0,7,11,13,13,5,6,7,0,0
54,260,136,121,0,58,36,46,0,0,0,16,25,25,12,0,0,0,0,0,0,0,0,7,6,5,4,11,2,7,0,0
55,246,127,116,0,45,43,43,0,0,0,23,12,14,21,0,0,0,0,0,0,0,0,5,6,6,8,5,8,5,0,0
56,238,100,108,0,66,56,53,0,0,0,12,27,17,14,0,0,0,0,0,0,0,0,8,11,13,16,10,13,6,0,0
57,286,122,94,0,58,39,35,0,0,0,17,20,16,13,0,0,0,0,0,0,0,0,7,10,11,13,10,9,5,0,0
58,257,100,107,0,49,38,54,0,0,0,20,14,23,16,0,0,0,0,0,0,0,0,5,10,15,12,9,13,6,0,0
59,250,125,114,0,46,54,45,0,0,0,16,22,17,19,0,0,0,0,0,0,0,0,2,19,11,4,7,5,6,0,0
60,227,110,104,0,45,46,39,0,0,0,30,18,15,16,0,0,0,0,0,0,0,0,6,8,6,11,9,9,7,0,0
61,225,130,108,0,51,44,64,0,0,0,15,24,24,20,0,0,0,0,0,0,0,0,8,8,18,10,6,7,4,0,0
62,245,110,111,0,57,46,43,0,0,0,9,24,15,15,0,0,0,0,0,0,0,0,5,7,13,8,13,2,9,0,0
63,293,127,111,0,41,44,43,0,0,0,25,26,22,18,0,0,0,0,0,0,0,0,7,10,9,10,7,5,11,0,0
64,259,124,100,0,52,36,59,0,0,0,19,17,17,13,0,0,0,0,0,0,0,0,4,11,10,8,9,7,3,0,0
65,271,98,94,0,45,47,46,0,0,0,17,27,23,13,0,0,0,0,0,0,0,0,5,13,16,3,10,5,5,0,0
66,264,147,103,0,53,45,43,0,0,0,16,21,22,16,0,0,0,0,0,0,0,0,2,8,13,19,8,8,4,0,0
67,254,118,89,0,49,41,53,0,0,0,19,15,18,21,0,0,0,0,0,0,0,0,2,6,12,12,4,6,9,0,0
68,262,121,115,0,52,37,46,0,0,0,17,19,21,19,0,0,0,0,0,0,0,0,9,6,15,10,5,9,9,0,0
69,287,120,122,0,47,41,55,0,0,0,10,22,22,15,0,0,0,0,0,0,0,0,9,12,12,9,11,11,6,0,0
70,241,99,95,0,48,41,47,0,0,0,17,21,13,15,0,0,0,0,0,0,0,0,9,14,14,9,7,12,3,0,0
71,268,110,103,0,56,39,40,0,0,0,18,22,23,15,0,0,0,0,0,0,0,0,10,8,12,13,12,8,5,0,0
72,282,118,101,0,49,43,49,0,0,0,19,29,24,17,0,0,0,0,0,0,0,0,2,7,19,14,6,10,3,0,0
73,254,105,117,0,52,33,56,0,0,0,20,22,14,17,0,0,0,0,0,0,0,0,4,16,7,13,6,14,8,0,0
74,277,92,80,0,46,57,48,0,0,0,14,25,22,15,0,0,0,0,0,0,0,0,8,8,6,13,6,6,6,0,0
75,245,104,95,0,49,50,41,0,0,0,22,10,18,25,0,0,0,0,0,0,0,0,7,8,11,11,9,12,5,0,0
76,251,124,113,0,48,53,40,0,0,0,10,18,26,22,0,0,0,0,0,0,0,0,13,9,10,10,11,6,4,0,0
77,281,96,103,0,45,43,60,0,0,0,19,19,16,20,0,0,0,0,0,0,0,0,4,16,9,12,13,6,4,0,0
78,251,93,113,0,45,50,48,0,0,0,14,25,21,17,0,0,0,0,0,0,0,0,5,9,12,5,11,5,3,0,0
79,242,118,134,0,50,34,50,0,0,0,17,22,15,22,0,0,0,0,0,0,0,0,7,11,19,12,3,8,7,0,0
80,280,99,110,0,57,37,50,0,0,0,17,16,16,19,0,0,0,0,0,0,0,0,6,8,14,6,10,11,3,0,0
81,254,98,108,0,56,39,48,0,0,0,19,24,23,12,0,0,0,0,0,0,0,0,7,8,16,10,5,8,8,0,0
82,270,103,113,0,52,46,50,0,0,0,12,28,26,19,0,0,0,0,0,0,0,0,5,14,13,13,10,8,5,0,0
83,260,108,112,0,47,52,55,0,0,0,20,18,22,20,0,0,0,0,0,0,0,0,6,8,7,16,8,9,3,0,0
84,276,95,105,0,47,38,47,0,0,0,24,25,16,20,0,0,0,0,0,0,0,0,9,7,10,8,8,8,3,0,0
85,249,116,111,0,44,41,51,0,0,0,19,24,16,21,0,0,0,0,0,0,0,0,6,10,7,8,8,6,8,0,0
86,233,118,100,0,59,43,51,0,0,0,15,21,28,12,0,0,0,0,0,0,0,0,4,8,11,11,8,11,2,0,0
87,252,106,88,0,47,53,72,0,0,0,22,20,18,24,0,0,0,0,0,0,0,0,5,8,7,12,10,9,4,0,0
88,254,101,93,0,46,49,55,0,0,0,20,24,19,13,0,0,0,0,0,0,0,0,4,17,10,9,9,7,6,0,0
89,277,115,112,0,47,41,40,0,0,0,16,21,17,18,0,0,0,0,0,0,0,0,5,8,9,11,4,5,2,0,0
