,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,242,123,0,57,72,0,0,36,22,16,31,0,0,0,0,19,8,16,0,0,17,13,27,0,0,0,0,0,0,0,0,0,10,6,10,11,12,0,0,0,0,0,13,6,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,234,116,0,82,73,0,0,47,24,19,34,0,0,0,0,12,7,16,0,0,8,10,24,0,0,0,0,0,0,0,0,0,4,5,2,14,8,0,0,0,0,0,9,5,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,227,114,0,63,91,0,0,50,30,25,29,0,0,0,0,15,9,19,0,0,23,12,19,0,0,0,0,0,0,0,0,0,8,5,4,12,8,0,0,0,0,0,6,7,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,236,118,0,81,74,0,0,45,29,24,33,0,0,0,0,17,6,16,0,0,16,11,20,0,0,0,0,0,0,0,0,0,4,2,5,16,4,0,0,0,0,0,4,7,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,258,100,0,72,84,0,0,36,23,18,31,0,0,0,0,17,8,22,0,0,16,12,21,0,0,0,0,0,0,0,0,0,11,5,4,7,8,0,0,0,0,0,8,6,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,241,108,0,75,54,0,0,48,24,18,21,0,0,0,0,22,6,16,0,0,15,11,15,0,0,0,0,0,0,0,0,0,10,2,7,15,6,0,0,0,0,0,6,8,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,248,110,0,65,73,0,0,58,24,17,27,0,0,0,0,12,8,16,0,0,11,17,22,0,0,0,0,0,0,0,0,0,8,2,6,16,5,0,0,0,0,0,10,7,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,279,119,0,79,78,0,0,30,40,23,28,0,0,0,0,12,11,10,0,0,17,13,18,0,0,0,0,0,0,0,0,0,10,2,2,10,6,0,0,0,0,0,7,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,243,116,0,65,65,0,0,30,20,15,25,0,0,0,0,14,7,19,0,0,16,10,19,0,0,0,0,0,0,0,0,0,6,3,3,11,10,0,0,0,0,0,5,7,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,222,128,0,66,68,0,0,37,26,13,23,0,0,0,0,19,13,18,0,0,23,16,28,0,0,0,0,0,0,0,0,0,5,10,3,16,7,0,0,0,0,0,8,7,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
