,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,230,134,0,72,63,0,0,34,19,16,44,0,0,0,0,17,6,0,13,16,0,18,16,0,0,0,0,0,0,0,0,0,7,4,4,0,0,15,5,4,0,0,0,4,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,234,104,0,70,85,0,0,37,18,19,26,0,0,0,0,16,8,0,15,16,0,17,27,0,0,0,0,0,0,0,0,0,10,2,4,0,0,17,7,5,0,0,0,8,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,219,128,0,81,61,0,0,34,21,18,34,0,0,0,0,23,3,0,29,23,0,13,25,0,0,0,0,0,0,0,0,0,7,3,3,0,0,20,3,6,0,0,0,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,225,116,0,65,60,0,0,35,26,14,29,0,0,0,0,13,10,0,23,19,0,14,15,0,0,0,0,0,0,0,0,0,5,5,2,0,0,16,9,5,0,0,0,9,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,224,130,0,66,61,0,0,33,33,21,34,0,0,0,0,15,7,0,17,16,0,16,24,0,0,0,0,0,0,0,0,0,11,3,6,0,0,15,8,11,0,0,0,10,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,259,115,0,62,86,0,0,42,14,23,35,0,0,0,0,13,6,0,20,11,0,14,21,0,0,0,0,0,0,0,0,0,6,5,5,0,0,19,6,9,0,0,0,6,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,235,119,0,63,68,0,0,40,27,16,34,0,0,0,0,14,11,0,20,18,0,8,21,0,0,0,0,0,0,0,0,0,3,4,10,0,0,11,5,2,0,0,0,8,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,228,108,0,58,71,0,0,32,37,13,25,0,0,0,0,16,13,0,20,21,0,16,27,0,0,0,0,0,0,0,0,0,5,5,4,0,0,16,3,6,0,0,0,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,237,109,0,58,64,0,0,40,28,20,19,0,0,0,0,18,13,0,13,13,0,9,19,0,0,0,0,0,0,0,0,0,4,2,7,0,0,19,4,6,0,0,0,4,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,231,122,0,68,74,0,0,42,22,17,24,0,0,0,0,20,9,0,12,18,0,17,21,0,0,0,0,0,0,0,0,0,10,8,7,0,0,15,7,7,0,0,0,10,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
