,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,239,137,0,88,70,0,0,33,22,25,30,0,0,0,0,19,6,15,0,0,7,9,18,0,0,0,0,0,0,0,0,13,0,4,10,8,15,0,0,0,0,0,8,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,236,149,0,54,74,0,0,34,24,25,28,0,0,0,0,11,4,14,0,0,9,14,17,0,0,0,0,0,0,0,0,8,0,5,4,14,5,0,0,0,0,0,8,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,219,116,0,65,59,0,0,43,17,26,29,0,0,0,0,14,10,25,0,0,17,11,25,0,0,0,0,0,0,0,0,9,0,2,4,13,8,0,0,0,0,0,7,5,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,239,119,0,66,75,0,0,31,22,20,22,0,0,0,0,17,9,17,0,0,20,12,29,0,0,0,0,0,0,0,0,10,0,5,10,5,10,0,0,0,0,0,15,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,224,108,0,72,65,0,0,25,20,27,19,0,0,0,0,14,9,16,0,0,17,9,21,0,0,0,0,0,0,0,0,12,0,5,3,8,12,0,0,0,0,0,8,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,236,117,0,59,79,0,0,41,23,13,24,0,0,0,0,21,10,17,0,0,15,14,24,0,0,0,0,0,0,0,0,7,0,4,8,6,5,0,0,0,0,0,5,4,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,232,146,0,67,92,0,0,51,17,18,26,0,0,0,0,20,9,17,0,0,18,13,17,0,0,0,0,0,0,0,0,7,0,5,6,12,6,0,0,0,0,0,17,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,254,150,0,73,67,0,0,39,23,12,26,0,0,0,0,20,11,18,0,0,14,14,23,0,0,0,0,0,0,0,0,7,0,2,5,6,6,0,0,0,0,0,9,7,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,270,117,0,80,69,0,0,28,20,10,23,0,0,0,0,18,7,15,0,0,21,12,21,0,0,0,0,0,0,0,0,7,0,2,11,9,7,0,0,0,0,0,7,4,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,208,121,0,77,73,0,0,35,28,24,24,0,0,0,0,20,9,30,0,0,20,10,13,0,0,0,0,0,0,0,0,5,0,5,2,11,9,0,0,0,0,0,6,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
