,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,244,128,0,69,79,0,0,38,25,24,36,0,0,0,0,16,12,16,0,0,18,8,22,0,0,0,0,0,0,0,0,0,12,6,3,14,8,0,0,0,0,11,0,0,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,242,121,0,61,70,0,0,33,31,22,37,0,0,0,0,12,6,18,0,0,19,16,16,0,0,0,0,0,0,0,0,0,6,7,7,17,6,0,0,0,0,10,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,241,130,0,90,76,0,0,38,23,18,24,0,0,0,0,10,6,19,0,0,16,20,15,0,0,0,0,0,0,0,0,0,7,4,9,16,9,0,0,0,0,4,0,0,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,249,119,0,76,80,0,0,49,20,14,27,0,0,0,0,16,12,21,0,0,20,15,22,0,0,0,0,0,0,0,0,0,6,2,5,11,11,0,0,0,0,12,0,0,5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,238,130,0,76,74,0,0,44,29,17,29,0,0,0,0,13,8,22,0,0,11,12,13,0,0,0,0,0,0,0,0,0,8,4,5,4,4,0,0,0,0,4,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,230,105,0,52,90,0,0,33,33,26,16,0,0,0,0,20,9,16,0,0,19,15,17,0,0,0,0,0,0,0,0,0,4,3,2,20,3,0,0,0,0,5,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,245,124,0,63,76,0,0,43,29,22,33,0,0,0,0,11,7,16,0,0,17,12,24,0,0,0,0,0,0,0,0,0,8,3,6,10,11,0,0,0,0,13,0,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,255,139,0,75,68,0,0,29,31,21,18,0,0,0,0,13,5,11,0,0,14,10,17,0,0,0,0,0,0,0,0,0,7,3,3,14,10,0,0,0,0,11,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,242,115,0,73,80,0,0,28,19,22,32,0,0,0,0,9,4,16,0,0,18,12,20,0,0,0,0,0,0,0,0,0,5,4,6,14,6,0,0,0,0,6,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,244,148,0,68,64,0,0,38,20,12,37,0,0,0,0,29,8,17,0,0,18,12,28,0,0,0,0,0,0,0,0,0,10,7,7,19,10,0,0,0,0,11,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,244,128,0,84,78,0,0,42,28,15,16,0,0,0,0,15,9,16,0,0,20,14,28,0,0,0,0,0,0,0,0,0,9,4,1,20,5,0,0,0,0,9,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,236,100,0,71,76,0,0,34,25,16,24,0,0,0,0,6,10,15,0,0,18,13,21,0,0,0,0,0,0,0,0,0,7,6,2,15,3,0,0,0,0,12,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,240,105,0,82,78,0,0,41,29,21,32,0,0,0,0,6,2,14,0,0,17,6,25,0,0,0,0,0,0,0,0,0,12,5,6,17,4,0,0,0,0,13,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,248,132,0,75,74,0,0,47,23,21,39,0,0,0,0,23,5,23,0,0,19,15,23,0,0,0,0,0,0,0,0,0,13,5,5,13,4,0,0,0,0,7,0,0,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,225,130,0,81,73,0,0,48,22,21,31,0,0,0,0,16,9,18,0,0,17,9,25,0,0,0,0,0,0,0,0,0,10,3,3,5,10,0,0,0,0,9,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
