,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,269,108,0,68,87,0,0,39,29,25,30,0,0,0,0,20,7,22,0,0,16,6,13,0,0,0,0,0,0,0,0,0,5,3,3,15,5,0,0,0,0,6,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,237,134,0,71,86,0,0,42,25,20,21,0,0,0,0,15,6,25,0,0,20,14,15,0,0,0,0,0,0,0,0,0,12,4,8,18,7,0,0,0,0,8,0,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,268,121,0,75,82,0,0,35,23,17,21,0,0,0,0,19,10,16,0,0,17,16,13,0,0,0,0,0,0,0,0,0,10,5,4,12,6,0,0,0,0,7,0,2,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,238,160,0,66,64,0,0,45,30,23,21,0,0,0,0,15,6,15,0,0,13,12,18,0,0,0,0,0,0,0,0,0,6,3,4,4,8,0,0,0,0,5,0,7,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,225,100,0,83,77,0,0,42,24,22,32,0,0,0,0,18,8,12,0,0,8,6,24,0,0,0,0,0,0,0,0,0,4,4,6,12,5,0,0,0,0,3,0,7,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,243,115,0,67,70,0,0,49,29,26,26,0,0,0,0,13,6,19,0,0,15,14,28,0,0,0,0,0,0,0,0,0,3,4,5,12,11,0,0,0,0,12,0,9,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,250,130,0,80,70,0,0,39,16,19,46,0,0,0,0,18,7,17,0,0,22,17,27,0,0,0,0,0,0,0,0,0,4,3,5,11,5,0,0,0,0,8,0,6,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,238,119,0,82,59,0,0,31,22,30,36,0,0,0,0,20,9,21,0,0,19,19,25,0,0,0,0,0,0,0,0,0,13,7,6,9,4,0,0,0,0,9,0,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,231,114,0,64,72,0,0,42,29,14,39,0,0,0,0,16,10,21,0,0,11,9,13,0,0,0,0,0,0,0,0,0,3,2,3,7,8,0,0,0,0,9,0,2,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,219,111,0,72,67,0,0,34,24,21,29,0,0,0,0,23,11,16,0,0,25,9,21,0,0,0,0,0,0,0,0,0,2,3,4,12,5,0,0,0,0,3,0,7,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
