,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,258,137,0,73,74,0,0,31,22,20,27,0,0,0,0,21,11,0,16,16,0,10,18,0,0,0,0,0,0,0,0,6,0,6,4,0,0,19,2,0,8,0,0,6,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,247,106,0,66,65,0,0,39,18,13,28,0,0,0,0,16,5,0,14,19,0,18,25,0,0,0,0,0,0,0,0,6,0,1,4,0,0,13,7,0,11,0,0,5,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,229,114,0,72,66,0,0,27,33,22,32,0,0,0,0,25,10,0,17,7,0,12,21,0,0,0,0,0,0,0,0,8,0,3,8,0,0,5,11,0,7,0,0,8,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,250,108,0,56,76,0,0,28,32,23,23,0,0,0,0,16,9,0,29,12,0,14,20,0,0,0,0,0,0,0,0,7,0,3,7,0,0,20,9,0,13,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,255,100,0,80,76,0,0,42,32,19,29,0,0,0,0,20,11,0,14,19,0,21,20,0,0,0,0,0,0,0,0,13,0,6,4,0,0,18,6,0,13,0,0,10,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,252,105,0,72,84,0,0,35,28,14,24,0,0,0,0,16,9,0,25,15,0,19,26,0,0,0,0,0,0,0,0,13,0,6,5,0,0,13,7,0,8,0,0,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,228,116,0,81,75,0,0,41,21,24,27,0,0,0,0,16,7,0,21,19,0,5,16,0,0,0,0,0,0,0,0,11,0,3,5,0,0,12,6,0,9,0,0,7,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,233,110,0,60,70,0,0,35,30,18,33,0,0,0,0,22,10,0,18,13,0,14,18,0,0,0,0,0,0,0,0,11,0,1,11,0,0,23,6,0,13,0,0,6,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,238,130,0,69,83,0,0,27,22,20,31,0,0,0,0,22,9,0,21,20,0,15,20,0,0,0,0,0,0,0,0,9,0,2,6,0,0,8,10,0,10,0,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,248,100,0,68,69,0,0,39,18,19,34,0,0,0,0,10,7,0,19,11,0,15,19,0,0,0,0,0,0,0,0,11,0,3,6,0,0,20,7,0,11,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,259,128,0,68,76,0,0,36,30,16,26,0,0,0,0,10,7,0,18,20,0,8,19,0,0,0,0,0,0,0,0,12,0,3,1,0,0,20,10,0,6,0,0,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,241,110,0,66,64,0,0,50,28,16,26,0,0,0,0,21,7,0,22,25,0,11,17,0,0,0,0,0,0,0,0,9,0,7,5,0,0,13,6,0,5,0,0,7,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,228,115,0,60,69,0,0,37,20,18,31,0,0,0,0,17,6,0,21,22,0,12,17,0,0,0,0,0,0,0,0,12,0,4,3,0,0,23,6,0,14,0,0,9,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,248,129,0,68,74,0,0,31,21,15,27,0,0,0,0,10,7,0,17,17,0,14,29,0,0,0,0,0,0,0,0,7,0,7,4,0,0,11,5,0,8,0,0,4,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,227,114,0,72,70,0,0,38,26,17,25,0,0,0,0,17,13,0,22,17,0,5,21,0,0,0,0,0,0,0,0,15,0,2,3,0,0,10,9,0,12,0,0,6,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,231,120,0,80,81,0,0,41,19,20,26,0,0,0,0,15,10,0,14,15,0,12,22,0,0,0,0,0,0,0,0,7,0,3,8,0,0,13,16,0,10,0,0,4,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,244,108,0,59,75,0,0,49,17,14,36,0,0,0,0,11,8,0,21,14,0,8,24,0,0,0,0,0,0,0,0,3,0,2,6,0,0,16,6,0,14,0,0,5,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,264,123,0,75,91,0,0,31,27,20,30,0,0,0,0,20,10,0,19,13,0,10,24,0,0,0,0,0,0,0,0,10,0,8,5,0,0,19,11,0,12,0,0,8,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,256,92,0,89,75,0,0,32,29,22,29,0,0,0,0,17,6,0,18,12,0,13,17,0,0,0,0,0,0,0,0,15,0,3,1,0,0,17,5,0,6,0,0,5,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,219,116,0,79,73,0,0,54,24,16,16,0,0,0,0,16,9,0,23,17,0,16,20,0,0,0,0,0,0,0,0,12,0,2,10,0,0,13,5,0,13,0,0,8,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,210,134,0,62,79,0,0,31,27,20,26,0,0,0,0,13,6,0,19,21,0,15,22,0,0,0,0,0,0,0,0,9,0,5,2,0,0,11,5,0,6,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,237,93,0,59,80,0,0,45,29,15,31,0,0,0,0,17,7,0,22,13,0,7,21,0,0,0,0,0,0,0,0,9,0,0,6,0,0,18,9,0,16,0,0,4,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,253,110,0,72,65,0,0,30,25,15,30,0,0,0,0,13,5,0,17,22,0,14,24,0,0,0,0,0,0,0,0,7,0,2,9,0,0,13,4,0,12,0,0,10,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,239,119,0,71,67,0,0,40,21,22,25,0,0,0,0,12,12,0,19,15,0,13,18,0,0,0,0,0,0,0,0,9,0,4,2,0,0,17,8,0,8,0,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
