,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,253,115,0,75,62,0,0,33,25,22,23,0,0,0,0,19,11,0,30,0,10,17,28,0,0,0,0,0,0,0,0,0,8,3,7,0,0,11,7,0,0,9,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,221,143,0,75,76,0,0,50,22,24,22,0,0,0,0,17,8,0,27,0,17,12,19,0,0,0,0,0,0,0,0,0,8,4,10,0,0,14,4,0,0,8,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,215,106,0,78,74,0,0,37,29,29,26,0,0,0,0,14,6,0,30,0,19,16,17,0,0,0,0,0,0,0,0,0,5,5,5,0,0,15,6,0,0,12,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,242,117,0,65,56,0,0,34,27,17,35,0,0,0,0,18,5,0,26,0,26,7,23,0,0,0,0,0,0,0,0,0,6,5,8,0,0,16,5,0,0,5,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,224,134,0,69,72,0,0,28,25,23,35,0,0,0,0,19,8,0,20,0,20,17,25,0,0,0,0,0,0,0,0,0,6,5,5,0,0,10,9,0,0,9,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,215,107,0,70,73,0,0,37,24,18,22,0,0,0,0,20,7,0,21,0,14,13,20,0,0,0,0,0,0,0,0,0,15,2,5,0,0,13,14,0,0,9,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,227,126,0,75,57,0,0,44,29,23,29,0,0,0,0,14,4,0,18,0,19,14,29,0,0,0,0,0,0,0,0,0,5,6,4,0,0,9,4,0,0,6,0,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,226,130,0,77,71,0,0,36,32,24,29,0,0,0,0,22,8,0,21,0,19,13,12,0,0,0,0,0,0,0,0,0,10,2,3,0,0,12,8,0,0,6,0,0,3,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,239,133,0,68,80,0,0,25,22,18,26,0,0,0,0,18,14,0,21,0,17,5,24,0,0,0,0,0,0,0,0,0,10,7,4,0,0,8,6,0,0,10,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,241,121,0,61,65,0,0,38,28,21,38,0,0,0,0,24,8,0,21,0,13,13,21,0,0,0,0,0,0,0,0,0,9,2,4,0,0,11,10,0,0,7,0,0,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
