,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
0,249,114,0,71,77,0,0,34,19,27,37,0,0,0,0,24,10,0,19,18,0,14,22,0,0,0,0,0,0,0,0,0,12,2,6,0,0,10,8,0,16,0,0,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,251,101,0,67,66,0,0,32,17,29,39,0,0,0,0,21,8,0,14,19,0,11,17,0,0,0,0,0,0,0,0,0,3,6,4,0,0,15,10,0,8,0,0,0,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,257,121,0,78,62,0,0,48,30,17,28,0,0,0,0,15,4,0,25,15,0,15,30,0,0,0,0,0,0,0,0,0,5,5,8,0,0,20,4,0,13,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,237,107,0,77,85,0,0,45,35,12,36,0,0,0,0,22,10,0,19,13,0,12,17,0,0,0,0,0,0,0,0,0,8,2,2,0,0,16,2,0,10,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,238,122,0,59,58,0,0,34,24,25,26,0,0,0,0,18,10,0,16,15,0,11,21,0,0,0,0,0,0,0,0,0,6,1,7,0,0,16,9,0,11,0,0,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,258,139,0,90,62,0,0,52,24,21,30,0,0,0,0,17,6,0,22,10,0,13,24,0,0,0,0,0,0,0,0,0,5,5,5,0,0,19,3,0,11,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,239,121,0,71,61,0,0,37,25,17,33,0,0,0,0,12,7,0,31,19,0,8,24,0,0,0,0,0,0,0,0,0,4,7,3,0,0,19,14,0,12,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,245,121,0,68,82,0,0,43,31,11,23,0,0,0,0,13,7,0,24,21,0,19,19,0,0,0,0,0,0,0,0,0,4,6,4,0,0,13,11,0,9,0,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,250,116,0,64,73,0,0,41,22,23,27,0,0,0,0,16,8,0,29,16,0,11,25,0,0,0,0,0,0,0,0,0,8,4,4,0,0,10,7,0,15,0,0,0,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,217,140,0,67,93,0,0,49,17,21,30,0,0,0,0,15,6,0,17,15,0,11,28,0,0,0,0,0,0,0,0,0,6,2,3,0,0,14,15,0,11,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,218,114,0,63,93,0,0,34,29,23,32,0,0,0,0,20,8,0,18,17,0,12,18,0,0,0,0,0,0,0,0,0,9,2,3,0,0,13,8,0,12,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,221,114,0,70,73,0,0,36,26,15,24,0,0,0,0,24,7,0,14,23,0,11,21,0,0,0,0,0,0,0,0,0,4,7,5,0,0,13,5,0,8,0,0,0,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,242,111,0,65,63,0,0,39,20,23,26,0,0,0,0,16,13,0,14,16,0,9,15,0,0,0,0,0,0,0,0,0,3,7,4,0,0,16,7,0,7,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
