,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,258,123,0,43,55,0,0,0,18,22,10,0,0,0,0,0,0,8,0,9,8,0,16,0,0,0,0,0,0,0,0
1,231,109,0,40,39,0,0,0,19,17,26,0,0,0,0,0,0,10,0,7,9,0,10,0,0,0,0,0,0,0,0
2,226,123,0,34,46,0,0,0,23,32,14,0,0,0,0,0,0,8,0,10,4,0,16,0,0,0,0,0,0,0,0
3,227,88,0,35,58,0,0,0,23,27,27,0,0,0,0,0,0,7,0,7,6,0,12,0,0,0,0,0,0,0,0
4,232,113,0,51,53,0,0,0,14,38,19,0,0,0,0,0,0,10,0,4,5,0,14,0,0,0,0,0,0,0,0
5,228,123,0,26,28,0,0,0,17,24,19,0,0,0,0,0,0,17,0,4,8,0,9,0,0,0,0,0,0,0,0
6,210,122,0,36,43,0,0,0,13,22,12,0,0,0,0,0,0,7,0,6,12,0,6,0,0,0,0,0,0,0,0
7,225,100,0,36,42,0,0,0,22,31,12,0,0,0,0,0,0,11,0,4,8,0,10,0,0,0,0,0,0,0,0
8,212,104,0,32,58,0,0,0,20,28,18,0,0,0,0,0,0,13,0,8,10,0,12,0,0,0,0,0,0,0,0
9,200,118,0,37,49,0,0,0,22,19,13,0,0,0,0,0,0,11,0,8,3,0,7,0,0,0,0,0,0,0,0
10,233,91,0,40,44,0,0,0,19,25,9,0,0,0,0,0,0,11,0,10,2,0,6,0,0,0,0,0,0,0,0
11,228,103,0,33,50,0,0,0,24,27,23,0,0,0,0,0,0,15,0,8,8,0,14,0,0,0,0,0,0,0,0
12,218,96,0,37,54,0,0,0,15,25,18,0,0,0,0,0,0,11,0,7,7,0,9,0,0,0,0,0,0,0,0
13,213,98,0,35,49,0,0,0,19,29,20,0,0,0,0,0,0,8,0,6,7,0,15,0,0,0,0,0,0,0,0
14,240,96,0,30,39,0,0,0,24,28,13,0,0,0,0,0,0,13,0,7,8,0,11,0,0,0,0,0,0,0,0
15,229,87,0,35,45,0,0,0,23,16,17,0,0,0,0,0,0,10,0,7,5,0,7,0,0,0,0,0,0,0,0
16,247,118,0,28,49,0,0,0,25,27,20,0,0,0,0,0,0,15,0,6,6,0,9,0,0,0,0,0,0,0,0
17,244,100,0,43,51,0,0,0,25,30,26,0,0,0,0,0,0,17,0,9,8,0,11,0,0,0,0,0,0,0,0
18,240,136,0,28,47,0,0,0,16,33,11,0,0,0,0,0,0,12,0,12,3,0,15,0,0,0,0,0,0,0,0
19,217,100,0,30,38,0,0,0,26,17,22,0,0,0,0,0,0,11,0,8,2,0,10,0,0,0,0,0,0,0,0
20,220,106,0,35,40,0,0,0,19,26,13,0,0,0,0,0,0,12,0,19,4,0,8,0,0,0,0,0,0,0,0
21,220,118,0,35,51,0,0,0,27,35,14,0,0,0,0,0,0,7,0,8,3,0,10,0,0,0,0,0,0,0,0
22,238,117,0,45,44,0,0,0,18,22,20,0,0,0,0,0,0,13,0,10,7,0,10,0,0,0,0,0,0,0,0
23,243,104,0,32,50,0,0,0,12,26,15,0,0,0,0,0,0,9,0,12,8,0,10,0,0,0,0,0,0,0,0
24,224,114,0,32,52,0,0,0,24,30,14,0,0,0,0,0,0,10,0,6,6,0,10,0,0,0,0,0,0,0,0
25,239,112,0,29,39,0,0,0,23,31,16,0,0,0,0,0,0,10,0,4,6,0,12,0,0,0,0,0,0,0,0
26,257,127,0,38,45,0,0,0,11,20,8,0,0,0,0,0,0,7,0,4,7,0,9,0,0,0,0,0,0,0,0
27,241,116,0,31,54,0,0,0,16,29,18,0,0,0,0,0,0,7,0,10,5,0,10,0,0,0,0,0,0,0,0
28,251,105,0,41,35,0,0,0,8,32,8,0,0,0,0,0,0,16,0,10,11,0,11,0,0,0,0,0,0,0,0
29,242,110,0,40,44,0,0,0,11,33,12,0,0,0,0,0,0,13,0,13,6,0,9,0,0,0,0,0,0,0,0
30,234,90,0,43,40,0,0,0,22,25,14,0,0,0,0,0,0,10,0,7,3,0,14,0,0,0,0,0,0,0,0
31,216,110,0,43,38,0,0,0,18,15,11,0,0,0,0,0,0,13,0,11,3,0,7,0,0,0,0,0,0,0,0
32,255,121,0,31,40,0,0,0,17,25,11,0,0,0,0,0,0,12,0,7,5,0,12,0,0,0,0,0,0,0,0
33,239,104,0,28,50,0,0,0,18,24,16,0,0,0,0,0,0,8,0,12,1,0,10,0,0,0,0,0,0,0,0
34,253,107,0,33,46,0,0,0,20,18,20,0,0,0,0,0,0,14,0,11,3,0,14,0,0,0,0,0,0,0,0
35,230,97,0,32,46,0,0,0,19,26,21,0,0,0,0,0,0,11,0,11,7,0,5,0,0,0,0,0,0,0,0
36,254,109,0,29,57,0,0,0,12,19,17,0,0,0,0,0,0,10,0,6,9,0,13,0,0,0,0,0,0,0,0
37,222,113,0,36,43,0,0,0,23,19,13,0,0,0,0,0,0,18,0,6,8,0,8,0,0,0,0,0,0,0,0
38,230,110,0,40,42,0,0,0,23,25,17,0,0,0,0,0,0,12,0,9,8,0,8,0,0,0,0,0,0,0,0
