,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,244,0,138,0,0,50,39,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,7
1,218,0,114,0,0,60,44,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,7
2,215,0,135,0,0,58,33,0,0,0,0,11,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,9
3,235,0,108,0,0,63,51,0,0,0,0,11,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,6
4,220,0,120,0,0,43,48,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,15
5,207,0,125,0,0,59,43,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,5
6,231,0,139,0,0,54,44,0,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,10
7,235,0,112,0,0,35,41,0,0,0,0,17,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,9
8,229,0,116,0,0,41,50,0,0,0,0,19,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,4
9,242,0,133,0,0,40,40,0,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4
10,250,0,125,0,0,42,32,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,9
11,199,0,112,0,0,51,42,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,11
12,243,0,107,0,0,41,35,0,0,0,0,14,0,0,26,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,10
13,241,0,119,0,0,44,34,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,8
14,242,0,135,0,0,41,42,0,0,0,0,14,0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,17
15,239,0,111,0,0,52,54,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,18
16,236,0,117,0,0,39,34,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,4
17,234,0,129,0,0,41,43,0,0,0,0,13,0,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,10
18,227,0,110,0,0,53,43,0,0,0,0,10,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,7
19,222,0,124,0,0,44,39,0,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,10
20,213,0,111,0,0,40,43,0,0,0,0,14,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,15
21,237,0,120,0,0,53,33,0,0,0,0,19,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,9
22,235,0,113,0,0,40,38,0,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,15
23,264,0,111,0,0,43,38,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,11
24,240,0,113,0,0,46,34,0,0,0,0,11,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,8
25,228,0,128,0,0,53,46,0,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,19
26,245,0,120,0,0,41,48,0,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,11
27,248,0,105,0,0,44,44,0,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,6
28,227,0,86,0,0,42,38,0,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6
29,235,0,107,0,0,53,35,0,0,0,0,14,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,5
30,244,0,115,0,0,49,52,0,0,0,0,22,0,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,7
31,230,0,123,0,0,32,41,0,0,0,0,21,0,0,19,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6
32,239,0,116,0,0,39,40,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,8
33,231,0,107,0,0,52,45,0,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,12
34,267,0,107,0,0,50,41,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,14
35,241,0,118,0,0,55,42,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,3
36,245,0,123,0,0,38,47,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,10
37,231,0,112,0,0,50,36,0,0,0,0,12,0,0,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,6
38,218,0,119,0,0,49,41,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,11
39,198,0,118,0,0,48,38,0,0,0,0,12,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,5
40,237,0,134,0,0,56,35,0,0,0,0,19,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,7
41,234,0,123,0,0,56,45,0,0,0,0,13,0,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,5
