,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,231,97,0,53,48,0,0,17,0,0,15,0,0,0,0,0,10,0,0,0,0,6,10,0,0,0,0,0,0,0,0
1,228,83,0,44,51,0,0,18,0,0,24,0,0,0,0,0,9,0,0,0,0,10,7,0,0,0,0,0,0,0,0
2,241,101,0,46,57,0,0,23,0,0,16,0,0,0,0,0,16,0,0,0,0,6,12,0,0,0,0,0,0,0,0
3,257,111,0,62,58,0,0,14,0,0,15,0,0,0,0,0,10,0,0,0,0,13,11,0,0,0,0,0,0,0,0
4,205,113,0,49,54,0,0,23,0,0,19,0,0,0,0,0,8,0,0,0,0,7,12,0,0,0,0,0,0,0,0
5,252,127,0,54,52,0,0,18,0,0,21,0,0,0,0,0,12,0,0,0,0,6,9,0,0,0,0,0,0,0,0
6,253,103,0,45,50,0,0,28,0,0,21,0,0,0,0,0,15,0,0,0,0,3,10,0,0,0,0,0,0,0,0
7,234,98,0,58,32,0,0,18,0,0,11,0,0,0,0,0,21,0,0,0,0,5,17,0,0,0,0,0,0,0,0
8,223,93,0,64,54,0,0,17,0,0,16,0,0,0,0,0,11,0,0,0,0,8,11,0,0,0,0,0,0,0,0
9,215,127,0,31,56,0,0,26,0,0,15,0,0,0,0,0,14,0,0,0,0,9,9,0,0,0,0,0,0,0,0
10,236,105,0,51,53,0,0,15,0,0,20,0,0,0,0,0,9,0,0,0,0,3,7,0,0,0,0,0,0,0,0
11,230,110,0,46,39,0,0,15,0,0,17,0,0,0,0,0,9,0,0,0,0,4,12,0,0,0,0,0,0,0,0
12,223,93,0,45,58,0,0,17,0,0,17,0,0,0,0,0,18,0,0,0,0,6,13,0,0,0,0,0,0,0,0
13,215,86,0,48,50,0,0,15,0,0,17,0,0,0,0,0,13,0,0,0,0,6,4,0,0,0,0,0,0,0,0
14,231,88,0,47,44,0,0,21,0,0,16,0,0,0,0,0,14,0,0,0,0,8,16,0,0,0,0,0,0,0,0
15,247,117,0,43,50,0,0,13,0,0,11,0,0,0,0,0,12,0,0,0,0,5,12,0,0,0,0,0,0,0,0
16,244,109,0,53,43,0,0,19,0,0,17,0,0,0,0,0,11,0,0,0,0,7,8,0,0,0,0,0,0,0,0
17,245,113,0,39,43,0,0,24,0,0,20,0,0,0,0,0,11,0,0,0,0,6,14,0,0,0,0,0,0,0,0
