,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,206,100,0,57,41,0,0,19,0,11,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1,237,101,0,41,42,0,0,14,0,14,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2,223,97,0,48,40,0,0,24,0,19,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0
3,242,112,0,37,42,0,0,17,0,17,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4,209,100,0,48,45,0,0,15,0,16,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0
5,235,107,0,44,57,0,0,26,0,22,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0
6,248,125,0,45,48,0,0,16,0,15,0,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0
7,226,104,0,52,56,0,0,16,0,14,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0
8,226,116,0,54,47,0,0,20,0,14,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0
9,239,108,0,53,46,0,0,14,0,9,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0
10,244,101,0,37,46,0,0,12,0,22,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0
11,242,106,0,43,41,0,0,23,0,19,0,0,0,0,0,0,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0
12,237,95,0,59,49,0,0,17,0,20,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
13,212,101,0,54,44,0,0,8,0,18,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0
14,236,104,0,45,51,0,0,14,0,14,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0
15,253,100,0,46,48,0,0,27,0,17,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0
16,221,95,0,36,52,0,0,16,0,18,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0
17,229,112,0,47,55,0,0,13,0,18,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0
18,209,104,0,52,48,0,0,17,0,21,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19,240,108,0,47,42,0,0,14,0,11,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0
20,235,97,0,46,62,0,0,9,0,19,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0
21,237,121,0,44,43,0,0,20,0,17,0,0,0,0,0,0,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0
22,212,109,0,53,54,0,0,12,0,21,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0
23,233,115,0,43,57,0,0,16,0,17,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0
24,239,98,0,51,49,0,0,20,0,22,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0
25,219,105,0,53,48,0,0,21,0,22,0,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0
26,232,99,0,42,50,0,0,24,0,13,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0
27,214,109,0,46,41,0,0,19,0,18,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0
28,222,117,0,51,57,0,0,20,0,10,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0
29,225,109,0,47,46,0,0,25,0,13,0,0,0,0,0,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0
30,208,102,0,43,53,0,0,23,0,19,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31,267,90,0,49,44,0,0,21,0,17,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0
32,265,117,0,45,39,0,0,24,0,15,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0
33,247,111,0,50,60,0,0,23,0,15,0,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0
34,232,100,0,46,55,0,0,18,0,23,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0
35,226,110,0,55,53,0,0,30,0,14,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0
36,250,105,0,47,50,0,0,19,0,12,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0
37,225,111,0,42,54,0,0,14,0,19,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0
38,234,106,0,49,47,0,0,12,0,21,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0
39,281,111,0,42,38,0,0,17,0,25,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0
40,224,113,0,55,42,0,0,13,0,11,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0
41,246,92,0,36,49,0,0,18,0,15,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0
42,235,101,0,54,47,0,0,11,0,14,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0
43,206,116,0,45,62,0,0,23,0,9,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0
44,233,93,0,49,43,0,0,27,0,16,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0
45,253,116,0,49,36,0,0,23,0,14,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0
46,239,107,0,45,62,0,0,20,0,13,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0
47,228,118,0,44,67,0,0,10,0,15,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0
48,235,104,0,47,39,0,0,16,0,20,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0
