,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,263,109,0,52,44,0,0,0,40,0,18,0,0,0,0,0,0,7,0,0,0,4,7,0,0,0,0,0,0,0,0
1,223,90,0,41,51,0,0,0,25,0,9,0,0,0,0,0,0,9,0,0,0,5,10,0,0,0,0,0,0,0,0
2,229,112,0,51,50,0,0,0,30,0,22,0,0,0,0,0,0,6,0,0,0,7,13,0,0,0,0,0,0,0,0
3,245,99,0,61,44,0,0,0,28,0,16,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,0,0,0,0,0
4,251,112,0,43,54,0,0,0,30,0,21,0,0,0,0,0,0,10,0,0,0,12,5,0,0,0,0,0,0,0,0
5,231,108,0,52,54,0,0,0,32,0,21,0,0,0,0,0,0,10,0,0,0,14,20,0,0,0,0,0,0,0,0
6,221,91,0,39,52,0,0,0,28,0,12,0,0,0,0,0,0,8,0,0,0,6,15,0,0,0,0,0,0,0,0
7,251,113,0,44,51,0,0,0,39,0,23,0,0,0,0,0,0,6,0,0,0,5,12,0,0,0,0,0,0,0,0
8,241,98,0,35,52,0,0,0,40,0,15,0,0,0,0,0,0,15,0,0,0,9,11,0,0,0,0,0,0,0,0
9,250,98,0,45,54,0,0,0,39,0,20,0,0,0,0,0,0,8,0,0,0,3,6,0,0,0,0,0,0,0,0
10,235,82,0,54,49,0,0,0,23,0,15,0,0,0,0,0,0,7,0,0,0,9,13,0,0,0,0,0,0,0,0
11,224,120,0,47,47,0,0,0,26,0,26,0,0,0,0,0,0,9,0,0,0,6,8,0,0,0,0,0,0,0,0
12,274,121,0,50,49,0,0,0,28,0,22,0,0,0,0,0,0,9,0,0,0,9,12,0,0,0,0,0,0,0,0
13,224,108,0,36,48,0,0,0,29,0,31,0,0,0,0,0,0,12,0,0,0,6,9,0,0,0,0,0,0,0,0
14,231,93,0,46,43,0,0,0,36,0,20,0,0,0,0,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0
15,259,99,0,47,51,0,0,0,41,0,8,0,0,0,0,0,0,8,0,0,0,7,10,0,0,0,0,0,0,0,0
16,254,124,0,50,49,0,0,0,27,0,21,0,0,0,0,0,0,5,0,0,0,7,5,0,0,0,0,0,0,0,0
17,218,100,0,45,44,0,0,0,26,0,20,0,0,0,0,0,0,3,0,0,0,7,15,0,0,0,0,0,0,0,0
18,243,97,0,45,50,0,0,0,23,0,24,0,0,0,0,0,0,12,0,0,0,9,7,0,0,0,0,0,0,0,0
19,239,121,0,52,39,0,0,0,28,0,28,0,0,0,0,0,0,11,0,0,0,1,15,0,0,0,0,0,0,0,0
20,231,126,0,43,48,0,0,0,34,0,13,0,0,0,0,0,0,6,0,0,0,7,19,0,0,0,0,0,0,0,0
21,254,103,0,53,47,0,0,0,24,0,25,0,0,0,0,0,0,4,0,0,0,6,13,0,0,0,0,0,0,0,0
22,225,95,0,38,70,0,0,0,26,0,21,0,0,0,0,0,0,3,0,0,0,4,16,0,0,0,0,0,0,0,0
23,233,103,0,49,60,0,0,0,27,0,13,0,0,0,0,0,0,5,0,0,0,9,12,0,0,0,0,0,0,0,0
24,252,123,0,49,63,0,0,0,33,0,15,0,0,0,0,0,0,5,0,0,0,8,13,0,0,0,0,0,0,0,0
25,207,105,0,55,37,0,0,0,20,0,9,0,0,0,0,0,0,8,0,0,0,8,10,0,0,0,0,0,0,0,0
26,234,100,0,54,45,0,0,0,34,0,16,0,0,0,0,0,0,9,0,0,0,9,13,0,0,0,0,0,0,0,0
27,238,117,0,44,39,0,0,0,30,0,18,0,0,0,0,0,0,7,0,0,0,5,9,0,0,0,0,0,0,0,0
28,261,117,0,46,45,0,0,0,29,0,27,0,0,0,0,0,0,7,0,0,0,6,9,0,0,0,0,0,0,0,0
29,211,110,0,42,54,0,0,0,34,0,14,0,0,0,0,0,0,13,0,0,0,14,9,0,0,0,0,0,0,0,0
30,239,110,0,46,51,0,0,0,32,0,15,0,0,0,0,0,0,12,0,0,0,3,21,0,0,0,0,0,0,0,0
31,249,102,0,56,54,0,0,0,34,0,23,0,0,0,0,0,0,8,0,0,0,8,13,0,0,0,0,0,0,0,0
32,239,111,0,48,55,0,0,0,43,0,20,0,0,0,0,0,0,13,0,0,0,5,10,0,0,0,0,0,0,0,0
33,231,110,0,34,50,0,0,0,30,0,21,0,0,0,0,0,0,3,0,0,0,2,11,0,0,0,0,0,0,0,0
34,231,102,0,56,47,0,0,0,29,0,17,0,0,0,0,0,0,10,0,0,0,5,12,0,0,0,0,0,0,0,0
35,221,98,0,44,51,0,0,0,26,0,16,0,0,0,0,0,0,5,0,0,0,4,8,0,0,0,0,0,0,0,0
36,225,100,0,54,52,0,0,0,26,0,15,0,0,0,0,0,0,7,0,0,0,4,11,0,0,0,0,0,0,0,0
37,260,105,0,52,46,0,0,0,37,0,16,0,0,0,0,0,0,12,0,0,0,6,11,0,0,0,0,0,0,0,0
38,235,100,0,48,45,0,0,0,26,0,15,0,0,0,0,0,0,11,0,0,0,9,10,0,0,0,0,0,0,0,0
39,237,110,0,33,45,0,0,0,36,0,19,0,0,0,0,0,0,9,0,0,0,2,11,0,0,0,0,0,0,0,0
40,224,104,0,54,54,0,0,0,26,0,24,0,0,0,0,0,0,6,0,0,0,7,4,0,0,0,0,0,0,0,0
41,225,108,0,46,46,0,0,0,22,0,14,0,0,0,0,0,0,7,0,0,0,10,11,0,0,0,0,0,0,0,0
42,253,106,0,53,62,0,0,0,27,0,12,0,0,0,0,0,0,6,0,0,0,8,7,0,0,0,0,0,0,0,0
43,235,102,0,51,53,0,0,0,40,0,8,0,0,0,0,0,0,11,0,0,0,5,8,0,0,0,0,0,0,0,0
44,227,117,0,48,49,0,0,0,35,0,25,0,0,0,0,0,0,6,0,0,0,6,11,0,0,0,0,0,0,0,0
45,204,101,0,46,51,0,0,0,24,0,14,0,0,0,0,0,0,12,0,0,0,4,12,0,0,0,0,0,0,0,0
46,257,97,0,46,63,0,0,0,39,0,15,0,0,0,0,0,0,3,0,0,0,7,10,0,0,0,0,0,0,0,0
47,237,113,0,54,48,0,0,0,40,0,20,0,0,0,0,0,0,9,0,0,0,14,10,0,0,0,0,0,0,0,0
