,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,192,106,123,41,50,0,45,10,14,0,23,0,0,0,10,9,8,5,2,0,0,7,10,0,0,0,0,0,0,8,0
1,267,118,95,47,48,0,44,15,14,0,21,0,0,0,21,9,6,10,7,0,0,14,13,0,0,0,0,0,0,6,0
2,277,111,102,47,37,0,49,31,18,0,16,0,0,0,14,6,8,7,13,0,0,8,9,0,0,0,0,0,0,5,0
3,325,104,106,42,45,0,35,15,14,0,18,0,0,0,21,4,3,10,7,0,0,8,5,0,0,0,0,0,0,3,0
4,253,103,82,51,49,0,57,15,18,0,9,0,0,0,16,9,5,5,8,0,0,8,8,0,0,0,0,0,0,7,0
5,245,104,88,52,51,0,54,22,18,0,18,0,0,0,13,8,10,8,9,0,0,13,6,0,0,0,0,0,0,4,0
6,300,121,127,40,44,0,42,28,14,0,11,0,0,0,15,8,11,5,7,0,0,13,9,0,0,0,0,0,0,9,0
7,240,95,100,51,35,0,46,10,18,0,29,0,0,0,20,8,8,6,8,0,0,7,7,0,0,0,0,0,0,5,0
8,250,76,87,42,50,0,55,14,33,0,19,0,0,0,17,3,11,4,11,0,0,11,7,0,0,0,0,0,0,8,0
9,293,107,108,51,58,0,43,18,22,0,29,0,0,0,15,7,12,8,10,0,0,9,7,0,0,0,0,0,0,9,0
10,286,105,120,29,44,0,53,15,22,0,16,0,0,0,16,10,7,8,9,0,0,8,6,0,0,0,0,0,0,9,0
11,277,109,113,52,40,0,40,18,27,0,26,0,0,0,17,7,9,10,6,0,0,7,8,0,0,0,0,0,0,10,0
12,299,111,87,41,53,0,31,21,22,0,14,0,0,0,21,12,5,4,8,0,0,9,4,0,0,0,0,0,0,7,0
13,288,75,113,37,45,0,61,16,14,0,20,0,0,0,15,7,11,5,14,0,0,12,8,0,0,0,0,0,0,8,0
14,243,101,96,47,44,0,52,18,9,0,18,0,0,0,14,7,8,3,6,0,0,7,7,0,0,0,0,0,0,10,0
15,293,106,73,46,33,0,44,16,13,0,16,0,0,0,25,5,11,10,13,0,0,7,13,0,0,0,0,0,0,7,0
16,216,113,92,42,40,0,52,20,25,0,19,0,0,0,9,10,16,11,9,0,0,12,8,0,0,0,0,0,0,11,0
17,285,103,125,43,47,0,45,14,24,0,15,0,0,0,22,11,13,11,11,0,0,6,8,0,0,0,0,0,0,2,0
18,247,92,104,44,34,0,43,21,17,0,11,0,0,0,20,5,11,5,6,0,0,12,13,0,0,0,0,0,0,9,0
19,283,98,91,30,28,0,51,21,22,0,17,0,0,0,18,8,6,13,9,0,0,7,9,0,0,0,0,0,0,10,0
20,217,109,95,44,47,0,44,18,17,0,15,0,0,0,18,11,6,10,8,0,0,6,7,0,0,0,0,0,0,6,0
21,280,137,102,38,36,0,40,18,16,0,14,0,0,0,13,10,7,10,8,0,0,11,6,0,0,0,0,0,0,4,0
22,210,117,131,44,35,0,35,19,26,0,14,0,0,0,16,6,6,6,7,0,0,8,3,0,0,0,0,0,0,7,0
23,260,114,122,45,47,0,47,11,25,0,15,0,0,0,24,15,10,8,4,0,0,15,3,0,0,0,0,0,0,14,0
24,295,102,88,49,48,0,33,20,14,0,22,0,0,0,21,7,9,8,4,0,0,9,9,0,0,0,0,0,0,5,0
25,254,122,97,49,50,0,49,14,16,0,13,0,0,0,20,9,8,8,8,0,0,11,8,0,0,0,0,0,0,5,0
26,263,79,112,40,51,0,43,27,22,0,14,0,0,0,22,9,4,9,4,0,0,2,7,0,0,0,0,0,0,8,0
27,221,109,101,45,31,0,42,16,17,0,24,0,0,0,22,7,10,8,6,0,0,10,7,0,0,0,0,0,0,12,0
28,220,112,102,44,37,0,49,16,15,0,16,0,0,0,14,3,9,5,4,0,0,9,3,0,0,0,0,0,0,9,0
29,256,120,100,32,45,0,57,19,15,0,19,0,0,0,21,8,8,14,12,0,0,8,12,0,0,0,0,0,0,18,0
30,291,123,96,45,58,0,39,15,23,0,28,0,0,0,13,6,6,8,8,0,0,6,7,0,0,0,0,0,0,8,0
31,266,96,112,40,50,0,46,19,14,0,25,0,0,0,21,5,6,8,11,0,0,10,10,0,0,0,0,0,0,10,0
32,244,103,93,50,52,0,40,20,20,0,18,0,0,0,22,5,12,5,8,0,0,5,6,0,0,0,0,0,0,7,0
33,252,120,97,43,51,0,36,26,10,0,18,0,0,0,20,9,5,13,8,0,0,8,7,0,0,0,0,0,0,8,0
34,202,105,102,54,57,0,28,23,12,0,25,0,0,0,13,7,9,9,6,0,0,1,6,0,0,0,0,0,0,9,0
35,223,118,104,53,44,0,43,23,15,0,18,0,0,0,17,6,8,10,7,0,0,6,11,0,0,0,0,0,0,9,0
36,234,106,88,42,38,0,48,22,21,0,22,0,0,0,19,7,10,11,12,0,0,11,11,0,0,0,0,0,0,6,0
37,267,126,102,47,42,0,43,14,29,0,24,0,0,0,19,7,6,4,11,0,0,16,9,0,0,0,0,0,0,6,0
38,286,78,117,54,51,0,45,22,22,0,15,0,0,0,34,9,8,2,6,0,0,9,7,0,0,0,0,0,0,11,0
39,241,102,99,51,35,0,48,24,16,0,15,0,0,0,26,8,10,4,12,0,0,7,9,0,0,0,0,0,0,11,0
40,298,105,109,40,40,0,49,16,20,0,20,0,0,0,14,5,7,4,8,0,0,4,9,0,0,0,0,0,0,11,0
41,228,94,106,43,44,0,44,12,21,0,20,0,0,0,21,8,6,9,6,0,0,13,11,0,0,0,0,0,0,8,0
42,261,113,110,38,59,0,52,9,21,0,25,0,0,0,19,7,11,11,9,0,0,7,11,0,0,0,0,0,0,11,0
43,235,118,117,43,48,0,39,12,20,0,15,0,0,0,27,7,7,9,3,0,0,9,10,0,0,0,0,0,0,8,0
44,259,118,105,38,42,0,48,15,13,0,20,0,0,0,22,9,5,9,4,0,0,9,6,0,0,0,0,0,0,8,0
45,259,126,104,37,45,0,53,18,19,0,22,0,0,0,24,5,10,5,9,0,0,11,6,0,0,0,0,0,0,5,0
46,239,124,128,48,45,0,34,15,20,0,20,0,0,0,17,11,4,6,4,0,0,3,8,0,0,0,0,0,0,8,0
47,243,117,119,52,35,0,56,20,16,0,16,0,0,0,18,7,9,6,5,0,0,7,8,0,0,0,0,0,0,7,0
48,241,127,106,48,37,0,38,19,15,0,17,0,0,0,21,5,7,11,8,0,0,5,8,0,0,0,0,0,0,7,0
49,259,104,65,36,35,0,38,15,14,0,21,0,0,0,23,5,8,11,7,0,0,6,9,0,0,0,0,0,0,11,0
50,287,130,100,51,36,0,45,20,21,0,15,0,0,0,18,8,6,3,6,0,0,12,9,0,0,0,0,0,0,9,0
