,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,233,102,112,48,0,50,36,17,0,0,0,20,22,0,18,0,5,0,0,0,0,0,0,0,4,4,4,0,0,20,0
1,241,121,131,42,0,42,51,26,0,0,0,13,20,0,21,0,13,0,0,0,0,0,0,0,5,7,2,0,0,6,0
2,225,101,134,52,0,58,49,18,0,0,0,19,26,0,17,0,13,0,0,0,0,0,0,0,5,10,2,0,0,5,0
3,269,115,125,45,0,55,44,21,0,0,0,18,15,0,16,0,11,0,0,0,0,0,0,0,7,6,3,0,0,8,0
4,236,90,133,37,0,52,40,26,0,0,0,12,34,0,19,0,8,0,0,0,0,0,0,0,2,8,4,0,0,10,0
5,226,118,113,43,0,49,47,26,0,0,0,11,15,0,19,0,16,0,0,0,0,0,0,0,6,8,1,0,0,17,0
6,215,119,97,44,0,58,38,24,0,0,0,17,26,0,15,0,16,0,0,0,0,0,0,0,7,3,7,0,0,5,0
7,230,103,144,53,0,50,36,16,0,0,0,15,15,0,19,0,16,0,0,0,0,0,0,0,3,6,5,0,0,11,0
8,245,113,99,50,0,49,44,19,0,0,0,20,19,0,16,0,6,0,0,0,0,0,0,0,5,6,3,0,0,8,0
9,236,103,126,40,0,50,53,25,0,0,0,14,17,0,28,0,2,0,0,0,0,0,0,0,1,11,2,0,0,9,0
10,247,98,152,46,0,42,50,22,0,0,0,19,26,0,24,0,8,0,0,0,0,0,0,0,5,6,2,0,0,9,0
11,242,115,111,45,0,62,48,26,0,0,0,22,15,0,18,0,14,0,0,0,0,0,0,0,4,8,8,0,0,8,0
12,255,113,109,44,0,56,41,20,0,0,0,11,16,0,13,0,8,0,0,0,0,0,0,0,2,4,5,0,0,14,0
13,243,109,132,37,0,48,47,23,0,0,0,20,19,0,26,0,13,0,0,0,0,0,0,0,6,4,3,0,0,14,0
14,242,114,105,37,0,50,52,22,0,0,0,9,18,0,16,0,12,0,0,0,0,0,0,0,3,5,5,0,0,8,0
15,222,107,118,36,0,51,40,29,0,0,0,21,19,0,23,0,7,0,0,0,0,0,0,0,6,4,1,0,0,6,0
16,208,100,113,31,0,56,39,25,0,0,0,14,22,0,18,0,8,0,0,0,0,0,0,0,6,7,3,0,0,15,0
17,226,117,128,49,0,53,49,16,0,0,0,16,22,0,19,0,12,0,0,0,0,0,0,0,4,4,3,0,0,10,0
18,228,113,136,35,0,54,33,16,0,0,0,19,20,0,14,0,6,0,0,0,0,0,0,0,3,9,4,0,0,7,0
19,233,127,123,34,0,46,47,20,0,0,0,16,17,0,16,0,6,0,0,0,0,0,0,0,5,6,1,0,0,14,0
20,245,104,110,48,0,54,29,27,0,0,0,19,26,0,25,0,12,0,0,0,0,0,0,0,5,14,3,0,0,20,0
21,241,102,126,40,0,55,45,23,0,0,0,12,23,0,16,0,8,0,0,0,0,0,0,0,6,9,3,0,0,11,0
22,255,103,120,49,0,45,45,23,0,0,0,13,23,0,11,0,9,0,0,0,0,0,0,0,1,7,3,0,0,14,0
23,198,132,109,38,0,40,42,31,0,0,0,22,12,0,15,0,5,0,0,0,0,0,0,0,4,8,2,0,0,13,0
24,237,110,126,48,0,52,46,26,0,0,0,14,14,0,20,0,11,0,0,0,0,0,0,0,6,4,2,0,0,13,0
25,222,110,131,47,0,41,42,25,0,0,0,12,19,0,18,0,12,0,0,0,0,0,0,0,3,7,3,0,0,10,0
26,242,110,120,39,0,47,35,30,0,0,0,6,16,0,17,0,11,0,0,0,0,0,0,0,5,10,2,0,0,16,0
27,244,131,115,47,0,45,41,20,0,0,0,9,12,0,17,0,7,0,0,0,0,0,0,0,4,5,0,0,0,10,0
28,224,122,130,52,0,58,33,19,0,0,0,19,20,0,21,0,11,0,0,0,0,0,0,0,2,7,5,0,0,11,0
29,234,120,122,47,0,51,44,17,0,0,0,11,22,0,17,0,11,0,0,0,0,0,0,0,3,7,8,0,0,18,0
30,241,98,106,28,0,53,38,23,0,0,0,22,20,0,19,0,8,0,0,0,0,0,0,0,2,6,4,0,0,13,0
31,235,120,122,52,0,56,38,21,0,0,0,14,27,0,18,0,8,0,0,0,0,0,0,0,4,6,3,0,0,13,0
32,254,102,112,50,0,60,53,25,0,0,0,21,27,0,17,0,7,0,0,0,0,0,0,0,5,4,4,0,0,16,0
33,215,118,136,37,0,49,48,24,0,0,0,22,17,0,20,0,9,0,0,0,0,0,0,0,4,8,2,0,0,14,0
34,219,124,105,45,0,57,46,19,0,0,0,15,20,0,24,0,14,0,0,0,0,0,0,0,2,5,2,0,0,14,0
35,242,117,125,47,0,41,39,26,0,0,0,16,22,0,16,0,7,0,0,0,0,0,0,0,5,9,7,0,0,7,0
36,239,96,130,48,0,58,35,27,0,0,0,13,13,0,21,0,9,0,0,0,0,0,0,0,5,5,2,0,0,12,0
