,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,223,109,109,42,0,46,44,0,21,0,0,18,18,19,0,0,0,6,4,0,0,0,0,8,0,7,4,8,4,0,0
1,252,119,101,43,0,58,47,0,24,0,0,17,23,20,0,0,0,5,9,0,0,0,0,6,0,5,3,11,6,0,0
2,229,96,115,43,0,43,47,0,26,0,0,20,14,30,0,0,0,16,7,0,0,0,0,2,0,6,2,9,6,0,0
3,225,118,122,40,0,48,49,0,15,0,0,16,20,25,0,0,0,5,12,0,0,0,0,1,0,6,6,8,5,0,0
4,241,107,126,42,0,49,41,0,22,0,0,14,19,24,0,0,0,7,10,0,0,0,0,5,0,12,1,6,3,0,0
5,270,102,123,30,0,49,50,0,25,0,0,10,17,21,0,0,0,9,9,0,0,0,0,7,0,4,2,7,5,0,0
6,223,86,131,35,0,57,36,0,23,0,0,19,23,19,0,0,0,11,6,0,0,0,0,3,0,1,7,8,5,0,0
7,218,102,118,36,0,48,43,0,18,0,0,12,18,34,0,0,0,7,7,0,0,0,0,7,0,4,1,6,7,0,0
8,242,103,102,33,0,53,33,0,20,0,0,12,20,21,0,0,0,12,10,0,0,0,0,2,0,6,4,2,3,0,0
9,239,112,119,44,0,48,31,0,26,0,0,14,20,28,0,0,0,8,7,0,0,0,0,6,0,4,4,9,9,0,0
10,234,106,117,40,0,56,41,0,23,0,0,22,16,25,0,0,0,7,8,0,0,0,0,9,0,7,2,9,1,0,0
11,224,116,124,46,0,52,44,0,25,0,0,17,21,20,0,0,0,12,11,0,0,0,0,6,0,6,2,11,2,0,0
12,260,102,101,41,0,58,41,0,30,0,0,17,12,24,0,0,0,8,10,0,0,0,0,4,0,8,4,4,4,0,0
13,234,102,111,51,0,54,43,0,23,0,0,14,15,23,0,0,0,13,10,0,0,0,0,10,0,6,1,10,5,0,0
14,219,100,114,48,0,40,35,0,23,0,0,12,18,29,0,0,0,18,9,0,0,0,0,4,0,7,6,5,1,0,0
15,237,102,131,56,0,45,48,0,28,0,0,12,14,33,0,0,0,14,14,0,0,0,0,5,0,10,1,6,7,0,0
16,234,117,107,39,0,50,54,0,22,0,0,9,16,25,0,0,0,14,14,0,0,0,0,6,0,7,4,8,7,0,0
17,241,114,113,29,0,51,51,0,23,0,0,12,22,32,0,0,0,5,9,0,0,0,0,5,0,10,6,9,8,0,0
18,222,132,114,51,0,45,43,0,21,0,0,8,15,24,0,0,0,19,15,0,0,0,0,6,0,7,4,8,4,0,0
19,243,113,127,38,0,38,41,0,27,0,0,11,26,26,0,0,0,14,12,0,0,0,0,10,0,6,0,12,7,0,0
20,246,115,117,43,0,63,37,0,18,0,0,18,26,22,0,0,0,16,6,0,0,0,0,9,0,10,3,6,6,0,0
21,243,117,132,40,0,49,56,0,21,0,0,17,21,23,0,0,0,12,12,0,0,0,0,9,0,10,2,8,7,0,0
22,223,102,122,36,0,55,37,0,24,0,0,15,20,29,0,0,0,13,8,0,0,0,0,3,0,7,5,13,1,0,0
23,217,109,139,44,0,56,49,0,20,0,0,21,21,25,0,0,0,8,19,0,0,0,0,6,0,6,3,6,5,0,0
24,244,115,122,37,0,53,37,0,21,0,0,8,24,24,0,0,0,6,10,0,0,0,0,9,0,5,2,12,4,0,0
25,236,98,127,39,0,48,42,0,25,0,0,11,20,27,0,0,0,4,8,0,0,0,0,11,0,8,5,11,2,0,0
26,237,96,125,53,0,79,38,0,14,0,0,18,16,23,0,0,0,16,8,0,0,0,0,8,0,8,2,3,5,0,0
27,242,124,121,47,0,57,37,0,24,0,0,18,23,22,0,0,0,12,6,0,0,0,0,5,0,6,2,13,1,0,0
28,229,120,123,46,0,59,46,0,22,0,0,22,22,26,0,0,0,14,10,0,0,0,0,7,0,5,3,10,5,0,0
29,216,107,129,60,0,40,39,0,25,0,0,10,26,34,0,0,0,14,15,0,0,0,0,6,0,5,3,3,7,0,0
30,226,122,110,36,0,52,41,0,21,0,0,10,11,33,0,0,0,9,14,0,0,0,0,7,0,6,2,5,7,0,0
31,227,108,116,36,0,59,50,0,15,0,0,11,18,32,0,0,0,9,9,0,0,0,0,9,0,10,4,5,4,0,0
32,237,107,101,51,0,55,27,0,17,0,0,13,22,26,0,0,0,6,12,0,0,0,0,7,0,7,2,2,3,0,0
33,231,106,114,37,0,66,40,0,23,0,0,18,19,18,0,0,0,13,9,0,0,0,0,11,0,4,3,6,1,0,0
34,254,102,131,38,0,63,45,0,22,0,0,11,11,22,0,0,0,8,11,0,0,0,0,4,0,10,2,8,6,0,0
35,264,105,133,44,0,41,52,0,17,0,0,15,20,19,0,0,0,14,4,0,0,0,0,7,0,4,2,10,12,0,0
36,229,100,123,37,0,58,36,0,19,0,0,9,16,26,0,0,0,15,12,0,0,0,0,8,0,5,4,8,4,0,0
37,251,115,127,38,0,54,47,0,28,0,0,13,18,20,0,0,0,5,9,0,0,0,0,7,0,8,2,8,5,0,0
38,227,100,109,52,0,60,42,0,23,0,0,14,18,40,0,0,0,14,3,0,0,0,0,7,0,3,5,8,4,0,0
39,238,110,98,59,0,48,39,0,17,0,0,11,20,30,0,0,0,13,7,0,0,0,0,6,0,7,1,7,4,0,0
40,254,118,112,55,0,60,44,0,27,0,0,12,21,30,0,0,0,11,9,0,0,0,0,5,0,11,5,11,5,0,0
41,220,108,132,45,0,65,44,0,27,0,0,15,21,29,0,0,0,8,10,0,0,0,0,4,0,8,0,8,4,0,0
42,229,113,98,54,0,57,37,0,31,0,0,25,23,26,0,0,0,8,7,0,0,0,0,8,0,6,5,8,5,0,0
43,230,112,118,45,0,46,59,0,16,0,0,7,22,24,0,0,0,8,7,0,0,0,0,7,0,6,4,10,4,0,0
44,226,107,118,48,0,53,43,0,19,0,0,17,16,23,0,0,0,12,8,0,0,0,0,7,0,3,3,15,5,0,0
45,233,109,118,35,0,54,54,0,20,0,0,13,22,31,0,0,0,12,11,0,0,0,0,3,0,3,2,6,10,0,0
46,229,128,120,46,0,40,43,0,21,0,0,15,18,29,0,0,0,10,5,0,0,0,0,12,0,12,3,8,9,0,0
47,229,104,118,37,0,47,50,0,16,0,0,16,16,21,0,0,0,11,9,0,0,0,0,5,0,11,4,8,2,0,0
48,259,97,125,47,0,46,36,0,18,0,0,18,13,21,0,0,0,19,8,0,0,0,0,9,0,7,3,10,7,0,0
49,252,94,127,33,0,51,42,0,21,0,0,16,20,21,0,0,0,10,14,0,0,0,0,1,0,5,5,10,6,0,0
