,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,245,108,128,49,0,54,42,22,0,0,0,9,16,21,0,12,0,0,0,0,0,0,0,5,0,4,3,10,3,0,0
1,274,100,116,49,0,44,47,25,0,0,0,13,16,27,0,10,0,0,0,0,0,0,0,4,0,6,4,7,9,0,0
2,237,105,132,44,0,51,46,33,0,0,0,7,19,27,0,8,0,0,0,0,0,0,0,6,0,5,2,7,4,0,0
3,255,118,119,36,0,45,47,26,0,0,0,12,25,19,0,11,0,0,0,0,0,0,0,7,0,11,4,4,4,0,0
4,221,115,131,50,0,45,43,27,0,0,0,19,19,18,0,5,0,0,0,0,0,0,0,7,0,9,1,7,5,0,0
5,263,117,101,44,0,50,38,21,0,0,0,15,17,26,0,6,0,0,0,0,0,0,0,6,0,6,3,13,4,0,0
6,262,109,119,49,0,56,42,24,0,0,0,13,21,32,0,10,0,0,0,0,0,0,0,7,0,8,4,7,5,0,0
7,244,136,127,37,0,49,30,18,0,0,0,8,16,23,0,7,0,0,0,0,0,0,0,4,0,6,1,13,11,0,0
8,233,115,94,37,0,55,44,25,0,0,0,12,30,30,0,9,0,0,0,0,0,0,0,8,0,7,0,7,9,0,0
9,241,103,149,47,0,59,43,22,0,0,0,17,16,27,0,9,0,0,0,0,0,0,0,6,0,8,1,9,5,0,0
10,240,96,130,51,0,41,40,22,0,0,0,16,20,21,0,8,0,0,0,0,0,0,0,6,0,4,3,11,8,0,0
11,257,96,131,43,0,45,51,23,0,0,0,22,21,23,0,5,0,0,0,0,0,0,0,6,0,14,4,3,5,0,0
12,250,91,113,39,0,60,40,18,0,0,0,19,14,29,0,15,0,0,0,0,0,0,0,5,0,10,3,9,3,0,0
13,225,118,103,45,0,35,46,24,0,0,0,21,20,17,0,12,0,0,0,0,0,0,0,7,0,11,1,6,3,0,0
14,233,89,106,48,0,46,40,18,0,0,0,23,21,18,0,14,0,0,0,0,0,0,0,11,0,5,4,9,7,0,0
15,223,113,110,37,0,60,38,20,0,0,0,15,13,20,0,12,0,0,0,0,0,0,0,9,0,11,2,7,3,0,0
