,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,230,119,118,37,0,52,39,26,0,0,0,18,24,0,16,0,14,0,0,0,0,0,0,4,0,8,3,0,0,0,3
1,247,103,117,46,0,55,42,16,0,0,0,10,20,0,19,0,8,0,0,0,0,0,0,9,0,8,2,0,0,0,6
2,241,79,107,34,0,53,47,24,0,0,0,8,18,0,20,0,15,0,0,0,0,0,0,7,0,4,4,0,0,0,10
3,219,96,112,49,0,59,57,28,0,0,0,14,16,0,16,0,8,0,0,0,0,0,0,14,0,10,2,0,0,0,3
4,244,101,139,48,0,38,56,33,0,0,0,20,23,0,22,0,18,0,0,0,0,0,0,4,0,10,7,0,0,0,5
5,247,107,127,40,0,52,67,27,0,0,0,17,19,0,20,0,9,0,0,0,0,0,0,10,0,6,5,0,0,0,6
6,224,130,111,44,0,47,50,21,0,0,0,13,20,0,16,0,6,0,0,0,0,0,0,5,0,5,3,0,0,0,2
7,256,108,117,40,0,54,27,26,0,0,0,14,14,0,14,0,17,0,0,0,0,0,0,9,0,11,5,0,0,0,10
8,234,114,120,53,0,53,41,27,0,0,0,13,29,0,18,0,3,0,0,0,0,0,0,5,0,7,1,0,0,0,14
9,226,117,95,58,0,60,54,20,0,0,0,7,20,0,25,0,10,0,0,0,0,0,0,8,0,10,4,0,0,0,9
10,238,110,104,30,0,51,40,25,0,0,0,12,19,0,29,0,4,0,0,0,0,0,0,8,0,10,3,0,0,0,9
11,253,111,120,38,0,49,52,29,0,0,0,13,12,0,25,0,15,0,0,0,0,0,0,5,0,5,3,0,0,0,6
12,249,128,110,43,0,46,44,19,0,0,0,10,12,0,14,0,7,0,0,0,0,0,0,10,0,10,3,0,0,0,8
13,254,123,113,45,0,49,39,20,0,0,0,12,25,0,20,0,8,0,0,0,0,0,0,5,0,12,2,0,0,0,10
14,217,103,121,51,0,51,35,26,0,0,0,13,20,0,18,0,8,0,0,0,0,0,0,6,0,10,0,0,0,0,5
15,238,94,130,33,0,42,40,27,0,0,0,15,26,0,20,0,5,0,0,0,0,0,0,3,0,5,4,0,0,0,8
16,229,117,127,38,0,51,49,17,0,0,0,21,15,0,21,0,10,0,0,0,0,0,0,5,0,5,3,0,0,0,11
17,254,113,112,38,0,44,38,22,0,0,0,9,17,0,16,0,11,0,0,0,0,0,0,6,0,3,4,0,0,0,11
18,238,125,129,44,0,40,47,24,0,0,0,17,27,0,11,0,11,0,0,0,0,0,0,8,0,10,2,0,0,0,2
19,221,90,130,42,0,62,46,18,0,0,0,15,14,0,21,0,13,0,0,0,0,0,0,10,0,5,4,0,0,0,6
20,239,122,127,31,0,40,40,17,0,0,0,14,16,0,27,0,8,0,0,0,0,0,0,4,0,12,3,0,0,0,8
21,240,96,114,43,0,63,41,26,0,0,0,14,27,0,15,0,10,0,0,0,0,0,0,1,0,5,6,0,0,0,3
22,226,108,125,35,0,46,44,29,0,0,0,16,21,0,18,0,9,0,0,0,0,0,0,5,0,14,2,0,0,0,10
23,213,95,122,45,0,52,44,25,0,0,0,14,15,0,23,0,11,0,0,0,0,0,0,9,0,5,3,0,0,0,9
24,249,105,108,48,0,53,43,30,0,0,0,9,29,0,18,0,10,0,0,0,0,0,0,10,0,4,3,0,0,0,6
25,265,96,100,42,0,44,48,21,0,0,0,21,24,0,18,0,15,0,0,0,0,0,0,5,0,9,3,0,0,0,13
26,241,108,134,47,0,45,44,19,0,0,0,19,17,0,32,0,9,0,0,0,0,0,0,11,0,2,1,0,0,0,8
27,260,123,107,41,0,53,52,16,0,0,0,19,19,0,23,0,18,0,0,0,0,0,0,7,0,6,5,0,0,0,6
