,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,225,97,125,0,48,57,39,0,0,14,24,14,14,26,0,0,0,0,0,4,5,12,9,7,0,4,2,12,6,0,0
1,241,117,103,0,46,44,38,0,0,18,23,13,8,18,0,0,0,0,0,11,5,10,6,15,0,10,4,7,4,0,0
2,242,130,124,0,37,58,51,0,0,11,20,12,23,27,0,0,0,0,0,2,6,11,8,18,0,7,3,9,1,0,0
3,235,114,117,0,41,61,38,0,0,20,20,16,20,20,0,0,0,0,0,3,3,4,5,8,0,10,3,13,7,0,0
4,246,109,108,0,45,43,44,0,0,14,11,20,19,26,0,0,0,0,0,3,4,8,8,7,0,3,4,8,5,0,0
5,229,111,131,0,43,50,45,0,0,16,26,18,20,22,0,0,0,0,0,6,4,5,10,4,0,10,3,3,5,0,0
6,221,98,133,0,36,50,49,0,0,13,18,11,22,25,0,0,0,0,0,9,14,16,8,6,0,5,1,11,11,0,0
7,229,111,132,0,41,40,36,0,0,22,20,19,21,28,0,0,0,0,0,3,5,7,8,9,0,8,2,3,6,0,0
8,266,102,99,0,39,49,22,0,0,21,18,12,17,23,0,0,0,0,0,4,10,10,8,6,0,5,4,8,6,0,0
9,250,117,117,0,44,41,52,0,0,19,19,14,30,19,0,0,0,0,0,0,6,7,7,7,0,5,2,5,6,0,0
10,266,99,121,0,38,50,40,0,0,20,13,17,15,22,0,0,0,0,0,5,5,7,6,3,0,9,4,5,0,0,0
11,253,103,122,0,23,57,30,0,0,23,17,14,20,20,0,0,0,0,0,4,7,7,3,11,0,5,2,11,5,0,0
12,232,108,121,0,38,48,48,0,0,13,21,10,17,23,0,0,0,0,0,4,5,8,8,8,0,4,4,4,6,0,0
13,250,105,129,0,45,52,47,0,0,17,14,19,14,24,0,0,0,0,0,5,11,8,9,4,0,8,4,8,2,0,0
14,250,112,133,0,52,56,45,0,0,11,14,13,15,24,0,0,0,0,0,3,1,8,9,5,0,4,5,3,2,0,0
15,241,127,107,0,41,45,47,0,0,5,16,15,22,24,0,0,0,0,0,2,4,16,5,11,0,8,3,7,1,0,0
16,242,107,112,0,45,60,35,0,0,19,13,20,11,23,0,0,0,0,0,3,7,10,12,9,0,6,1,9,5,0,0
17,261,105,114,0,27,53,57,0,0,15,16,16,15,16,0,0,0,0,0,1,5,17,11,11,0,10,2,11,9,0,0
18,235,85,122,0,39,50,36,0,0,20,19,14,25,23,0,0,0,0,0,8,7,12,8,5,0,6,4,9,10,0,0
19,241,116,111,0,30,49,41,0,0,19,24,15,17,24,0,0,0,0,0,2,10,7,9,7,0,6,4,8,6,0,0
20,239,88,128,0,41,45,28,0,0,14,23,14,16,21,0,0,0,0,0,3,3,13,6,8,0,4,2,11,6,0,0
21,245,98,129,0,42,46,43,0,0,13,9,15,24,22,0,0,0,0,0,6,4,3,5,11,0,8,1,8,8,0,0
22,254,100,120,0,44,48,45,0,0,26,12,15,16,20,0,0,0,0,0,3,4,9,5,10,0,3,4,15,4,0,0
23,222,118,97,0,49,49,49,0,0,14,20,16,15,29,0,0,0,0,0,7,7,5,6,6,0,8,3,7,6,0,0
24,220,112,136,0,29,57,50,0,0,16,20,11,21,18,0,0,0,0,0,3,8,12,6,5,0,14,5,8,8,0,0
25,225,110,145,0,33,44,38,0,0,13,16,16,27,22,0,0,0,0,0,2,5,14,8,8,0,6,2,3,4,0,0
26,260,100,106,0,40,52,50,0,0,16,13,13,21,32,0,0,0,0,0,2,9,12,6,8,0,3,0,8,8,0,0
27,211,97,134,0,38,41,55,0,0,18,24,12,22,21,0,0,0,0,0,5,3,9,4,2,0,7,1,6,5,0,0
28,222,106,112,0,44,56,34,0,0,17,25,13,18,15,0,0,0,0,0,2,5,9,7,4,0,5,5,11,6,0,0
29,246,99,115,0,30,55,44,0,0,9,29,19,22,23,0,0,0,0,0,9,0,16,7,9,0,10,3,8,1,0,0
30,249,105,114,0,35,42,41,0,0,12,9,19,15,22,0,0,0,0,0,2,8,8,10,4,0,5,3,13,4,0,0
31,234,119,106,0,36,39,41,0,0,22,22,11,21,16,0,0,0,0,0,8,2,6,7,13,0,6,1,8,6,0,0
32,243,112,128,0,52,55,34,0,0,15,20,11,16,26,0,0,0,0,0,3,10,7,6,7,0,3,4,4,3,0,0
33,219,116,103,0,41,52,37,0,0,17,18,24,18,27,0,0,0,0,0,4,9,8,7,11,0,8,2,6,3,0,0
34,222,125,114,0,41,63,36,0,0,19,18,12,22,30,0,0,0,0,0,4,2,11,7,3,0,9,2,5,6,0,0
35,235,117,111,0,41,52,39,0,0,8,20,20,21,28,0,0,0,0,0,6,9,7,6,6,0,9,2,9,8,0,0
36,235,118,114,0,32,59,39,0,0,18,13,11,24,28,0,0,0,0,0,7,7,11,5,7,0,6,4,7,6,0,0
37,260,103,129,0,37,47,42,0,0,21,20,16,23,27,0,0,0,0,0,8,5,16,3,12,0,8,4,8,6,0,0
38,221,105,121,0,43,47,29,0,0,10,25,14,21,24,0,0,0,0,0,4,8,13,10,6,0,9,3,8,6,0,0
39,217,106,131,0,39,54,40,0,0,20,17,16,17,19,0,0,0,0,0,4,5,16,8,5,0,8,1,6,8,0,0
40,239,111,128,0,37,66,39,0,0,22,25,18,15,23,0,0,0,0,0,2,4,10,5,8,0,10,5,6,7,0,0
41,233,100,116,0,34,48,47,0,0,19,27,8,22,20,0,0,0,0,0,4,4,11,2,7,0,7,4,7,3,0,0
42,251,102,138,0,33,60,48,0,0,16,20,16,22,20,0,0,0,0,0,5,0,7,9,2,0,5,3,9,7,0,0
43,216,107,120,0,45,44,61,0,0,26,19,16,16,31,0,0,0,0,0,3,9,5,9,5,0,10,5,4,5,0,0
44,235,104,112,0,30,56,38,0,0,24,32,15,13,32,0,0,0,0,0,3,8,12,3,11,0,8,0,9,3,0,0
45,232,107,120,0,35,57,48,0,0,15,14,12,15,28,0,0,0,0,0,4,5,8,12,11,0,5,4,6,3,0,0
46,235,119,107,0,37,40,36,0,0,16,17,13,11,27,0,0,0,0,0,4,7,7,6,7,0,5,2,8,6,0,0
47,227,80,113,0,39,59,49,0,0,18,18,14,13,21,0,0,0,0,0,2,6,6,10,10,0,5,1,6,6,0,0
48,239,100,115,0,38,39,40,0,0,11,16,16,16,20,0,0,0,0,0,2,5,10,6,6,0,8,7,13,1,0,0
49,239,110,116,0,36,51,57,0,0,8,14,15,10,22,0,0,0,0,0,3,4,5,6,9,0,7,2,9,8,0,0
50,229,105,120,0,38,49,34,0,0,16,20,11,22,21,0,0,0,0,0,6,4,11,9,5,0,5,0,9,4,0,0
51,198,119,102,0,36,59,42,0,0,20,9,18,29,25,0,0,0,0,0,6,8,10,2,10,0,11,6,8,9,0,0
52,235,112,119,0,46,50,54,0,0,24,13,10,17,24,0,0,0,0,0,5,9,8,9,4,0,12,1,7,3,0,0
53,219,107,135,0,31,63,46,0,0,11,19,18,18,20,0,0,0,0,0,4,9,5,14,9,0,7,2,4,8,0,0
54,240,112,107,0,35,54,49,0,0,23,13,10,20,24,0,0,0,0,0,5,4,7,10,5,0,6,2,11,5,0,0
55,230,125,116,0,47,59,40,0,0,17,23,17,25,23,0,0,0,0,0,5,6,5,10,4,0,12,2,9,2,0,0
56,231,103,124,0,45,50,52,0,0,13,19,17,21,25,0,0,0,0,0,6,2,10,7,8,0,8,3,8,5,0,0
57,249,132,126,0,39,46,36,0,0,13,20,12,26,21,0,0,0,0,0,2,8,6,8,6,0,11,4,11,3,0,0
58,235,105,125,0,39,57,27,0,0,23,17,15,16,25,0,0,0,0,0,2,3,9,7,10,0,2,3,7,3,0,0
59,268,116,117,0,35,40,40,0,0,18,19,16,17,29,0,0,0,0,0,7,6,15,7,11,0,9,0,7,6,0,0
60,241,117,131,0,36,56,43,0,0,16,28,26,21,26,0,0,0,0,0,3,10,9,8,5,0,5,5,8,6,0,0
61,290,108,102,0,40,52,43,0,0,23,14,24,24,19,0,0,0,0,0,5,4,10,3,8,0,4,3,7,5,0,0
62,236,104,126,0,54,44,37,0,0,13,19,14,18,24,0,0,0,0,0,7,7,12,7,6,0,5,2,11,7,0,0
63,232,97,120,0,34,53,43,0,0,16,18,17,22,31,0,0,0,0,0,4,14,12,3,12,0,7,4,11,4,0,0
64,234,93,110,0,41,63,40,0,0,12,26,16,17,28,0,0,0,0,0,0,3,11,9,11,0,4,7,5,1,0,0
65,246,109,115,0,46,61,32,0,0,15,20,16,18,26,0,0,0,0,0,4,6,8,7,9,0,4,0,10,4,0,0
66,243,107,124,0,46,49,39,0,0,10,18,17,19,24,0,0,0,0,0,4,6,6,12,12,0,3,0,8,6,0,0
67,235,98,111,0,35,63,42,0,0,11,11,18,18,25,0,0,0,0,0,1,5,5,7,12,0,9,3,6,6,0,0
68,222,100,127,0,33,51,52,0,0,20,22,10,19,23,0,0,0,0,0,5,6,4,3,6,0,10,2,6,3,0,0
69,263,112,133,0,25,61,40,0,0,20,25,12,13,21,0,0,0,0,0,3,5,7,10,8,0,2,4,6,3,0,0
70,222,110,116,0,43,57,37,0,0,19,25,15,21,28,0,0,0,0,0,8,5,9,9,6,0,6,2,12,2,0,0
71,223,97,114,0,50,54,46,0,0,21,20,9,26,28,0,0,0,0,0,3,13,7,2,9,0,12,4,13,4,0,0
72,223,131,123,0,58,57,42,0,0,18,30,10,14,19,0,0,0,0,0,5,7,7,9,5,0,12,6,9,7,0,0
73,238,111,107,0,34,49,34,0,0,23,25,14,18,27,0,0,0,0,0,6,3,9,6,4,0,9,2,6,6,0,0
74,229,115,121,0,36,53,56,0,0,20,24,15,14,23,0,0,0,0,0,3,7,9,6,3,0,11,3,11,6,0,0
75,231,107,112,0,36,42,43,0,0,18,24,18,14,30,0,0,0,0,0,6,2,11,4,3,0,7,6,7,10,0,0
76,223,95,131,0,37,54,47,0,0,8,14,20,15,23,0,0,0,0,0,8,9,9,7,7,0,10,3,6,6,0,0
77,258,104,105,0,53,45,36,0,0,9,24,14,19,19,0,0,0,0,0,4,2,15,8,7,0,7,1,5,5,0,0
78,227,129,125,0,43,52,45,0,0,12,17,15,19,25,0,0,0,0,0,2,3,11,7,3,0,7,3,6,8,0,0
79,249,139,117,0,40,48,52,0,0,16,21,13,20,29,0,0,0,0,0,5,3,10,8,13,0,4,1,11,7,0,0
80,222,120,119,0,39,42,44,0,0,17,21,18,16,35,0,0,0,0,0,2,6,12,11,5,0,6,3,5,6,0,0
81,223,108,128,0,40,46,46,0,0,13,21,17,19,25,0,0,0,0,0,8,10,7,6,9,0,9,1,9,7,0,0
82,250,115,131,0,39,69,32,0,0,16,16,17,26,24,0,0,0,0,0,6,4,6,7,8,0,13,2,3,4,0,0
83,240,120,113,0,31,44,42,0,0,21,17,15,20,23,0,0,0,0,0,2,9,9,8,4,0,5,4,6,5,0,0
84,246,116,132,0,40,48,60,0,0,19,19,12,24,41,0,0,0,0,0,6,2,14,9,4,0,4,5,2,8,0,0
85,227,122,120,0,33,44,46,0,0,9,27,19,18,25,0,0,0,0,0,3,3,4,10,9,0,8,3,8,3,0,0
86,222,117,132,0,33,57,38,0,0,23,22,15,23,33,0,0,0,0,0,6,5,7,5,3,0,10,4,5,6,0,0
87,233,111,109,0,41,70,44,0,0,16,24,17,19,23,0,0,0,0,0,5,9,7,15,11,0,11,3,4,7,0,0
88,253,118,150,0,43,55,42,0,0,16,20,11,19,22,0,0,0,0,0,4,5,7,8,7,0,4,7,10,3,0,0
89,270,98,124,0,43,53,41,0,0,11,25,19,21,38,0,0,0,0,0,4,4,5,2,8,0,10,5,6,2,0,0
90,225,122,107,0,37,53,50,0,0,22,13,15,22,27,0,0,0,0,0,1,5,4,7,10,0,11,1,10,7,0,0
91,246,99,110,0,39,44,49,0,0,16,14,18,8,25,0,0,0,0,0,5,9,12,4,12,0,7,5,10,6,0,0
92,268,106,128,0,41,64,53,0,0,17,21,14,18,19,0,0,0,0,0,7,6,9,8,3,0,5,3,5,2,0,0
93,228,124,125,0,38,58,42,0,0,12,14,13,21,25,0,0,0,0,0,4,6,11,8,10,0,4,3,12,3,0,0
