,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,222,106,138,45,0,50,50,21,0,0,0,17,24,23,0,10,0,0,0,0,0,0,0,0,1,14,7,12,3,0,0
1,265,123,125,40,0,62,47,24,0,0,0,24,24,17,0,5,0,0,0,0,0,0,0,0,4,11,4,10,5,0,0
2,244,97,112,53,0,39,43,35,0,0,0,21,14,26,0,13,0,0,0,0,0,0,0,0,1,10,5,11,4,0,0
3,228,110,129,49,0,47,42,16,0,0,0,16,14,21,0,5,0,0,0,0,0,0,0,0,1,5,0,8,5,0,0
4,246,104,111,48,0,49,37,22,0,0,0,14,19,23,0,7,0,0,0,0,0,0,0,0,6,4,5,11,4,0,0
5,227,114,118,41,0,48,39,35,0,0,0,11,20,31,0,8,0,0,0,0,0,0,0,0,1,8,1,10,2,0,0
6,238,122,124,52,0,40,43,30,0,0,0,15,15,26,0,6,0,0,0,0,0,0,0,0,2,11,4,5,5,0,0
7,233,104,127,60,0,57,48,24,0,0,0,15,15,28,0,6,0,0,0,0,0,0,0,0,4,11,4,5,9,0,0
8,260,100,117,37,0,68,43,14,0,0,0,22,17,19,0,11,0,0,0,0,0,0,0,0,4,9,1,6,4,0,0
9,245,110,130,47,0,52,41,21,0,0,0,13,21,26,0,11,0,0,0,0,0,0,0,0,1,5,6,13,5,0,0
10,253,114,108,45,0,49,44,23,0,0,0,11,15,31,0,5,0,0,0,0,0,0,0,0,1,7,3,7,4,0,0
11,228,104,102,48,0,53,43,21,0,0,0,11,27,26,0,6,0,0,0,0,0,0,0,0,7,6,4,5,5,0,0
12,227,102,128,44,0,53,30,19,0,0,0,10,16,22,0,11,0,0,0,0,0,0,0,0,4,7,3,7,5,0,0
13,226,99,123,35,0,50,41,30,0,0,0,13,18,21,0,3,0,0,0,0,0,0,0,0,4,4,3,5,3,0,0
14,242,101,112,44,0,47,40,16,0,0,0,16,28,19,0,7,0,0,0,0,0,0,0,0,2,8,4,9,4,0,0
15,264,116,109,47,0,64,41,24,0,0,0,8,16,26,0,6,0,0,0,0,0,0,0,0,5,8,4,8,6,0,0
16,207,92,128,53,0,48,39,24,0,0,0,14,21,22,0,9,0,0,0,0,0,0,0,0,6,11,5,10,1,0,0
17,265,100,112,33,0,54,50,23,0,0,0,19,21,13,0,9,0,0,0,0,0,0,0,0,1,9,3,9,4,0,0
18,245,123,105,36,0,50,48,29,0,0,0,13,18,26,0,8,0,0,0,0,0,0,0,0,6,10,2,12,4,0,0
