,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,402,50,4,153,0,60,32,36,0,0,0,13,23,0,25,24,0,0,0,0,0,0,0,6,0,0,47,0,0,0,12
1,548,10,44,55,0,43,9,17,0,0,0,89,23,0,10,2,0,0,0,0,0,0,0,6,0,0,7,0,0,0,8
2,155,61,51,3,0,11,60,0,0,0,0,13,13,0,15,2,0,0,0,0,0,0,0,13,0,0,2,0,0,0,20
3,353,129,42,81,0,25,189,6,0,0,0,8,10,0,7,12,0,0,0,0,0,0,0,1,0,0,21,0,0,0,1
4,310,15,18,25,0,37,246,33,0,0,0,13,37,0,17,10,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1
5,20,6,36,36,0,31,36,11,0,0,0,9,37,0,19,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,24
6,143,47,134,8,0,55,7,13,0,0,0,16,21,0,25,20,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0
7,180,12,150,33,0,13,15,35,0,0,0,12,35,0,11,9,0,0,0,0,0,0,0,10,0,0,17,0,0,0,8
8,192,100,70,12,0,49,0,11,0,0,0,16,6,0,28,5,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0
9,138,31,51,108,0,25,21,43,0,0,0,14,18,0,3,25,0,0,0,0,0,0,0,5,0,0,9,0,0,0,3
10,319,107,38,91,0,57,9,0,0,0,0,61,102,0,11,32,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2
11,245,128,41,84,0,62,9,15,0,0,0,23,6,0,36,4,0,0,0,0,0,0,0,33,0,0,11,0,0,0,3
12,164,43,45,16,0,21,10,9,0,0,0,50,6,0,37,7,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0
13,911,370,33,24,0,4,37,43,0,0,0,11,29,0,4,8,0,0,0,0,0,0,0,20,0,0,3,0,0,0,3
