,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,131,4,16,33,0,48,14,37,0,0,0,13,24,0,23,0,28,0,0,0,0,0,0,0,4,0,1,0,0,0,1
1,24,8,40,178,0,31,1,29,0,0,0,5,18,0,1,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,20
2,198,128,87,23,0,64,48,4,0,0,0,32,6,0,11,0,5,0,0,0,0,0,0,0,8,0,7,0,0,0,22
3,28,195,25,3,0,43,10,4,0,0,0,0,7,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4,118,70,25,15,0,40,68,22,0,0,0,26,10,0,1,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0
5,445,370,0,100,0,20,4,36,0,0,0,14,21,0,1,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,54
6,210,158,142,80,0,7,38,0,0,0,0,4,11,0,28,0,2,0,0,0,0,0,0,0,3,0,6,0,0,0,7
7,716,159,16,29,0,32,21,3,0,0,0,17,0,0,44,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0
8,393,21,67,231,0,111,88,67,0,0,0,0,18,0,6,0,4,0,0,0,0,0,0,0,8,0,2,0,0,0,6
9,299,67,13,77,0,25,0,11,0,0,0,3,2,0,15,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,2
10,168,73,12,48,0,19,125,4,0,0,0,2,12,0,17,0,1,0,0,0,0,0,0,0,8,0,3,0,0,0,1
11,483,19,127,12,0,12,55,11,0,0,0,11,39,0,12,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,10
12,774,188,18,116,0,102,4,43,0,0,0,11,1,0,27,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4
13,522,74,108,163,0,4,55,8,0,0,0,12,24,0,12,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,19
14,15,30,18,73,0,20,36,9,0,0,0,16,12,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6
15,139,96,138,66,0,47,14,2,0,0,0,6,41,0,29,0,1,0,0,0,0,0,0,0,17,0,11,0,0,0,13
16,119,1,165,0,0,22,56,19,0,0,0,17,8,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,33
17,184,12,121,27,0,3,25,20,0,0,0,27,8,0,10,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,16
18,1030,9,84,98,0,22,29,52,0,0,0,7,92,0,32,0,10,0,0,0,0,0,0,0,8,0,10,0,0,0,8
19,394,106,216,24,0,33,99,9,0,0,0,3,5,0,19,0,2,0,0,0,0,0,0,0,2,0,11,0,0,0,0
20,699,117,15,4,0,18,91,3,0,0,0,6,35,0,31,0,4,0,0,0,0,0,0,0,18,0,24,0,0,0,3
21,350,355,70,64,0,102,77,22,0,0,0,2,9,0,13,0,5,0,0,0,0,0,0,0,4,0,26,0,0,0,7
22,837,8,31,1,0,10,199,13,0,0,0,9,73,0,2,0,19,0,0,0,0,0,0,0,6,0,4,0,0,0,17
23,164,68,30,113,0,7,81,18,0,0,0,20,20,0,33,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7
24,115,41,21,21,0,28,61,2,0,0,0,2,36,0,12,0,6,0,0,0,0,0,0,0,19,0,7,0,0,0,3
25,74,10,172,34,0,38,103,15,0,0,0,15,23,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26,169,32,80,117,0,4,44,43,0,0,0,20,31,0,13,0,8,0,0,0,0,0,0,0,1,0,2,0,0,0,4
27,154,212,103,37,0,9,61,53,0,0,0,23,18,0,47,0,5,0,0,0,0,0,0,0,1,0,9,0,0,0,13
28,553,144,100,70,0,38,8,25,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,34,0,0,0,16
29,187,63,4,31,0,42,10,7,0,0,0,5,25,0,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,5
30,226,56,13,39,0,98,149,41,0,0,0,1,16,0,13,0,14,0,0,0,0,0,0,0,9,0,3,0,0,0,0
31,356,27,141,10,0,52,28,21,0,0,0,14,7,0,33,0,24,0,0,0,0,0,0,0,1,0,4,0,0,0,10
32,93,197,43,37,0,14,6,2,0,0,0,10,55,0,2,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,20
33,359,126,29,27,0,33,6,19,0,0,0,7,0,0,71,0,1,0,0,0,0,0,0,0,6,0,7,0,0,0,7
34,143,280,43,12,0,26,67,3,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,2
35,339,10,66,25,0,152,79,2,0,0,0,1,24,0,13,0,5,0,0,0,0,0,0,0,1,0,17,0,0,0,23
36,22,287,44,18,0,17,11,64,0,0,0,27,9,0,29,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,11
37,139,115,25,20,0,80,4,40,0,0,0,4,33,0,11,0,15,0,0,0,0,0,0,0,3,0,2,0,0,0,5
38,0,173,168,77,0,127,149,12,0,0,0,34,112,0,0,0,49,0,0,0,0,0,0,0,10,0,12,0,0,0,3
39,73,21,9,87,0,23,73,1,0,0,0,34,42,0,20,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,2
40,164,219,227,66,0,79,37,15,0,0,0,10,69,0,1,0,9,0,0,0,0,0,0,0,1,0,16,0,0,0,4
41,394,219,11,5,0,38,6,17,0,0,0,3,13,0,30,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,13
42,979,495,67,61,0,113,52,7,0,0,0,5,2,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5
43,75,4,9,22,0,81,94,51,0,0,0,24,27,0,6,0,1,0,0,0,0,0,0,0,19,0,23,0,0,0,2
44,729,319,49,48,0,2,1,31,0,0,0,12,63,0,10,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,7
45,59,139,12,15,0,70,19,21,0,0,0,11,4,0,14,0,6,0,0,0,0,0,0,0,10,0,8,0,0,0,7
46,586,252,63,5,0,5,1,35,0,0,0,5,3,0,30,0,11,0,0,0,0,0,0,0,6,0,21,0,0,0,5
47,347,28,292,29,0,184,7,2,0,0,0,44,2,0,41,0,11,0,0,0,0,0,0,0,1,0,9,0,0,0,8
48,113,115,76,52,0,2,62,54,0,0,0,4,22,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13
49,1360,143,41,76,0,11,73,18,0,0,0,0,13,0,32,0,84,0,0,0,0,0,0,0,3,0,1,0,0,0,1
50,617,21,44,57,0,39,1,25,0,0,0,34,14,0,15,0,30,0,0,0,0,0,0,0,7,0,3,0,0,0,10
51,45,257,19,23,0,25,35,9,0,0,0,44,1,0,106,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7
52,151,0,184,42,0,61,3,25,0,0,0,12,26,0,38,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0
53,74,295,251,16,0,43,57,16,0,0,0,3,16,0,31,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,3
54,375,79,1,76,0,7,20,20,0,0,0,16,40,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8
55,94,74,29,73,0,48,97,5,0,0,0,7,107,0,0,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,4
56,1134,239,339,42,0,10,25,6,0,0,0,3,0,0,19,0,11,0,0,0,0,0,0,0,20,0,21,0,0,0,5
57,84,117,52,36,0,198,152,0,0,0,0,18,11,0,9,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,26
58,248,46,225,12,0,30,153,0,0,0,0,9,100,0,10,0,3,0,0,0,0,0,0,0,24,0,31,0,0,0,16
59,112,162,175,21,0,26,40,66,0,0,0,12,4,0,34,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60,261,1,110,34,0,154,1,20,0,0,0,5,9,0,25,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,32
61,120,46,34,77,0,1,35,37,0,0,0,9,11,0,48,0,13,0,0,0,0,0,0,0,7,0,3,0,0,0,2
62,223,82,42,81,0,35,6,6,0,0,0,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20
63,246,63,52,9,0,44,32,29,0,0,0,31,9,0,32,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,19
64,84,54,186,2,0,76,131,8,0,0,0,26,15,0,21,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,6
65,887,0,111,20,0,63,34,17,0,0,0,17,13,0,18,0,18,0,0,0,0,0,0,0,2,0,1,0,0,0,1
66,577,189,23,50,0,161,0,2,0,0,0,1,7,0,27,0,10,0,0,0,0,0,0,0,13,0,10,0,0,0,17
