,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,10,101,163,21,0,76,8,20,0,0,0,7,19,52,0,11,0,0,0,0,0,0,0,0,1,0,3,27,1,0,0
1,81,11,18,10,0,2,198,2,0,0,0,12,56,13,0,17,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0
2,16,51,122,5,0,9,1,25,0,0,0,20,9,39,0,5,0,0,0,0,0,0,0,0,3,0,9,3,6,0,0
3,590,11,102,1,0,80,9,96,0,0,0,8,21,29,0,26,0,0,0,0,0,0,0,0,4,0,4,4,13,0,0
4,60,357,4,33,0,38,196,23,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,13,0,6,9,0,0,0
5,194,48,204,4,0,55,87,17,0,0,0,4,51,46,0,9,0,0,0,0,0,0,0,0,0,0,6,8,73,0,0
6,156,17,140,18,0,1,1,5,0,0,0,62,11,8,0,1,0,0,0,0,0,0,0,0,5,0,31,21,9,0,0
7,134,99,39,93,0,10,57,5,0,0,0,7,21,10,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0
8,258,157,79,16,0,23,18,54,0,0,0,14,29,21,0,3,0,0,0,0,0,0,0,0,7,0,1,7,3,0,0
9,184,266,38,5,0,114,22,10,0,0,0,7,10,2,0,4,0,0,0,0,0,0,0,0,6,0,20,14,7,0,0
10,20,618,86,48,0,137,10,19,0,0,0,12,53,12,0,22,0,0,0,0,0,0,0,0,8,0,9,3,5,0,0
11,722,2,247,27,0,57,32,19,0,0,0,8,31,1,0,4,0,0,0,0,0,0,0,0,4,0,3,1,17,0,0
12,54,86,44,83,0,24,56,1,0,0,0,5,65,65,0,10,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0
13,10,366,97,57,0,5,40,8,0,0,0,29,3,6,0,3,0,0,0,0,0,0,0,0,34,0,5,19,4,0,0
14,201,221,15,91,0,23,0,88,0,0,0,6,5,62,0,8,0,0,0,0,0,0,0,0,12,0,1,6,15,0,0
15,42,56,2,1,0,25,57,14,0,0,0,4,9,14,0,5,0,0,0,0,0,0,0,0,5,0,5,1,3,0,0
16,38,34,45,28,0,24,37,9,0,0,0,21,67,18,0,5,0,0,0,0,0,0,0,0,0,0,15,2,2,0,0
17,97,21,46,23,0,43,46,9,0,0,0,25,3,8,0,2,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0
18,98,112,99,121,0,37,57,24,0,0,0,1,45,0,0,16,0,0,0,0,0,0,0,0,4,0,5,2,9,0,0
19,159,49,170,17,0,15,2,5,0,0,0,12,5,17,0,19,0,0,0,0,0,0,0,0,2,0,3,11,25,0,0
20,255,3,113,101,0,56,14,30,0,0,0,10,2,4,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
21,127,137,0,32,0,25,56,18,0,0,0,3,21,27,0,4,0,0,0,0,0,0,0,0,4,0,6,12,12,0,0
22,236,134,145,59,0,26,62,6,0,0,0,8,6,2,0,3,0,0,0,0,0,0,0,0,16,0,10,0,10,0,0
23,213,8,40,5,0,1,15,15,0,0,0,25,39,12,0,8,0,0,0,0,0,0,0,0,12,0,7,3,0,0,0
24,985,199,272,9,0,5,128,2,0,0,0,3,5,2,0,2,0,0,0,0,0,0,0,0,10,0,1,1,10,0,0
25,782,276,136,21,0,122,113,10,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,5,0,14,2,36,0,0
26,30,73,108,78,0,4,47,2,0,0,0,20,2,9,0,3,0,0,0,0,0,0,0,0,9,0,37,0,2,0,0
27,154,0,21,18,0,16,102,46,0,0,0,59,57,10,0,4,0,0,0,0,0,0,0,0,6,0,15,2,11,0,0
28,21,52,58,2,0,55,32,5,0,0,0,19,35,5,0,13,0,0,0,0,0,0,0,0,5,0,2,27,16,0,0
29,299,211,44,21,0,26,173,30,0,0,0,5,37,6,0,3,0,0,0,0,0,0,0,0,8,0,2,1,26,0,0
30,134,45,89,11,0,6,9,20,0,0,0,4,44,5,0,1,0,0,0,0,0,0,0,0,2,0,16,11,19,0,0
31,137,16,38,185,0,5,20,10,0,0,0,2,9,15,0,4,0,0,0,0,0,0,0,0,2,0,8,9,19,0,0
32,51,265,79,67,0,20,66,0,0,0,0,5,24,24,0,7,0,0,0,0,0,0,0,0,7,0,0,22,51,0,0
33,672,232,35,21,0,127,64,4,0,0,0,5,23,57,0,0,0,0,0,0,0,0,0,0,4,0,25,0,13,0,0
34,241,10,30,80,0,62,84,6,0,0,0,38,55,0,0,8,0,0,0,0,0,0,0,0,6,0,9,5,8,0,0
35,487,72,12,50,0,35,57,9,0,0,0,13,75,39,0,25,0,0,0,0,0,0,0,0,9,0,8,5,5,0,0
36,197,78,296,50,0,3,10,7,0,0,0,1,13,5,0,3,0,0,0,0,0,0,0,0,2,0,7,10,5,0,0
37,105,319,171,185,0,20,14,25,0,0,0,8,0,29,0,1,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0
38,496,474,75,9,0,5,8,12,0,0,0,16,53,0,0,15,0,0,0,0,0,0,0,0,8,0,7,2,11,0,0
39,45,159,133,159,0,56,101,13,0,0,0,4,11,13,0,17,0,0,0,0,0,0,0,0,15,0,11,1,26,0,0
40,39,29,106,8,0,86,13,57,0,0,0,0,4,16,0,3,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0
41,627,22,124,38,0,36,6,61,0,0,0,8,7,26,0,2,0,0,0,0,0,0,0,0,14,0,3,4,4,0,0
42,52,283,66,64,0,46,27,38,0,0,0,9,1,8,0,3,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0
43,250,54,87,3,0,12,23,41,0,0,0,12,43,28,0,4,0,0,0,0,0,0,0,0,0,0,8,5,16,0,0
