,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,219,123,91,41,0,31,42,25,0,0,0,10,16,22,0,0,7,0,0,0,0,0,0,11,0,1,9,11,5,0,0
1,263,100,97,34,0,30,40,24,0,0,0,13,17,20,0,0,7,0,0,0,0,0,0,11,0,3,9,8,12,0,0
2,238,141,96,47,0,35,34,19,0,0,0,17,20,17,0,0,9,0,0,0,0,0,0,10,0,2,6,9,9,0,0
3,209,99,69,42,0,49,37,15,0,0,0,14,20,16,0,0,8,0,0,0,0,0,0,12,0,1,4,9,9,0,0
4,277,128,62,52,0,40,41,24,0,0,0,5,23,18,0,0,4,0,0,0,0,0,0,14,0,5,2,9,12,0,0
5,186,72,105,36,0,32,38,15,0,0,0,17,28,25,0,0,2,0,0,0,0,0,0,13,0,3,8,5,11,0,0
6,235,113,79,35,0,43,33,28,0,0,0,14,18,23,0,0,4,0,0,0,0,0,0,10,0,5,4,11,9,0,0
7,285,122,102,35,0,39,38,19,0,0,0,18,15,18,0,0,10,0,0,0,0,0,0,19,0,5,6,8,12,0,0
8,268,108,97,43,0,37,53,28,0,0,0,13,17,22,0,0,6,0,0,0,0,0,0,10,0,5,5,15,9,0,0
9,227,139,87,42,0,41,53,13,0,0,0,16,21,16,0,0,6,0,0,0,0,0,0,12,0,0,4,12,5,0,0
10,248,123,110,39,0,41,23,19,0,0,0,12,19,20,0,0,10,0,0,0,0,0,0,12,0,2,5,14,12,0,0
11,302,137,67,46,0,55,33,18,0,0,0,13,18,21,0,0,14,0,0,0,0,0,0,13,0,6,6,12,10,0,0
12,262,115,90,56,0,44,43,25,0,0,0,17,23,20,0,0,11,0,0,0,0,0,0,8,0,6,5,5,11,0,0
13,259,120,94,49,0,44,36,16,0,0,0,9,17,12,0,0,5,0,0,0,0,0,0,14,0,5,7,13,9,0,0
14,220,104,84,45,0,36,45,26,0,0,0,8,19,24,0,0,8,0,0,0,0,0,0,9,0,2,8,14,9,0,0
15,221,120,126,54,0,38,45,28,0,0,0,13,20,27,0,0,7,0,0,0,0,0,0,11,0,5,3,8,4,0,0
16,241,142,76,43,0,42,38,27,0,0,0,16,16,15,0,0,7,0,0,0,0,0,0,11,0,8,10,13,13,0,0
17,209,77,77,33,0,42,47,16,0,0,0,17,16,14,0,0,5,0,0,0,0,0,0,14,0,2,9,13,18,0,0
18,217,123,106,44,0,35,42,25,0,0,0,20,11,15,0,0,6,0,0,0,0,0,0,10,0,3,4,9,9,0,0
19,288,87,94,36,0,35,35,15,0,0,0,14,24,12,0,0,12,0,0,0,0,0,0,15,0,4,3,12,9,0,0
20,257,147,105,63,0,49,35,10,0,0,0,18,29,19,0,0,12,0,0,0,0,0,0,17,0,2,6,10,8,0,0
21,198,145,94,31,0,48,51,21,0,0,0,11,20,13,0,0,7,0,0,0,0,0,0,14,0,2,2,12,11,0,0
22,322,89,127,30,0,47,35,24,0,0,0,12,15,13,0,0,4,0,0,0,0,0,0,9,0,5,5,7,5,0,0
23,306,105,115,57,0,49,44,21,0,0,0,10,17,24,0,0,6,0,0,0,0,0,0,15,0,6,6,17,11,0,0
24,248,110,119,33,0,44,46,32,0,0,0,8,17,16,0,0,11,0,0,0,0,0,0,11,0,5,10,6,8,0,0
25,214,101,87,38,0,35,40,20,0,0,0,15,16,28,0,0,12,0,0,0,0,0,0,10,0,5,7,12,4,0,0
26,187,119,76,41,0,38,27,26,0,0,0,17,16,27,0,0,7,0,0,0,0,0,0,11,0,6,8,8,14,0,0
27,246,91,95,45,0,35,43,31,0,0,0,16,16,14,0,0,9,0,0,0,0,0,0,15,0,7,6,12,6,0,0
28,221,102,93,44,0,44,52,21,0,0,0,22,12,15,0,0,6,0,0,0,0,0,0,8,0,6,10,6,10,0,0
29,247,128,92,42,0,47,34,31,0,0,0,13,16,14,0,0,3,0,0,0,0,0,0,11,0,3,8,10,7,0,0
30,255,114,93,41,0,35,48,16,0,0,0,12,14,20,0,0,10,0,0,0,0,0,0,9,0,5,5,12,15,0,0
31,176,118,102,41,0,44,39,26,0,0,0,12,14,22,0,0,11,0,0,0,0,0,0,7,0,2,4,10,4,0,0
32,245,141,74,49,0,41,37,14,0,0,0,12,20,18,0,0,7,0,0,0,0,0,0,12,0,2,6,14,5,0,0
33,279,153,83,25,0,38,30,28,0,0,0,20,30,23,0,0,9,0,0,0,0,0,0,11,0,5,5,10,13,0,0
34,280,131,117,63,0,47,32,12,0,0,0,12,13,17,0,0,11,0,0,0,0,0,0,18,0,4,5,8,7,0,0
35,187,131,110,51,0,30,52,24,0,0,0,14,21,28,0,0,10,0,0,0,0,0,0,13,0,2,4,5,5,0,0
36,272,75,100,46,0,37,47,13,0,0,0,12,17,22,0,0,4,0,0,0,0,0,0,16,0,3,6,3,1,0,0
37,292,110,120,55,0,60,48,31,0,0,0,11,13,18,0,0,12,0,0,0,0,0,0,16,0,4,7,14,15,0,0
38,253,118,96,37,0,49,58,25,0,0,0,17,19,15,0,0,6,0,0,0,0,0,0,22,0,7,8,9,9,0,0
39,202,125,87,51,0,29,48,33,0,0,0,7,20,18,0,0,7,0,0,0,0,0,0,12,0,6,9,8,14,0,0
40,241,89,85,50,0,46,38,17,0,0,0,13,17,23,0,0,7,0,0,0,0,0,0,15,0,3,9,10,6,0,0
41,221,93,102,38,0,38,48,25,0,0,0,16,10,20,0,0,8,0,0,0,0,0,0,14,0,0,6,11,10,0,0
42,255,113,78,42,0,40,37,14,0,0,0,15,23,22,0,0,8,0,0,0,0,0,0,13,0,4,7,8,12,0,0
43,227,100,98,27,0,44,46,24,0,0,0,7,16,29,0,0,4,0,0,0,0,0,0,19,0,1,4,7,13,0,0
44,201,114,80,35,0,47,46,23,0,0,0,17,24,17,0,0,5,0,0,0,0,0,0,16,0,1,3,13,4,0,0
45,231,141,105,38,0,32,46,22,0,0,0,11,21,12,0,0,11,0,0,0,0,0,0,23,0,5,7,14,9,0,0
46,240,119,98,48,0,26,51,26,0,0,0,11,15,18,0,0,10,0,0,0,0,0,0,13,0,2,8,10,12,0,0
47,239,92,88,45,0,43,38,14,0,0,0,16,14,13,0,0,4,0,0,0,0,0,0,6,0,4,10,14,4,0,0
48,200,133,119,35,0,41,27,17,0,0,0,9,22,18,0,0,7,0,0,0,0,0,0,14,0,3,11,8,10,0,0
49,283,107,73,43,0,39,40,19,0,0,0,16,21,12,0,0,14,0,0,0,0,0,0,16,0,4,5,8,5,0,0
50,288,102,102,39,0,42,40,23,0,0,0,16,29,20,0,0,4,0,0,0,0,0,0,6,0,7,3,6,12,0,0
51,294,107,100,57,0,40,41,18,0,0,0,15,20,24,0,0,8,0,0,0,0,0,0,12,0,2,13,19,9,0,0
52,335,107,103,45,0,43,40,26,0,0,0,11,18,20,0,0,13,0,0,0,0,0,0,9,0,2,4,12,9,0,0
53,298,97,104,53,0,38,39,21,0,0,0,14,25,21,0,0,1,0,0,0,0,0,0,13,0,10,6,12,14,0,0
54,233,92,97,47,0,37,45,20,0,0,0,14,13,12,0,0,15,0,0,0,0,0,0,9,0,8,4,8,8,0,0
55,261,125,76,50,0,48,58,10,0,0,0,15,19,19,0,0,6,0,0,0,0,0,0,17,0,3,7,5,17,0,0
56,168,85,77,34,0,35,26,23,0,0,0,28,15,16,0,0,4,0,0,0,0,0,0,7,0,6,3,6,4,0,0
57,250,82,112,39,0,39,56,20,0,0,0,21,11,24,0,0,8,0,0,0,0,0,0,9,0,6,5,11,7,0,0
